peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
轻工制造-其他轻工-其他轻工,605099,共创草坪,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for global artificial-turf niche leadership,"共创草坪 has a clearer global artificial-turf niche, manufacturing/process experience and sports/leisure customer qualification than ordinary light-manufacturing companies, but the category remains niche and cyclical.","Watch. 共创草坪: 共创草坪 has a clearer global artificial-turf niche, manufacturing/process experience and sports/leisure customer qualification than ordinary light-manufacturing companies, but the category remains niche and cyclical. triage 64.51; moat 58.67; technology 66.00; market 79.77; quality 60.93; governance 69.20.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605099,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,301101,明月镜片,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for domestic optical lens brand and product capability,"明月镜片 has optical lens brand, product design and channel recognition in a category with consumer trust and fitting requirements; global lens giants limit the ceiling, so it remains boundary.","Watch. 明月镜片: 明月镜片 has optical lens brand, product design and channel recognition in a category with consumer trust and fitting requirements; global lens giants limit the ceiling, so it remains boundary. triage 60.60; moat 51.33; technology 70.57; market 55.23; quality 64.27; governance 72.00.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301101,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,603091,众鑫股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"众鑫股份: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 众鑫股份: 众鑫股份: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 59.48; moat 54.00; technology 60.43; market 65.90; quality 55.73; governance 70.40.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603091,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,605009,豪悦护理,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"豪悦护理: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 豪悦护理: 豪悦护理: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 58.43; moat 52.00; technology 62.14; market 73.90; quality 58.13; governance 66.60.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605009,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,600439,瑞贝卡,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"瑞贝卡: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 瑞贝卡: 瑞贝卡: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 56.88; moat 52.67; technology 65.29; market 53.37; quality 54.67; governance 67.20.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600439,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,301501,恒鑫生活,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"恒鑫生活: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 恒鑫生活: 恒鑫生活: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 54.99; moat 46.33; technology 55.57; market 65.63; quality 52.67; governance 69.00.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301501,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,003006,百亚股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"百亚股份: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 百亚股份: 百亚股份: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 54.93; moat 48.33; technology 51.14; market 70.43; quality 58.80; governance 67.00.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=003006,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,002790,瑞尔特,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"瑞尔特: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 瑞尔特: 瑞尔特: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 54.13; moat 45.67; technology 61.00; market 60.57; quality 44.93; governance 70.20.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002790,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,603059,倍加洁,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"倍加洁: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 倍加洁: 倍加洁: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 52.61; moat 43.67; technology 57.43; market 55.77; quality 56.40; governance 65.80.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603059,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,603385,惠达卫浴,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"惠达卫浴: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 惠达卫浴: 惠达卫浴: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 52.48; moat 47.00; technology 58.86; market 58.70; quality 44.93; governance 67.80.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603385,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,001211,双枪科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"双枪科技: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 双枪科技: 双枪科技: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 50.68; moat 45.00; technology 49.71; market 57.10; quality 56.27; governance 65.40.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001211,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,301227,森鹰窗业,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"森鹰窗业: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 森鹰窗业: 森鹰窗业: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 50.06; moat 42.67; technology 61.29; market 40.57; quality 44.00; governance 68.60.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301227,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,300640,德艺文创,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"德艺文创: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 德艺文创: 德艺文创: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 48.79; moat 41.00; technology 54.86; market 46.70; quality 47.73; governance 67.40.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300640,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,002571,德力股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"德力股份: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. 德力股份: 德力股份: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 48.02; moat 47.33; technology 49.00; market 50.43; quality 39.07; governance 65.00.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002571,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,603272,*ST联翔,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"*ST联翔: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. *ST联翔: *ST联翔: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 47.73; moat 39.00; technology 54.71; market 39.50; quality 47.87; governance 70.60.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603272,2026-06-10T00:00:00+00:00
轻工制造-其他轻工-其他轻工,600735,ST新华锦,reject,reject_for_now,,analyst_company_by_company_review,rejected because the light-industry niche lacks durable differentiation,"ST新华锦: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat.","Reject for now. ST新华锦: ST新华锦: The company has a consumer, OEM, disposable, hygiene, household, sanitary, decorative, or housing-linked product niche, but the evidence does not show a hard-to-copy brand, standard, certification, or global category-control moat. triage 43.45; moat 40.33; technology 38.00; market 45.93; quality 43.60; governance 69.80.",Mixed light-industry groups should retain only niche leaders whose advantage would survive a well-funded entrant.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600735,2026-06-10T00:00:00+00:00
