peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
交运设备-汽车-乘用车,601633,长城汽车,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as an independent passenger-vehicle platform with brand and export capability,长城汽车具备哈弗、魏牌、欧拉、坦克、皮卡等品牌矩阵，SUV/越野/皮卡和海外渠道形成差异化，资金进入不易短期复制。,Watch. 长城汽车: 长城汽车具备哈弗、魏牌、欧拉、坦克、皮卡等品牌矩阵，SUV/越野/皮卡和海外渠道形成差异化，资金进入不易短期复制。 triage 70.04; moat 64.00; technology 73.00; market 77.00; quality 64.00; governance 69.60.,"Retain independent vehicle platforms with category brands, export channels, and engineering/manufacturing depth.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601633;https://www.gwm.com.cn,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,000868,安凯客车,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because it is mainly a bus company already covered by stronger commercial-vehicle peers,安凯客车更接近客车/商用车，且同类中宇通、金龙等已覆盖更强客车平台，本组不再单独关注。,Reject for now. 安凯客车: 安凯客车更接近客车/商用车，且同类中宇通、金龙等已覆盖更强客车平台，本组不再单独关注。 triage 60.31; moat 58.00; technology 72.00; market 55.40; quality 51.60; governance 66.60.,Reject misclassified bus companies when stronger commercial-vehicle leaders already cover the thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000868;https://www.ankai.com,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,601127,赛力斯,boundary_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a new-energy passenger-vehicle platform with ecosystem partnership optionality,赛力斯有新能源整车、三电和智能化车型平台，并受益于高强度生态合作与渠道验证；其风险高但差异化明显。,Watch. 赛力斯: 赛力斯有新能源整车、三电和智能化车型平台，并受益于高强度生态合作与渠道验证；其风险高但差异化明显。 triage 60.15; moat 52.00; technology 64.00; market 65.00; quality 66.40; governance 66.80.,Retain emerging vehicle platforms when ecosystem partnership and product/channel validation create a distinct option.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601127;https://www.seres.cn,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,600104,上汽集团,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"boundary case retained for scale, supply chain, and new-energy transition relevance",上汽集团有完整整车体系、供应链、合资历史资源和新能源转型能力，但传统合资压力和自主品牌竞争使其只作边界关注。,Watch. 上汽集团: 上汽集团有完整整车体系、供应链、合资历史资源和新能源转型能力，但传统合资压力和自主品牌竞争使其只作边界关注。 triage 59.59; moat 57.00; technology 59.00; market 73.00; quality 53.20; governance 68.00.,Boundary retain legacy auto groups when scale and engineering resources remain strategically relevant but compounding quality is uncertain.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600104;https://www.saicmotor.com,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,000572,海马汽车,reject,reject_for_now,,analyst_company_by_company_review,rejected because legacy brand and new-energy transition evidence are weak,海马汽车品牌势能、规模和新能源转型验证不足，相对长城、长安、赛力斯等保留平台缺少独立观察必要。,Reject for now. 海马汽车: 海马汽车品牌势能、规模和新能源转型验证不足，相对长城、长安、赛力斯等保留平台缺少独立观察必要。 triage 59.58; moat 57.00; technology 75.00; market 51.40; quality 44.20; governance 70.80.,"Reject weak legacy auto brands without distinctive product, channel, or technology moat.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000572;https://www.haima.com,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,601777,千里科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because the AI-car transition story is not yet a proven vehicle-platform moat,千里科技处于转型叙事中，历史整车能力和现有产品验证不足，暂不能仅凭新故事进入观察。,Reject for now. 千里科技: 千里科技处于转型叙事中，历史整车能力和现有产品验证不足，暂不能仅凭新故事进入观察。 triage 58.51; moat 51.00; technology 70.00; market 51.40; quality 55.60; governance 71.00.,Reject transition stories until product validation and category position are clearer.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601777;https://www.qianli-ai.com,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,000625,长安汽车,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a major Chinese auto platform with independent brands and new-energy architecture,长安汽车有长期整车研发制造、深蓝/阿维塔等新能源与智能化布局、供应链和全国渠道，是具备平台能力的整车公司。,Watch. 长安汽车: 长安汽车有长期整车研发制造、深蓝/阿维塔等新能源与智能化布局、供应链和全国渠道，是具备平台能力的整车公司。 triage 58.08; moat 51.00; technology 66.00; market 61.00; quality 54.00; governance 69.20.,Retain major auto platforms with independent brand architecture and credible EV/smart-vehicle transformation.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000625;https://www.changan.com.cn,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,600418,江淮汽车,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for complete-vehicle qualification and strategic partnership manufacturing,江淮汽车有完整整车资质和新能源合作制造经验，独立品牌护城河不强，但战略合作和制造验证使其值得边界观察。,Watch. 江淮汽车: 江淮汽车有完整整车资质和新能源合作制造经验，独立品牌护城河不强，但战略合作和制造验证使其值得边界观察。 triage 54.70; moat 52.00; technology 63.00; market 49.40; quality 53.60; governance 66.20.,"Boundary retain auto companies when strategic partnerships and complete-vehicle qualification create optionality, while discounting weak standalone brand power.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600418;https://www.jac.com.cn,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,601238,广汽集团,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for legacy scale and EV transition resources,广汽集团有整车规模、合资资源、埃安等新能源布局和供应链，但行业竞争和合资周期压力使其不宜直接关注。,Watch. 广汽集团: 广汽集团有整车规模、合资资源、埃安等新能源布局和供应链，但行业竞争和合资周期压力使其不宜直接关注。 triage 52.90; moat 50.00; technology 58.00; market 51.00; quality 40.00; governance 70.40.,Boundary retain large auto groups when EV transition assets are meaningful but moat is less differentiated than direct-watch peers.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601238;https://www.gac.com.cn,2026-06-09T15:57:54+00:00
交运设备-汽车-乘用车,000980,众泰汽车,reject,reject_for_now,,analyst_company_by_company_review,rejected because turnaround and brand recovery evidence are insufficient,众泰汽车历史品牌受损、经营恢复和新能源产品验证不足，不符合第一轮关注的真实竞争力标准。,Reject for now. 众泰汽车: 众泰汽车历史品牌受损、经营恢复和新能源产品验证不足，不符合第一轮关注的真实竞争力标准。 triage 50.77; moat 48.00; technology 57.00; market 39.40; quality 51.40; governance 65.00.,"Reject auto turnaround cases without durable brand, technology, or channel evidence.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000980;https://www.zotye.com,2026-06-09T15:57:54+00:00
