peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
休闲、生活及专业服务-休闲服务-旅游服务,600576,祥源文旅,reject,reject_for_now,,analyst_company_by_company_review,rejected because tourism and cultural-service assets lack enough scarce moat,祥源文旅有文旅开发、景区管理、数字文化和内容业务，但当前证据更像项目和运营能力，不足以证明比已保留稀缺景区资产更强的长期壁垒。,Reject for now. 祥源文旅: cultural-tourism operations are not enough for first-round watch without iconic scarce-resource or scalable IP proof. triage 58.76; moat 55.50; technology 57.00; market 73.00; quality 61.12; governance 69.38.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600576,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,300859,西域旅游,reject,reject_for_now,,analyst_company_by_company_review,rejected because regional tourism resources are not strong enough,西域旅游有景区交通、索道和区域旅游资源，但规模和可复制性弱于已保留的标志性景区案例，长期复利空间有限。,Reject for now. 西域旅游: regional scarce resources are recognized but not enough to beat the existing scenic-resource threshold. triage 57.28; moat 53.00; technology 65.00; market 51.00; quality 60.12; governance 70.12.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300859,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,603099,长白山,reject,reject_for_now,,analyst_company_by_company_review,rejected because transport and hotel exposure around scenic resources is not enough,长白山具备知名目的地相关业务，但上市公司披露业务更偏旅游交通、酒店和配套服务，缺少比黄山旅游更清晰的资源经营控制和长期复利证据。,Reject for now. 长白山: destination name is strong but company-level control point is weaker than retained scenic-resource standard. triage 54.14; moat 50.00; technology 54.00; market 59.25; quality 57.62; governance 70.25.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603099,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,600138,中青旅,reject,reject_for_now,,analyst_company_by_company_review,rejected because travel-service platform lacks durable moat,中青旅有旅行社、会展、景区和互联网服务，但旅游服务中介属性较强，资金和渠道竞争可以较快复制，未形成独立观察价值。,Reject for now. 中青旅: brand and service scale do not overcome low-barrier travel-service economics. triage 52.47; moat 51.38; technology 47.00; market 70.00; quality 52.75; governance 67.62.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600138,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,002707,众信旅游,reject,reject_for_now,,analyst_company_by_company_review,rejected because travel agency economics are low-barrier,众信旅游以出境游、旅行社和相关服务为主，渠道和产品可被平台或同行复制，缺少长期不可替代优势。,Reject for now. 众信旅游: cyclical recovery and outbound-travel exposure are not moat. triage 51.63; moat 50.75; technology 52.00; market 63.75; quality 45.75; governance 65.75.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002707,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,603402,陕西旅游,reject,reject_for_now,,analyst_company_by_company_review,rejected because local tourism and performance assets are not enough,陕西旅游有文化演艺、索道和景区运营，但当前证据不足以证明其拥有全国性可复制 IP 或不可替代资源控制点。,Reject for now. 陕西旅游: local tourism resources and operations do not meet the scarce-resource threshold. triage 51.28; moat 46.88; technology 38.00; market 66.25; quality 59.00; governance 70.62.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603402,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,000524,岭南控股,reject,reject_for_now,,analyst_company_by_company_review,rejected because hotel and travel service exposure is replicable,岭南控股偏酒店、票务、会展和旅行服务，区域资源与渠道不足以形成强护城河。,Reject for now. 岭南控股: service mix is too replicable for a quality watchlist. triage 51.03; moat 47.12; technology 49.00; market 65.00; quality 49.12; governance 68.75.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000524,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,603199,九华旅游,reject,reject_for_now,,analyst_company_by_company_review,rejected because scenic-service resources are not strong enough,九华旅游有索道、住宿、景区服务和区域资源，但相比已保留稀缺景区案例缺少更强不可替代性和成长空间。,Reject for now. 九华旅游: local scenic-resource exposure stays below the watch threshold. triage 50.58; moat 46.25; technology 38.00; market 63.75; quality 61.25; governance 71.00.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603199,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,600250,南京商旅,reject,reject_for_now,,analyst_company_by_company_review,rejected because tourism and commerce assets are mixed and low-barrier,南京商旅包含贸易、商业和文旅运营等业务，主线不够聚焦且缺少不可复制的资源或平台壁垒。,Reject for now. 南京商旅: mixed commerce and tourism exposure is not a moat. triage 48.40; moat 42.75; technology 51.00; market 50.50; quality 51.38; governance 66.50.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600250,2026-06-10T00:00:00+00:00
休闲、生活及专业服务-休闲服务-旅游服务,002159,三特索道,reject,reject_for_now,,analyst_company_by_company_review,rejected because索道开发运营 lacks enough platform moat,三特索道有索道投资、建设和运营经验，但项目分散、规模有限，不能证明比稀缺景区资源本身更强的控制点。,Reject for now. 三特索道: cableway execution is not enough for first-round watch. triage 47.70; moat 43.12; technology 38.00; market 54.25; quality 57.38; governance 69.50.,Tourism-service groups can have zero watch companies unless a company owns an iconic scarce resource or scalable hard-to-copy IP and platform economics.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002159,2026-06-10T00:00:00+00:00
