peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
商贸零售-零售-百货,600729,重庆百货,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"重庆百货 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 重庆百货: 重庆百货 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 51.43; moat 52.46; technology 34.73; market 79.17; quality 41.92; governance 68.37.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600729,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,002419,天虹股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"天虹股份 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 天虹股份: 天虹股份 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 50.53; moat 48.92; technology 42.00; market 73.87; quality 45.22; governance 66.63.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002419,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,000417,合百集团,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"合百集团 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 合百集团: 合百集团 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 48.40; moat 50.57; technology 33.00; market 71.66; quality 40.51; governance 68.84.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000417,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,000501,武商集团,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"武商集团 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 武商集团: 武商集团 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 48.02; moat 47.03; technology 32.55; market 70.47; quality 47.59; governance 67.89.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000501,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,301078,孩子王,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"孩子王 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 孩子王: 孩子王 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 44.17; moat 40.65; technology 26.27; market 67.64; quality 46.46; governance 67.05.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301078,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,601888,中国中免,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as the national duty-free travel-retail platform,"中国中免 is not ordinary department-store retail; it has scarce duty-free licenses, national travel-retail procurement scale, airport/offshore channels and brand-supplier relationships. Tourism cycles and consumption weakness matter later for valuation, but capital alone cannot quickly replicate the license/channel system.","Watch. 中国中免: 中国中免 is not ordinary department-store retail; it has scarce duty-free licenses, national travel-retail procurement scale, airport/offshore channels and brand-supplier relationships. Tourism cycles and consumption weakness matter later for valuation, but capital alone cannot quickly replicate the license/channel system. triage 43.59; moat 39.00; technology 21.64; market 73.00; quality 46.19; governance 70.21.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601888,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,600694,大商股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"大商股份 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 大商股份: 大商股份 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 42.15; moat 36.30; technology 25.00; market 64.17; quality 48.19; governance 68.47.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600694,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,600814,杭州解百,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"杭州解百 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 杭州解百: 杭州解百 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 40.96; moat 33.05; technology 23.00; market 54.46; quality 57.11; governance 68.95.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600814,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,603101,汇嘉时代,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"汇嘉时代 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 汇嘉时代: 汇嘉时代 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 40.96; moat 37.68; technology 23.00; market 56.47; quality 47.11; governance 66.58.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603101,2026-06-10T00:00:00+00:00
商贸零售-零售-百货,600827,百联股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary department-store retail lacks durable moat,"百联股份 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands.","Reject for now. 百联股份: 百联股份 is mainly department-store, shopping-center, local retail, property leasing, or mother-and-baby retail exposure. Store location and local brand help execution but can be attacked by capital, leases, online platforms, and stronger consumer brands. triage 40.94; moat 38.73; technology 19.82; market 71.61; quality 38.78; governance 67.21.","Department-store groups should reject ordinary retail/property formats, but retain true regulated duty-free platforms when license, procurement scale, and airport/island channels are hard to replicate.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600827,2026-06-10T00:00:00+00:00
