peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电气设备-输变电设备-电气仪表,300360,炬华科技,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"energy IoT and smart-meter platform with grid customer qualification, demand-side management data, and power-user service extension","Retained. 炬华科技: energy IoT and smart-meter platform with grid customer qualification, demand-side management data, and power-user service extension triage 80.63; moat 80.27; technology 93.27; market 88.68; quality 66.73; governance 71.45.","Directly retain companies with grid metering scale, user-side energy data, smart distribution products, or energy IoT platforms that benefit from power-system digitalization.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300360;https://www.sunrisemeter.com,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,002546,新联电子,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,electricity information collection and smart energy-service provider with grid and user-side data workflow,Retained after boundary review. 新联电子: electricity information collection and smart energy-service provider with grid and user-side data workflow triage 77.00; moat 75.73; technology 89.55; market 77.05; quality 67.82; governance 72.00.,"Boundary-retain narrower power-quality, microgrid, field-network, or storage/smart-grid companies when customer qualification and product platform evidence are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002546;https://www.xldz.com,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,601222,林洋能源,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,smart metering plus storage and distributed renewable operation platform with energy-management expansion,Retained. 林洋能源: smart metering plus storage and distributed renewable operation platform with energy-management expansion triage 76.57; moat 81.18; technology 86.82; market 90.14; quality 53.82; governance 68.18.,"Directly retain companies with grid metering scale, user-side energy data, smart distribution products, or energy IoT platforms that benefit from power-system digitalization.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601222;https://www.linyang.com.cn,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,920299,灿能电力,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,power-quality monitoring and assessment specialist for grid systems,Retained after boundary review. 灿能电力: power-quality monitoring and assessment specialist for grid systems triage 74.62; moat 73.00; technology 93.18; market 61.77; quality 73.82; governance 70.91.,"Boundary-retain narrower power-quality, microgrid, field-network, or storage/smart-grid companies when customer qualification and product platform evidence are visible.",true,https://www.bse.cn/disclosure/announcement.html?companyCode=920299;https://www.shining-electric.com,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,300466,赛摩智能,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"赛摩智能 does not show enough durable grid-metering, power-quality, user-energy-data, or field-network workflow control versus retained energy-IoT peers.","Rejected for now. 赛摩智能: 赛摩智能 does not show enough durable grid-metering, power-quality, user-energy-data, or field-network workflow control versus retained energy-IoT peers. triage 71.55; moat 73.91; technology 91.45; market 62.14; quality 54.55; governance 68.73.","Reject electrical-instrument companies when the business is generic control, temperature measurement, industrial weighing, or ST/restructuring without grid data or qualification moat.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300466;https://www.saimo.cn,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,601567,三星电气,borderline,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"smart meter, transformer, distribution equipment and grid solution supplier with global meter/product reach","Retained. 三星电气: smart meter, transformer, distribution equipment and grid solution supplier with global meter/product reach triage 64.18; moat 63.00; technology 65.91; market 84.25; quality 50.09; governance 67.09.","Directly retain companies with grid metering scale, user-side energy data, smart distribution products, or energy IoT platforms that benefit from power-system digitalization.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601567;https://www.sanxing.com,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,300286,安科瑞,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,enterprise microgrid and energy-management platform with software-to-terminal integration,Retained after boundary review. 安科瑞: enterprise microgrid and energy-management platform with software-to-terminal integration triage 58.38; moat 48.36; technology 66.00; market 61.70; quality 61.91; governance 69.36.,"Boundary-retain narrower power-quality, microgrid, field-network, or storage/smart-grid companies when customer qualification and product platform evidence are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300286;https://www.acrel.cn,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,002121,科陆电子,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"smart-grid and energy-storage equipment supplier with historic grid qualification, retained with execution discount","Retained after boundary review. 科陆电子: smart-grid and energy-storage equipment supplier with historic grid qualification, retained with execution discount triage 56.65; moat 51.09; technology 58.64; market 61.70; quality 50.09; governance 65.00.","Boundary-retain narrower power-quality, microgrid, field-network, or storage/smart-grid companies when customer qualification and product platform evidence are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002121;https://www.szclou.com,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,920035,精创电气,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"精创电气 does not show enough durable grid-metering, power-quality, user-energy-data, or field-network workflow control versus retained energy-IoT peers.","Rejected for now. 精创电气: 精创电气 does not show enough durable grid-metering, power-quality, user-energy-data, or field-network workflow control versus retained energy-IoT peers. triage 56.40; moat 46.82; technology 61.36; market 45.70; quality 64.45; governance 68.82.","Reject electrical-instrument companies when the business is generic control, temperature measurement, industrial weighing, or ST/restructuring without grid data or qualification moat.",true,https://www.bse.cn/disclosure/announcement.html?companyCode=920035;https://www.e-elitech.com,2026-06-09T14:34:01+00:00
电气设备-输变电设备-电气仪表,300514,友讯达,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,field-area communication and wireless sensor network supplier for utility metering and grid communication,Retained after boundary review. 友讯达: field-area communication and wireless sensor network supplier for utility metering and grid communication triage 54.39; moat 45.64; technology 65.09; market 51.89; quality 51.91; governance 68.27.,"Boundary-retain narrower power-quality, microgrid, field-network, or storage/smart-grid companies when customer qualification and product platform evidence are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300514;https://www.friendcom.com,2026-06-09T14:34:01+00:00
