peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
基础化工-化学制品-塑料制品,002263,大东南,reject,reject,,analyst_company_by_company_review,"rejected because BOPET, CPP, BOPP capacitor and optical film exposure is less differentiated than retained functional-film leaders","rejected because BOPET, CPP, BOPP capacitor and optical film exposure is less differentiated than retained functional-film leaders","Reject. 大东南: rejected because BOPET, CPP, BOPP capacitor and optical film exposure is less differentiated than retained functional-film leaders. triage 58.87; moat 54.84; technology 59.66; market 60.44; quality 40.06; governance 71.91.","Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002263;https://www.chinaddn.com,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,002886,沃特股份,reject,watch,direct_watch,analyst_company_by_company_review,"retained as a special engineering-plastics platform with LCP, PTFE/PPA/PPS/PEEK-type high-performance polymer capability and global customer reach","retained as a special engineering-plastics platform with LCP, PTFE/PPA/PPS/PEEK-type high-performance polymer capability and global customer reach","Watch. 沃特股份: retained as a special engineering-plastics platform with LCP, PTFE/PPA/PPS/PEEK-type high-performance polymer capability and global customer reach. triage 57.98; moat 56.72; technology 66.53; market 68.50; quality 48.66; governance 67.59.","Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002886;https://www.wotlon.com,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,301565,中仑新材,reject,watch,direct_watch,analyst_company_by_company_review,retained as a global functional-film and high-performance polyamide-material platform with integrated BOPA/film capability,retained as a global functional-film and high-performance polyamide-material platform with integrated BOPA/film capability,Watch. 中仑新材: retained as a global functional-film and high-performance polyamide-material platform with integrated BOPA/film capability. triage 57.25; moat 59.88; technology 61.91; market 69.69; quality 43.28; governance 68.34.,"Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301565;https://www.sinolong.net,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,000973,佛塑科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"retained for functional polymer films, lithium separator, optical film and capacitor film capability with national innovation-platform support","retained for functional polymer films, lithium separator, optical film and capacitor film capability with national innovation-platform support","Watch. 佛塑科技: retained for functional polymer films, lithium separator, optical film and capacitor film capability with national innovation-platform support. triage 56.55; moat 46.50; technology 56.22; market 65.12; quality 50.97; governance 67.72.","Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000973;https://www.fspg.com.cn,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,300717,华信新材,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained for smart-card substrate materials and national ID-card supply-chain niche where qualification matters,retained for smart-card substrate materials and national ID-card supply-chain niche where qualification matters,Watch. 华信新材: retained for smart-card substrate materials and national ID-card supply-chain niche where qualification matters. triage 56.47; moat 53.78; technology 64.09; market 51.50; quality 61.44; governance 69.84.,"Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300717;https://www.hxgs.com,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,001378,德冠新材,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"retained for high-performance BOPP functional films, motherbatch and coating-material capability with global customers","retained for high-performance BOPP functional films, motherbatch and coating-material capability with global customers","Watch. 德冠新材: retained for high-performance BOPP functional films, motherbatch and coating-material capability with global customers. triage 56.34; moat 55.31; technology 59.81; market 65.88; quality 46.91; governance 70.59.","Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001378;https://www.bopp.com.cn,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,301131,聚赛龙,reject,reject,,analyst_company_by_company_review,rejected because modified plastics are credible but duplicated by stronger special-polymer and modified-material platforms,rejected because modified plastics are credible but duplicated by stronger special-polymer and modified-material platforms,Reject. 聚赛龙: rejected because modified plastics are credible but duplicated by stronger special-polymer and modified-material platforms. triage 55.69; moat 59.09; technology 60.19; market 65.06; quality 41.62; governance 67.12.,"Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301131;https://www.gzselon.com,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,603408,建霖家居,reject,reject,,analyst_company_by_company_review,"rejected because home, kitchen/bath and water-purification plastic components are product manufacturing rather than a defensible materials moat","rejected because home, kitchen/bath and water-purification plastic components are product manufacturing rather than a defensible materials moat","Reject. 建霖家居: rejected because home, kitchen/bath and water-purification plastic components are product manufacturing rather than a defensible materials moat. triage 55.43; moat 51.38; technology 55.91; market 73.56; quality 56.00; governance 67.16.","Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603408;https://www.runner-corp.com,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,603051,鹿山新材,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"retained for functional polyolefin hot-melt adhesive materials, PV encapsulation films and optical adhesive-film capability","retained for functional polyolefin hot-melt adhesive materials, PV encapsulation films and optical adhesive-film capability","Watch. 鹿山新材: retained for functional polyolefin hot-melt adhesive materials, PV encapsulation films and optical adhesive-film capability. triage 54.61; moat 55.47; technology 62.00; market 60.31; quality 37.25; governance 69.56.","Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603051;https://www.cnlushan.com,2026-06-10T00:00:00+00:00
基础化工-化学制品-塑料制品,002324,普利特,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"retained for modified polymer, ICT material and automotive material platform capability, though below larger chemical-material platforms","retained for modified polymer, ICT material and automotive material platform capability, though below larger chemical-material platforms","Watch. 普利特: retained for modified polymer, ICT material and automotive material platform capability, though below larger chemical-material platforms. triage 54.07; moat 51.84; technology 52.81; market 74.69; quality 49.53; governance 65.56.","Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002324;https://www.pret.com.cn,2026-06-10T00:00:00+00:00
