peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
轻工制造-造纸印刷-包装印刷,002831,裕同科技,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,directly retained as a premium packaging and customer-workflow leader,"裕同科技 has high-end consumer-electronics and branded-customer packaging capability, integrating design, materials, automation and global supply-chain execution; replacing it is harder than adding generic packaging capacity.","Watch. 裕同科技: 裕同科技 has high-end consumer-electronics and branded-customer packaging capability, integrating design, materials, automation and global supply-chain execution; replacing it is harder than adding generic packaging capacity. triage 66.02; moat 62.77; technology 68.21; market 82.85; quality 58.88; governance 67.81.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002831,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,002014,永新股份,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for flexible packaging material and customer qualification,"永新股份 has stronger flexible packaging process capability, consumer/food customer qualification and steadier quality profile than ordinary paper or metal packaging peers, but still faces packaging-industry margin limits.","Watch. 永新股份: 永新股份 has stronger flexible packaging process capability, consumer/food customer qualification and steadier quality profile than ordinary paper or metal packaging peers, but still faces packaging-industry margin limits. triage 64.65; moat 61.14; technology 67.51; market 77.45; quality 60.09; governance 68.51.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002014,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,002243,力合科创,reject,reject_for_now,,analyst_company_by_company_review,rejected because packaging capacity or customer relationship is not a durable moat,"力合科创: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat.","Reject for now. 力合科创: 力合科创: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat. triage 59.80; moat 56.98; technology 66.07; market 73.08; quality 54.47; governance 67.26.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002243,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,920121,江天科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because packaging capacity or customer relationship is not a durable moat,"江天科技: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat.","Reject for now. 江天科技: 江天科技: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat. triage 59.76; moat 47.93; technology 69.84; market 54.76; quality 65.02; governance 71.86.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.bse.cn/disclosure/announcement.html,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,003018,金富科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because packaging capacity or customer relationship is not a durable moat,"金富科技: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat.","Reject for now. 金富科技: 金富科技: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat. triage 58.79; moat 51.40; technology 65.65; market 55.22; quality 59.35; governance 71.58.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=003018,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,601515,衢州东峰,reject,reject_for_now,,analyst_company_by_company_review,rejected because packaging capacity or customer relationship is not a durable moat,"衢州东峰: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat.","Reject for now. 衢州东峰: 衢州东峰: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat. triage 57.56; moat 54.88; technology 70.30; market 57.45; quality 38.65; governance 71.72.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601515,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,002701,奥瑞金,reject,reject_for_now,,analyst_company_by_company_review,rejected because metal packaging scale has limited pricing power,"奥瑞金 is an important metal-packaging company, but cans are capital and customer-relationship intensive rather than a hard technology moat, and pricing power is weaker than retained premium or aseptic packaging cases.","Reject for now. 奥瑞金: 奥瑞金 is an important metal-packaging company, but cans are capital and customer-relationship intensive rather than a hard technology moat, and pricing power is weaker than retained premium or aseptic packaging cases. triage 56.22; moat 52.00; technology 51.93; market 74.94; quality 51.77; governance 65.28.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002701,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,002303,美盈森,reject,reject_for_now,,analyst_company_by_company_review,rejected because packaging capacity or customer relationship is not a durable moat,"美盈森: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat.","Reject for now. 美盈森: 美盈森: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat. triage 56.18; moat 50.37; technology 54.49; market 69.55; quality 58.00; governance 68.77.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002303,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,301223,中荣股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because packaging capacity or customer relationship is not a durable moat,"中荣股份: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat.","Reject for now. 中荣股份: 中荣股份: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat. triage 55.39; moat 46.91; technology 56.28; market 67.41; quality 56.98; governance 69.47.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301223,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,002825,纳尔股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because packaging capacity or customer relationship is not a durable moat,"纳尔股份: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat.","Reject for now. 纳尔股份: 纳尔股份: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat. triage 55.15; moat 47.81; technology 58.53; market 60.99; quality 56.65; governance 68.35.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002825,2026-06-10T00:00:00+00:00
轻工制造-造纸印刷-包装印刷,002752,昇兴股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because packaging capacity or customer relationship is not a durable moat,"昇兴股份: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat.","Reject for now. 昇兴股份: 昇兴股份: The company has packaging, printing, paper, metal-can, bottle, label, or related material exposure, but evidence points mainly to capacity, customer orders, or commodity conversion rather than a hard-to-replicate design/material/customer-workflow moat. triage 55.08; moat 50.84; technology 53.70; market 71.13; quality 46.84; governance 65.84.","Packaging watchlist inclusion requires embedded customer workflow or high-value material/process capability, not just scale or a large customer relationship.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002752,2026-06-10T00:00:00+00:00
