peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
基础化工-化学制品-日用化学品,600315,上海家化,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary watch for legacy domestic personal-care and household brand portfolio,"上海家化 has a multi-brand personal-care and household-care portfolio plus R&D/manufacturing history. Execution has been uneven and category growth is competitive, so the brand platform is retained only as boundary watch.","Watch. 上海家化: 上海家化 has a multi-brand personal-care and household-care portfolio plus R&D/manufacturing history. Execution has been uneven and category growth is competitive, so the brand platform is retained only as boundary watch. triage 59.97; moat 62.05; technology 63.00; market 77.98; quality 52.29; governance 68.00.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600315,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,001328,登康口腔,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary watch for oral-care category brand,"登康口腔 has a focused oral-care platform and Cold Acid Ling brand recognition. The category moat is narrower than leading cosmetics platforms, but the brand and product specialization justify boundary observation.","Watch. 登康口腔: 登康口腔 has a focused oral-care platform and Cold Acid Ling brand recognition. The category moat is narrower than leading cosmetics platforms, but the brand and product specialization justify boundary observation. triage 57.70; moat 57.76; technology 61.50; market 63.69; quality 52.86; governance 69.14.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001328,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,301300,远翔新材,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"远翔新材 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 远翔新材: 远翔新材 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 55.05; moat 53.48; technology 63.50; market 48.83; quality 51.24; governance 70.86.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301300,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,300910,瑞丰新材,reject,watch,direct_watch,analyst_company_by_company_review,directly retained for specialty lubricant-additive chemistry,"瑞丰新材 is retained because its specialty additive and new-material chemistry is not ordinary daily chemicals. Formulation know-how, customer validation, and process consistency are harder to copy than consumer-brand packaging or basic surfactants.","Watch. 瑞丰新材: 瑞丰新材 is retained because its specialty additive and new-material chemistry is not ordinary daily chemicals. Formulation know-how, customer validation, and process consistency are harder to copy than consumer-brand packaging or basic surfactants. triage 54.74; moat 45.67; technology 61.50; market 65.60; quality 53.62; governance 68.71.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300910,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,300957,贝泰妮,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary watch for dermatology-oriented sensitive-skin skincare brand,贝泰妮 has a differentiated dermatology-oriented sensitive-skin skincare brand and medical/consumer channel recognition. Competition and product-cycle risk keep it boundary rather than direct watch.,Watch. 贝泰妮: 贝泰妮 has a differentiated dermatology-oriented sensitive-skin skincare brand and medical/consumer channel recognition. Competition and product-cycle risk keep it boundary rather than direct watch. triage 54.35; moat 47.57; technology 57.00; market 70.36; quality 54.29; governance 69.00.,"Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300957,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,603605,珀莱雅,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as the strongest domestic cosmetics brand platform in this group,"珀莱雅 is retained as the clearest domestic cosmetics brand platform in this group. Brand building, multi-channel operation, product iteration and category expansion create a stronger moat than ordinary cosmetics OEM or legacy single-brand exposure.","Watch. 珀莱雅: 珀莱雅 is retained as the clearest domestic cosmetics brand platform in this group. Brand building, multi-channel operation, product iteration and category expansion create a stronger moat than ordinary cosmetics OEM or legacy single-brand exposure. triage 53.12; moat 48.52; technology 46.00; market 74.17; quality 56.00; governance 67.86.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603605,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,600223,福瑞达,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"福瑞达 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 福瑞达: 福瑞达 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 52.01; moat 49.14; technology 55.50; market 63.50; quality 48.10; governance 70.14.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600223,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,001218,丽臣实业,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"丽臣实业 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 丽臣实业: 丽臣实业 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 50.94; moat 47.10; technology 54.00; market 64.45; quality 45.62; governance 68.43.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001218,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,301371,敷尔佳,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"敷尔佳 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 敷尔佳: 敷尔佳 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 50.93; moat 44.24; technology 49.50; market 60.45; quality 59.52; governance 71.00.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301371,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,300740,水羊股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"水羊股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 水羊股份: 水羊股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 50.85; moat 46.62; technology 54.00; market 61.98; quality 53.05; governance 66.43.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300740,2026-06-10T00:00:00+00:00
