peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
有色金属-基本金属-铜,000737,北方铜业,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,rejected because domestic copper resource exposure is not distinctive enough,"北方铜业 has copper mining, smelting and processing exposure, but does not yet show the reserve scale, global position or low-cost proof required to add a separate thesis beyond stronger retained resource companies.","Reject for now. 北方铜业: 北方铜业 has copper mining, smelting and processing exposure, but does not yet show the reserve scale, global position or low-cost proof required to add a separate thesis beyond stronger retained resource companies. triage 65.81; moat 68.12; technology 68.33; market 65.59; quality 59.29; governance 67.41.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000737,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,002171,楚江新材,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for copper-based and carbon/new-material processing capability,"楚江新材 is not a miner, but its copper-based materials, thermal equipment, carbon composite and powder-metallurgy exposure create more technical optionality than ordinary copper rolling or tube processing.","Watch. 楚江新材: 楚江新材 is not a miner, but its copper-based materials, thermal equipment, carbon composite and powder-metallurgy exposure create more technical optionality than ordinary copper rolling or tube processing. triage 61.03; moat 55.29; technology 66.00; market 63.97; quality 44.35; governance 69.18.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002171,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,300697,电工合金,reject,reject_for_now,,analyst_company_by_company_review,"rejected because copper exposure is mainly commodity processing, smelting, or undifferentiated resource beta","电工合金: The company has copper mining, smelting, processing, trading, or component exposure, but the evidence does not show a company-level reserve, cost, margin, or high-end material moat strong enough to stand apart from retained resource and materials names.","Reject for now. 电工合金: 电工合金: The company has copper mining, smelting, processing, trading, or component exposure, but the evidence does not show a company-level reserve, cost, margin, or high-end material moat strong enough to stand apart from retained resource and materials names. triage 55.68; moat 51.18; technology 64.67; market 51.03; quality 58.00; governance 70.94.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300697,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,600490,鹏欣资源,reject,reject_for_now,,analyst_company_by_company_review,"rejected because copper exposure is mainly commodity processing, smelting, or undifferentiated resource beta","鹏欣资源: The company has copper mining, smelting, processing, trading, or component exposure, but the evidence does not show a company-level reserve, cost, margin, or high-end material moat strong enough to stand apart from retained resource and materials names.","Reject for now. 鹏欣资源: 鹏欣资源: The company has copper mining, smelting, processing, trading, or component exposure, but the evidence does not show a company-level reserve, cost, margin, or high-end material moat strong enough to stand apart from retained resource and materials names. triage 54.40; moat 51.76; technology 58.00; market 53.38; quality 62.59; governance 72.00.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600490,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,600255,鑫科材料,reject,reject_for_now,,analyst_company_by_company_review,"rejected because copper exposure is mainly commodity processing, smelting, or undifferentiated resource beta","鑫科材料: The company has copper mining, smelting, processing, trading, or component exposure, but the evidence does not show a company-level reserve, cost, margin, or high-end material moat strong enough to stand apart from retained resource and materials names.","Reject for now. 鑫科材料: 鑫科材料: The company has copper mining, smelting, processing, trading, or component exposure, but the evidence does not show a company-level reserve, cost, margin, or high-end material moat strong enough to stand apart from retained resource and materials names. triage 54.31; moat 52.94; technology 66.33; market 53.85; quality 51.06; governance 68.12.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600255,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,002295,精艺股份,reject,reject_for_now,,analyst_company_by_company_review,"rejected because copper exposure is mainly commodity processing, smelting, or undifferentiated resource beta","精艺股份: The company has copper mining, smelting, processing, trading, or component exposure, but the evidence does not show a company-level reserve, cost, margin, or high-end material moat strong enough to stand apart from retained resource and materials names.","Reject for now. 精艺股份: 精艺股份: The company has copper mining, smelting, processing, trading, or component exposure, but the evidence does not show a company-level reserve, cost, margin, or high-end material moat strong enough to stand apart from retained resource and materials names. triage 51.60; moat 52.35; technology 58.33; market 51.50; quality 43.76; governance 71.29.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002295,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,601168,西部矿业,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for multi-metal resource exposure,"西部矿业 has copper, lead, zinc and other nonferrous resource exposure with a real mining-development base in western China; it is less global than 紫金矿业, but more resource-based than ordinary smelters and processors.","Watch. 西部矿业: 西部矿业 has copper, lead, zinc and other nonferrous resource exposure with a real mining-development base in western China; it is less global than 紫金矿业, but more resource-based than ordinary smelters and processors. triage 51.33; moat 44.88; technology 48.33; market 62.56; quality 61.53; governance 67.82.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601168,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,000630,铜陵有色,reject,reject_for_now,,analyst_company_by_company_review,rejected because copper smelting scale is not a company moat,"铜陵有色 is a large copper producer, but the evidence points more to smelting/processing scale and commodity cycle exposure than a differentiated reserve or material-technology advantage.","Reject for now. 铜陵有色: 铜陵有色 is a large copper producer, but the evidence points more to smelting/processing scale and commodity cycle exposure than a differentiated reserve or material-technology advantage. triage 51.03; moat 47.24; technology 47.67; market 68.44; quality 53.76; governance 69.24.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000630,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,601609,金田股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because copper processing breadth lacks pricing power,"金田股份 covers broad copper processing, but the business is commodity-like and does not show enough hard-to-copy technology or structural margin control.","Reject for now. 金田股份: 金田股份 covers broad copper processing, but the business is commodity-like and does not show enough hard-to-copy technology or structural margin control. triage 49.88; moat 46.65; technology 53.00; market 63.26; quality 40.71; governance 65.71.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601609,2026-06-10T00:00:00+00:00
有色金属-基本金属-铜,688102,斯瑞新材,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for high-performance copper alloy and special materials,"斯瑞新材 focuses on copper/chromium-zirconium copper, tungsten/copper, medical and rail/electronic special materials; R&D and qualification needs make it more defensible than commodity copper processors.","Watch. 斯瑞新材: 斯瑞新材 focuses on copper/chromium-zirconium copper, tungsten/copper, medical and rail/electronic special materials; R&D and qualification needs make it more defensible than commodity copper processors. triage 48.57; moat 39.59; technology 56.00; market 40.68; quality 61.53; governance 70.65.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688102,2026-06-10T00:00:00+00:00
