peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
食品饮料-食品-乳制品,002732,燕塘乳业,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"燕塘乳业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 燕塘乳业: 燕塘乳业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 67.18; moat 77.00; technology 55.00; market 66.90; quality 67.73; governance 70.80.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002732;https://www.yantangmilk.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,600887,伊利股份,borderline,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"national dairy leader with full product breadth, brand trust, supply-chain scale, channel reach and quality-control system","Retained. 伊利股份: national dairy leader with full product breadth, brand trust, supply-chain scale, channel reach and quality-control system triage 62.76; moat 72.00; technology 34.33; market 80.50; quality 78.13; governance 65.40.","Directly retain national dairy leaders with brand, channel, supply-chain, product breadth, and quality-control advantages.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600887;https://www.yili.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,605388,均瑶健康,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"均瑶健康 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 均瑶健康: 均瑶健康 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 62.05; moat 73.33; technology 51.00; market 59.43; quality 63.07; governance 70.40.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605388;https://www.juneyaodairy.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,002946,新乳业,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,fresh-strategy regional dairy consolidator with low-temperature milk differentiation and city dairy network,Retained after boundary review. 新乳业: fresh-strategy regional dairy consolidator with low-temperature milk differentiation and city dairy network triage 61.84; moat 67.67; technology 36.33; market 75.97; quality 78.13; governance 66.60.,"Boundary-retain companies with differentiated fresh-milk, cheese, or high-end regional/category positions that are not simply local milk capacity.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002946;https://www.newhopedairy.cn,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,600882,妙可蓝多,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,cheese category leader with disclosed market-share leadership and product education optionality,Retained after boundary review. 妙可蓝多: cheese category leader with disclosed market-share leadership and product education optionality triage 60.63; moat 66.33; technology 40.33; market 70.63; quality 75.60; governance 68.60.,"Boundary-retain companies with differentiated fresh-milk, cheese, or high-end regional/category positions that are not simply local milk capacity.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600882;https://www.milkground.cn,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,002570,贝因美,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"贝因美 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 贝因美: 贝因美 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 60.12; moat 65.00; technology 39.67; market 67.70; quality 78.13; governance 66.20.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002570;https://www.beingmate.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,600419,天润乳业,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"天润乳业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 天润乳业: 天润乳业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 59.34; moat 67.33; technology 43.67; market 61.03; quality 61.07; governance 67.40.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600419;https://www.xjtrry.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,001318,阳光乳业,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"阳光乳业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 阳光乳业: 阳光乳业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 59.15; moat 62.00; technology 46.33; market 48.50; quality 77.20; governance 71.00.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001318;https://www.6103758.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,600597,光明乳业,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"historic Shanghai/Huadong fresh dairy brand with full-chain quality control, retained below national leader","Retained after boundary review. 光明乳业: historic Shanghai/Huadong fresh dairy brand with full-chain quality control, retained below national leader triage 58.98; moat 74.33; technology 33.00; market 69.03; quality 61.87; governance 67.80.","Boundary-retain companies with differentiated fresh-milk, cheese, or high-end regional/category positions that are not simply local milk capacity.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600597;https://www.brightdairy.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,605339,南侨食品,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"南侨食品 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 南侨食品: 南侨食品 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 58.95; moat 65.67; technology 43.67; market 63.97; quality 63.07; governance 70.20.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605339;https://www.ncbakery.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,600429,三元股份,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"三元股份 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 三元股份: 三元股份 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 58.75; moat 70.00; technology 39.67; market 63.70; quality 60.13; governance 69.00.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600429;https://www.sanyuan.com.cn,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,002910,庄园牧场,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"庄园牧场 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 庄园牧场: 庄园牧场 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 57.77; moat 66.33; technology 47.00; market 47.43; quality 66.27; governance 67.00.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002910;https://www.zhuangyuanmuchang.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,300898,熊猫乳品,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"熊猫乳品 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 熊猫乳品: 熊猫乳品 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 57.75; moat 59.67; technology 43.33; market 51.17; quality 77.20; governance 70.60.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300898;https://www.pandadairy.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,002329,皇氏集团,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"皇氏集团 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 皇氏集团: 皇氏集团 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 56.69; moat 66.67; technology 47.00; market 53.57; quality 56.67; governance 65.00.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002329;https://www.gxhsry.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,920786,骑士乳业,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"骑士乳业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 骑士乳业: 骑士乳业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 55.03; moat 64.67; technology 33.67; market 54.37; quality 64.80; governance 65.80.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.bse.cn/disclosure/announcement.html?companyCode=920786;https://www.qishiruye.com,2026-06-09T14:34:01+00:00
食品饮料-食品-乳制品,300106,西部牧业,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"西部牧业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders.","Rejected for now. 西部牧业: 西部牧业 is mainly a regional dairy, weaker formula/ingredient player, or adjacent food supplier without national/category-defining brand and channel strength versus retained dairy leaders. triage 53.47; moat 64.00; technology 34.00; market 50.10; quality 58.93; governance 68.20.","Reject dairy companies when they are mainly regional milk capacity, weak formula brands, local channels, or adjacent ingredients without category-defining leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300106;https://www.xjxbmy.com,2026-06-09T14:34:01+00:00
