peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
轻工制造-家具-家具制造,603833,欧派家居,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"whole-house customization leader with multi-brand matrix, national channel, manufacturing scale and category-defining brand position","Retained. 欧派家居: whole-house customization leader with multi-brand matrix, national channel, manufacturing scale and category-defining brand position triage 65.30; moat 59.74; technology 68.21; market 82.78; quality 59.74; governance 68.46.","Directly retain category leaders with national brand, dealer/channel density, manufacturing scale, design/system capability, and consumer trust.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603833;https://www.oppein.com,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,603816,顾家家居,borderline,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"sofa and home-furnishing leader with global channels, thousands of stores and strong consumer brand","Retained. 顾家家居: sofa and home-furnishing leader with global channels, thousands of stores and strong consumer brand triage 64.37; moat 60.00; technology 62.58; market 83.19; quality 60.36; governance 69.08.","Directly retain category leaders with national brand, dealer/channel density, manufacturing scale, design/system capability, and consumer trust.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603816;https://www.kukahome.com,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,002572,索菲亚,borderline,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"custom wardrobe and whole-home category leader with brand matrix, flexible manufacturing and dense channel network","Retained. 索菲亚: custom wardrobe and whole-home category leader with brand matrix, flexible manufacturing and dense channel network triage 63.90; moat 62.23; technology 62.95; market 80.73; quality 58.31; governance 68.92.","Directly retain category leaders with national brand, dealer/channel density, manufacturing scale, design/system capability, and consumer trust.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002572;https://www.sfygroup.com,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,002489,浙江永强,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"浙江永强 has brand, manufacturing, or export capability, but furniture/home goods are competitive and real-estate or consumption-cycle exposed; evidence does not show category leadership stronger than retained peers.","Rejected for now. 浙江永强: 浙江永强 has brand, manufacturing, or export capability, but furniture/home goods are competitive and real-estate or consumption-cycle exposed; evidence does not show category leadership stronger than retained peers. triage 62.46; moat 57.95; technology 65.68; market 76.22; quality 51.33; governance 68.77.","Reject furniture companies when the business is mainly local brand, OEM/export capacity, real-estate-cycle customization, or commodity home goods without category leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002489;https://www.yotrio.com,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,603600,永艺股份,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,ergonomic office-chair and seating manufacturer with global manufacturing footprint and export/category scale,Retained after boundary review. 永艺股份: ergonomic office-chair and seating manufacturer with global manufacturing footprint and export/category scale triage 62.35; moat 57.44; technology 68.05; market 73.55; quality 51.64; governance 68.62.,"Boundary-retain global ergonomic seating, smart sleep, or cross-border furniture platforms only when category leadership or international supply-chain/customer evidence is visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603600;https://www.uechairs.cn,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,603848,好太太,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,smart drying-rack and smart-home niche brand with domestic category recognition,Retained after boundary review. 好太太: smart drying-rack and smart-home niche brand with domestic category recognition triage 60.88; moat 53.85; technology 65.74; market 62.88; quality 63.69; governance 71.69.,"Boundary-retain global ergonomic seating, smart sleep, or cross-border furniture platforms only when category leadership or international supply-chain/customer evidence is visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603848;https://www.hotata.com,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,301061,匠心家居,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"匠心家居 has brand, manufacturing, or export capability, but furniture/home goods are competitive and real-estate or consumption-cycle exposed; evidence does not show category leadership stronger than retained peers.","Rejected for now. 匠心家居: 匠心家居 has brand, manufacturing, or export capability, but furniture/home goods are competitive and real-estate or consumption-cycle exposed; evidence does not show category leadership stronger than retained peers. triage 56.89; moat 45.15; technology 57.89; market 63.81; quality 66.51; governance 70.38.","Reject furniture companies when the business is mainly local brand, OEM/export capacity, real-estate-cycle customization, or commodity home goods without category leadership.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301061;https://www.hhc-group.com.cn,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,001323,慕思股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,healthy sleep-system brand with strong offline channel and consumer brand awareness,Retained after boundary review. 慕思股份: healthy sleep-system brand with strong offline channel and consumer brand awareness triage 56.73; moat 46.69; technology 58.63; market 67.81; quality 61.85; governance 68.38.,"Boundary-retain global ergonomic seating, smart sleep, or cross-border furniture platforms only when category leadership or international supply-chain/customer evidence is visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001323;https://www.derucci.com,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,300729,乐歌股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,ergonomic office and overseas-warehouse/cross-border platform with brand and logistics capability,Retained after boundary review. 乐歌股份: ergonomic office and overseas-warehouse/cross-border platform with brand and logistics capability triage 56.51; moat 50.21; technology 57.00; market 68.32; quality 56.87; governance 65.92.,"Boundary-retain global ergonomic seating, smart sleep, or cross-border furniture platforms only when category leadership or international supply-chain/customer evidence is visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300729;https://www.loctek.com,2026-06-09T14:34:01+00:00
轻工制造-家具-家具制造,603008,ST喜临门,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,ST or governance/turnaround status makes the public-company risk too high for first-round watch despite any operating assets.,Rejected for now. ST喜临门: ST or governance/turnaround status makes the public-company risk too high for first-round watch despite any operating assets. triage 55.93; moat 50.72; technology 53.63; market 69.45; quality 57.79; governance 66.54.,"Reject furniture companies when the business is mainly local brand, OEM/export capacity, real-estate-cycle customization, or commodity home goods without category leadership.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603008;https://www.sleemon.cn,2026-06-09T14:34:01+00:00
