peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
轻工制造-珠宝首饰-珠宝首饰,600612,老凤祥,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained as the strongest A-share heritage jewelry brand,"老凤祥 has long-lived brand trust, heritage and a broad jewelry/gold retail network. The category is cyclical and gold-price exposed, so it remains boundary rather than direct consumer compounder.","Watch. 老凤祥: 老凤祥 has long-lived brand trust, heritage and a broad jewelry/gold retail network. The category is cyclical and gold-price exposed, so it remains boundary rather than direct consumer compounder. triage 62.53; moat 59.29; technology 62.67; market 81.50; quality 48.57; governance 68.14.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600612,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,002345,潮宏基,borderline,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"潮宏基: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 潮宏基: 潮宏基: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 62.37; moat 57.86; technology 67.33; market 74.93; quality 57.29; governance 67.29.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002345,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,002574,明牌珠宝,reject,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"明牌珠宝: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 明牌珠宝: 明牌珠宝: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 56.35; moat 55.71; technology 65.67; market 60.36; quality 41.14; governance 66.43.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002574,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,002721,金一文化,reject,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"金一文化: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 金一文化: 金一文化: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 51.62; moat 41.14; technology 59.00; market 44.07; quality 62.29; governance 71.00.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002721,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,000017,深中华A,reject,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"深中华A: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 深中华A: 深中华A: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 51.36; moat 40.43; technology 51.50; market 42.93; quality 53.86; governance 69.29.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000017,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,002867,周大生,reject,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"周大生: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 周大生: 周大生: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 50.02; moat 50.14; technology 33.00; market 71.29; quality 50.14; governance 69.00.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002867,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,605599,菜百股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"菜百股份: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 菜百股份: 菜百股份: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 49.13; moat 48.57; technology 30.83; market 76.14; quality 42.57; governance 66.86.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605599,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,301177,迪阿股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"迪阿股份: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 迪阿股份: 迪阿股份: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 47.73; moat 46.57; technology 40.50; market 57.86; quality 55.00; governance 69.86.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301177,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,603900,莱绅通灵,reject,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"莱绅通灵: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 莱绅通灵: 莱绅通灵: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 45.70; moat 44.29; technology 32.17; market 57.29; quality 50.71; governance 71.14.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603900,2026-06-10T00:00:00+00:00
轻工制造-珠宝首饰-珠宝首饰,000026,飞亚达,reject,reject_for_now,,analyst_company_by_company_review,rejected because jewelry retail moat is mostly brand/channel and easy to contest,"飞亚达: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat.","Reject for now. 飞亚达: 飞亚达: The company has jewelry, gold retail, diamond, fashion jewelry, watches, or related retail exposure, but the advantage is mostly store network, marketing, or gold-price demand rather than a hard-to-replicate brand moat. triage 43.29; moat 38.43; technology 33.17; market 56.14; quality 46.14; governance 70.57.",Jewelry watchlist inclusion should be limited to category-defining brands; gold retail scale alone is not enough.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000026,2026-06-10T00:00:00+00:00
