peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
国防与装备-地面装备-地面装备,300875,捷强装备,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for nuclear/chemical defense and emergency equipment,"捷强装备 has nuclear/radiation detection, chemical defense, decontamination and emergency equipment exposure. It is niche and project-like, but safety and military qualification support boundary retention.","Watch. 捷强装备: 捷强装备 has nuclear/radiation detection, chemical defense, decontamination and emergency equipment exposure. It is niche and project-like, but safety and military qualification support boundary retention. triage 72.32; moat 75.00; technology 88.67; market 66.50; quality 63.07; governance 70.00.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300875,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,301592,六九一二,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"boundary case retained for special communications, satellite and navigation electronics","六九一二 has communications, navigation, satellite, radar-related and electronic component exposure. Public validation is limited, so it remains boundary.","Watch. 六九一二: 六九一二 has communications, navigation, satellite, radar-related and electronic component exposure. Public validation is limited, so it remains boundary. triage 58.53; moat 53.67; technology 63.33; market 54.77; quality 66.13; governance 67.40.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301592,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,600967,内蒙一机,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as an armored vehicle and ground-equipment platform,"内蒙一机 has tank, armored vehicle, special vehicle and related military equipment capability. Platform integration, military qualification and installed program continuity are hard to replicate.","Watch. 内蒙一机: 内蒙一机 has tank, armored vehicle, special vehicle and related military equipment capability. Platform integration, military qualification and installed program continuity are hard to replicate. triage 55.68; moat 52.00; technology 51.67; market 75.50; quality 45.20; governance 67.00.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600967,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,688522,纳睿雷达,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for radar capability,"纳睿雷达 has phased-array radar and radar-system capability. Although not purely ground combat, radar design and customer validation create a technical moat.","Watch. 纳睿雷达: 纳睿雷达 has phased-array radar and radar-system capability. Although not purely ground combat, radar design and customer validation create a technical moat. triage 55.06; moat 42.33; technology 61.33; market 54.43; quality 64.27; governance 70.20.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688522,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,600184,光电股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for optoelectronic and defense optical systems,"光电股份 has optical, optoelectronic, display and defense-related equipment capability. It is less platform-like than armored vehicles but still mission-specific.","Watch. 光电股份: 光电股份 has optical, optoelectronic, display and defense-related equipment capability. It is less platform-like than armored vehicles but still mission-specific. triage 54.03; moat 46.33; technology 57.33; market 64.03; quality 52.93; governance 68.20.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600184,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,600435,北方导航,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for navigation and precision control systems,"北方导航 has precision opto-electronic, remote-sensing, navigation and intelligent-control exposure. Military qualification and system embedding justify boundary tracking.","Watch. 北方导航: 北方导航 has precision opto-electronic, remote-sensing, navigation and intelligent-control exposure. Military qualification and system embedding justify boundary tracking. triage 53.99; moat 47.67; technology 52.33; market 70.17; quality 50.67; governance 65.40.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600435,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,002519,银河电子,reject,reject_for_now,,analyst_company_by_company_review,"rejected because ground-equipment exposure is weak, generic, or duplicated","银河电子: The company has defense, ground equipment, emergency, communication, optical, or component exposure, but public evidence does not show enough platform control, mission-critical qualification, or distinctive program relevance versus retained peers.","Reject for now. 银河电子: 银河电子: The company has defense, ground equipment, emergency, communication, optical, or component exposure, but public evidence does not show enough platform control, mission-critical qualification, or distinctive program relevance versus retained peers. triage 53.10; moat 43.67; technology 56.33; market 51.77; quality 46.93; governance 68.60.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002519,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,300527,ST应急,reject,reject_for_now,,analyst_company_by_company_review,"rejected because ground-equipment exposure is weak, generic, or duplicated","ST应急: The company has defense, ground equipment, emergency, communication, optical, or component exposure, but public evidence does not show enough platform control, mission-critical qualification, or distinctive program relevance versus retained peers.","Reject for now. ST应急: ST应急: The company has defense, ground equipment, emergency, communication, optical, or component exposure, but public evidence does not show enough platform control, mission-critical qualification, or distinctive program relevance versus retained peers. triage 52.27; moat 44.33; technology 56.00; market 56.03; quality 47.73; governance 69.40.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300527,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,601606,长城军工,reject,reject_for_now,,analyst_company_by_company_review,"rejected because ground-equipment exposure is weak, generic, or duplicated","长城军工: The company has defense, ground equipment, emergency, communication, optical, or component exposure, but public evidence does not show enough platform control, mission-critical qualification, or distinctive program relevance versus retained peers.","Reject for now. 长城军工: 长城军工: The company has defense, ground equipment, emergency, communication, optical, or component exposure, but public evidence does not show enough platform control, mission-critical qualification, or distinctive program relevance versus retained peers. triage 51.84; moat 45.00; technology 55.67; market 57.10; quality 51.20; governance 66.60.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601606,2026-06-10T00:00:00+00:00
国防与装备-地面装备-地面装备,300762,上海瀚讯,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for military broadband communications,"上海瀚讯 has military communications, broadband command, satellite and data-link style products. Scale and cycles are risks, but communication-system qualification is meaningful.","Watch. 上海瀚讯: 上海瀚讯 has military communications, broadband command, satellite and data-link style products. Scale and cycles are risks, but communication-system qualification is meaningful. triage 51.73; moat 43.00; technology 62.00; market 48.30; quality 52.00; governance 67.80.","Ground-equipment screening should retain system and mission-critical niches, but avoid treating every military supplier as a moat company.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300762,2026-06-10T00:00:00+00:00
