peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
基础化工-化学新材料-化学新材料,601208,东材科技,direct_watch,watch,direct_watch,analyst_company_by_company_review,"directly retained as an insulation, optical-film, and electronic-material platform",东材科技拥有新型绝缘材料、光学膜、环保阻燃和电子材料平台，并有国家级创新平台，材料体系广。,Watch. 东材科技: 东材科技拥有新型绝缘材料、光学膜、环保阻燃和电子材料平台，并有国家级创新平台，材料体系广。 triage 76.77; moat 79.82; technology 88.64; market 85.23; quality 62.55; governance 68.18.,"Retain chemical new-material platforms with insulation, optical-film, and electronic-material breadth.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601208;https://www.emtco.cn,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,605589,圣泉集团,boundary_watch,watch,direct_watch,analyst_company_by_company_review,"directly retained as a biomass, phenolic resin, and electronic-material platform",圣泉集团覆盖生物质精炼、酚醛树脂、复合材料和电子化学品，平台能力和生物制造路线具备差异化。,Watch. 圣泉集团: 圣泉集团覆盖生物质精炼、酚醛树脂、复合材料和电子化学品，平台能力和生物制造路线具备差异化。 triage 60.63; moat 58.64; technology 64.27; market 79.14; quality 53.18; governance 68.73.,Retain bio-based and resin-material platforms when process ecosystem and product breadth are visible.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605589;https://www.shengquan.com,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,300109,新开源,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for PVP specialty polymer and precision-medical optionality,新开源的 PVP/PVM-MA 精细化学品有全球应用和客户验证，同时精准医疗资产提供跨行业可选能力。,Watch. 新开源: 新开源的 PVP/PVM-MA 精细化学品有全球应用和客户验证，同时精准医疗资产提供跨行业可选能力。 triage 57.70; moat 55.73; technology 65.73; market 57.68; quality 55.09; governance 70.91.,Boundary retain specialty polymer companies when product chemistry and customer qualification are visible.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300109;https://www.boai-nky.com,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,003022,联泓新科,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"boundary case retained for EVA, PLA, UHMWPE, and electronic-gas materials",联泓新科覆盖 EVA 光伏料、超高分子量聚乙烯、PLA 和电子特气等新材料，但部分环节周期较强，边界关注。,Watch. 联泓新科: 联泓新科覆盖 EVA 光伏料、超高分子量聚乙烯、PLA 和电子特气等新材料，但部分环节周期较强，边界关注。 triage 55.99; moat 49.73; technology 52.91; market 65.32; quality 46.73; governance 65.27.,Boundary retain new-material companies when multiple differentiated materials are present but commodity exposure remains.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=003022;https://www.levima.cn,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,301216,万凯新材,reject,reject_for_now,,analyst_company_by_company_review,rejected because bottle-grade PET scale is more commodity capacity than hard material moat,万凯新材瓶级 PET 产能全球较大，但产品偏大宗聚酯材料，定价权和技术壁垒不足。,Reject for now. 万凯新材: 万凯新材瓶级 PET 产能全球较大，但产品偏大宗聚酯材料，定价权和技术壁垒不足。 triage 55.47; moat 59.09; technology 56.00; market 74.95; quality 36.27; governance 67.09.,Reject commodity or weakly differentiated new-material cases when stronger material platforms cover the durable thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301216;https://www.wkai.cc,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,603285,键邦股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for heat-stabilizer and titanate additives,键邦股份在赛克和钛酸酯等热稳定材料/助剂中有全球产能和工艺优势，细分壁垒明确但市场较窄。,Watch. 键邦股份: 键邦股份在赛克和钛酸酯等热稳定材料/助剂中有全球产能和工艺优势，细分壁垒明确但市场较窄。 triage 53.66; moat 53.45; technology 53.91; market 49.14; quality 55.18; governance 72.00.,Boundary retain additive material leaders when product share and process know-how are visible.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603285;https://www.jianbangchem.com,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,300285,国瓷材料,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a high-end ceramic and functional-material platform,国瓷材料覆盖电子陶瓷、催化、生物医疗、新能源和精密陶瓷，是平台型高端材料公司，客户验证和工艺积累强。,Watch. 国瓷材料: 国瓷材料覆盖电子陶瓷、催化、生物医疗、新能源和精密陶瓷，是平台型高端材料公司，客户验证和工艺积累强。 triage 52.72; moat 44.91; technology 54.18; market 62.41; quality 59.82; governance 69.36.,Retain high-end ceramic material platforms with multi-domain product breadth and process know-how.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300285;https://www.sinocera.cn,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,600143,金发科技,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a high-performance polymer and modified-material platform,金发科技覆盖改性塑料、特种工程塑料、生物降解、碳纤维复合材料等，全球客户和材料研发平台突出。,Watch. 金发科技: 金发科技覆盖改性塑料、特种工程塑料、生物降解、碳纤维复合材料等，全球客户和材料研发平台突出。 triage 52.61; moat 49.00; technology 53.55; market 75.50; quality 42.55; governance 65.82.,Retain modified and special engineering plastic platforms when global customers and product breadth are visible.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600143;https://www.kingfa.com,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,688708,佳驰科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for electromagnetic functional materials,佳驰科技聚焦电磁辐射功能材料与结构，具备军民高验证场景和自主知识产权，但上市历史短，边界关注。,Watch. 佳驰科技: 佳驰科技聚焦电磁辐射功能材料与结构，具备军民高验证场景和自主知识产权，但上市历史短，边界关注。 triage 51.45; moat 41.27; technology 58.00; market 51.14; quality 64.55; governance 70.18.,Boundary retain electromagnetic material companies when defense or advanced-application qualification is visible.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688708;https://www.cdjc.com.cn,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,000830,鲁西化工,reject,reject_for_now,,analyst_company_by_company_review,rejected because broad chemical-park integration is still commodity-heavy,鲁西化工园区和循环化工能力强，但多数产品仍偏基础化工/化肥/新材料混合产能，复利壁垒不够清晰。,Reject for now. 鲁西化工: 鲁西化工园区和循环化工能力强，但多数产品仍偏基础化工/化肥/新材料混合产能，复利壁垒不够清晰。 triage 51.39; moat 48.55; technology 49.27; market 73.14; quality 41.55; governance 66.91.,Reject commodity or weakly differentiated new-material cases when stronger material platforms cover the durable thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000830;https://www.luxichemical.com,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,300684,中石科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for thermal-management and EMI materials,中石科技为智能终端、数据中心、新能源汽车等提供热管理和电磁兼容材料，配方与客户验证有局部壁垒。,Watch. 中石科技: 中石科技为智能终端、数据中心、新能源汽车等提供热管理和电磁兼容材料，配方与客户验证有局部壁垒。 triage 51.31; moat 43.09; technology 52.82; market 55.68; quality 61.36; governance 69.64.,Boundary retain thermal and EMI material companies when customer qualification and application know-how are credible.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300684;https://www.jones-corp.com,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,688065,凯赛生物,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a synthetic-biology and bio-based polyamide material platform,凯赛生物以合成生物学和生物制造生产长链二元酸、戊二胺和生物基聚酰胺，路线稀缺且技术壁垒高。,Watch. 凯赛生物: 凯赛生物以合成生物学和生物制造生产长链二元酸、戊二胺和生物基聚酰胺，路线稀缺且技术壁垒高。 triage 50.90; moat 44.00; technology 54.64; market 59.32; quality 58.09; governance 70.45.,Retain synthetic-biology material platforms when biological process and product route are hard to replicate.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688065;https://www.cathaybiotech.com,2026-06-09T16:20:25+00:00
基础化工-化学新材料-化学新材料,688571,杭华股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because ink products are mature and less strategic than retained material platforms,杭华股份油墨行业地位不错，但油墨材料成熟且客户壁垒低于电子/陶瓷/生物基材料平台。,Reject for now. 杭华股份: 杭华股份油墨行业地位不错，但油墨材料成熟且客户壁垒低于电子/陶瓷/生物基材料平台。 triage 48.86; moat 45.18; technology 52.09; market 48.23; quality 49.55; governance 68.55.,Reject commodity or weakly differentiated new-material cases when stronger material platforms cover the durable thesis.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688571;https://www.hhink.com,2026-06-09T16:20:25+00:00
