peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
纺织服装-服装家纺-服装,002832,比音勒芬,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a high-end sports/golf apparel brand leader,比音勒芬在高端运动、高尔夫和休闲服饰中形成较清晰品牌心智、渠道和会员体系，是服装组少数具备较强定价权的公司。,Watch. 比音勒芬: 比音勒芬在高端运动、高尔夫和休闲服饰中形成较清晰品牌心智、渠道和会员体系，是服装组少数具备较强定价权的公司。 triage 65.11; moat 61.37; technology 65.58; market 77.83; quality 65.63; governance 69.77.,Retain apparel companies only when category brand power and channel density survive ordinary fashion competition.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002832;https://www.biemlf.com,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,002687,乔治白,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for B2B uniforms and school-uniform workflow,乔治白聚焦职业装和校服，B2B 客户服务、量体定制和渠道流程有一定黏性，但品牌定价权不强。,Watch. 乔治白: 乔治白聚焦职业装和校服，B2B 客户服务、量体定制和渠道流程有一定黏性，但品牌定价权不强。 triage 62.09; moat 57.19; technology 70.74; market 63.31; quality 55.86; governance 70.33.,Boundary retain apparel workflow specialists when recurring institutional customers and customization process create switching costs.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002687;https://www.giuseppe.cn,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,002763,汇洁股份,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for intimate-apparel brand portfolio,汇洁股份拥有曼妮芬等内衣品牌，贴身衣物品类有版型、渠道和消费者信任壁垒，但增长空间需跟踪。,Watch. 汇洁股份: 汇洁股份拥有曼妮芬等内衣品牌，贴身衣物品类有版型、渠道和消费者信任壁垒，但增长空间需跟踪。 triage 60.93; moat 57.21; technology 63.74; market 70.94; quality 57.72; governance 70.47.,"Boundary retain intimate-apparel brand portfolios when fit, brand trust, and channel position matter.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002763;https://www.huijiegroup.com,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,600630,龙头股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because legacy Shanghai apparel brands lack current category control,龙头股份有三枪、海螺等老品牌，但品牌老化和增长质量不够突出，不进入第一轮关注。,Reject for now. 龙头股份: 龙头股份有三枪、海螺等老品牌，但品牌老化和增长质量不够突出，不进入第一轮关注。 triage 59.10; moat 58.35; technology 61.79; market 64.90; quality 50.14; governance 67.12.,Reject legacy apparel brands when heritage does not translate into current category power.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600630;https://www.shanghaidragon.com.cn,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,603608,天创时尚,reject,reject_for_now,,analyst_company_by_company_review,rejected because footwear fashion brands are competitive and lack durable category leadership,天创时尚的女鞋和时尚品牌业务竞争激烈，消费心智和平台能力不足。,Reject for now. 天创时尚: 天创时尚的女鞋和时尚品牌业务竞争激烈，消费心智和平台能力不足。 triage 58.26; moat 53.95; technology 64.53; market 58.20; quality 56.37; governance 70.05.,Reject fashion footwear companies without strong category control.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603608;https://www.topscore.com.cn,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,002612,朗姿股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for apparel plus medical-aesthetics cross-industry capability,朗姿股份的女装业务本身壁垒一般，但医疗美容和婴童等跨行业资产提供公司级可选能力，需作为边界观察。,Watch. 朗姿股份: 朗姿股份的女装业务本身壁垒一般，但医疗美容和婴童等跨行业资产提供公司级可选能力，需作为边界观察。 triage 56.93; moat 50.84; technology 54.16; market 71.69; quality 61.40; governance 65.84.,Boundary retain cross-industry apparel companies when non-apparel assets create a separate capability thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002612;https://www.lancygroup.com,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,603808,歌力思,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for high-end multi-brand fashion operation,歌力思具备高端女装和多品牌运营经验，品牌组合与渠道管理有一定壁垒，但时尚周期和竞争强。,Watch. 歌力思: 歌力思具备高端女装和多品牌运营经验，品牌组合与渠道管理有一定壁垒，但时尚周期和竞争强。 triage 56.47; moat 54.74; technology 48.26; market 70.53; quality 57.21; governance 69.35.,Boundary retain high-end fashion platforms when multi-brand operation and customer positioning are credible.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603808;https://www.ellassay.com,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,600398,XD海澜之,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a national menswear brand and channel platform,海澜之家拥有全国男装品牌心智、渠道网络和供应链管理能力，虽然增长成熟，但强于普通服装公司。,Watch. XD海澜之: 海澜之家拥有全国男装品牌心智、渠道网络和供应链管理能力，虽然增长成熟，但强于普通服装公司。 triage 56.06; moat 49.00; technology 50.05; market 75.22; quality 56.65; governance 66.40.,"Retain national apparel brands when channel density, supply-chain control, and consumer mindshare are clearly stronger than peers.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600398;https://www.hla.com;https://www.hla.com.cn,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,603518,锦泓集团,reject,reject_for_now,,analyst_company_by_company_review,rejected because fashion-brand portfolio lacks clear category leadership versus retained peers,锦泓集团有 VGRASS、Teenie Weenie 等品牌，但品牌优势和经营稳定性不足以优于歌力思、海澜、森马等保留公司。,Reject for now. 锦泓集团: 锦泓集团有 VGRASS、Teenie Weenie 等品牌，但品牌优势和经营稳定性不足以优于歌力思、海澜、森马等保留公司。 triage 55.63; moat 47.14; technology 55.84; market 67.50; quality 58.37; governance 68.07.,Reject fashion portfolios when stronger retained brands already cover the thesis.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603518;https://www.vgrass.com,2026-06-09T15:57:54+00:00
纺织服装-服装家纺-服装,002875,安奈儿,reject,reject_for_now,,analyst_company_by_company_review,rejected because children's apparel niche is weaker than Balabala/Semir coverage,安奈儿是童装品牌，但规模、渠道和消费者心智弱于森马旗下巴拉巴拉，暂不单独关注。,Reject for now. 安奈儿: 安奈儿是童装品牌，但规模、渠道和消费者心智弱于森马旗下巴拉巴拉，暂不单独关注。 triage 55.60; moat 51.86; technology 67.42; market 50.94; quality 48.14; governance 68.65.,Reject weaker category brands when a stronger retained leader covers the same niche.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002875;https://www.annil.com,2026-06-09T15:57:54+00:00
