peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
机械设备-专用设备-矿山冶金机械,601717,中创智领,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"global coal longwall mining equipment leader with intelligent mining systems, international footprint, and scale that smaller coal-machinery peers cannot quickly reproduce","Retained. 中创智领: global coal longwall mining equipment leader with intelligent mining systems, international footprint, and scale that smaller coal-machinery peers cannot quickly reproduce triage 66.69; moat 63.00; technology 69.23; market 84.25; quality 60.08; governance 68.54.","Directly retain companies with category-leading mining automation, industrial robotics, safety-critical underground equipment, or hard process automation that a funded entrant cannot quickly reproduce.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601717;https://www.zczl.cn,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,002698,博实股份,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"industrial automation and robotized post-processing equipment platform with petrochemical and materials customer validation, software-control know-how, and service attachment","Retained. 博实股份: industrial automation and robotized post-processing equipment platform with petrochemical and materials customer validation, software-control know-how, and service attachment triage 65.61; moat 59.54; technology 71.54; market 73.17; quality 64.23; governance 69.92.","Directly retain companies with category-leading mining automation, industrial robotics, safety-critical underground equipment, or hard process automation that a funded entrant cannot quickly reproduce.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002698;https://www.boshi.cn,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,603012,创力集团,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"coal mining equipment and intelligent mining supplier with high-end shearer and automation exposure, retained below larger coal-equipment anchors","Retained after boundary review. 创力集团: coal mining equipment and intelligent mining supplier with high-end shearer and automation exposure, retained below larger coal-equipment anchors triage 62.85; moat 59.15; technology 71.92; market 67.94; quality 57.77; governance 68.31.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603012;https://www.shclkj.com,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,600980,北矿科技,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"BGRIMM-backed mineral-processing, magnetic-material, and mining-technology platform with central-institute know-how","Retained after boundary review. 北矿科技: BGRIMM-backed mineral-processing, magnetic-material, and mining-technology platform with central-institute know-how triage 62.20; moat 54.62; technology 71.15; market 64.56; quality 63.15; governance 68.77.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600980;https://www.bgrimmtec.com,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,000852,石化机械,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,Sinopec oilfield equipment and drilling-tool platform with group customer access and high-reliability oil/gas service qualification,Retained after boundary review. 石化机械: Sinopec oilfield equipment and drilling-tool platform with group customer access and high-reliability oil/gas service qualification triage 61.21; moat 60.69; technology 68.08; market 69.48; quality 45.54; governance 66.46.,"Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000852;https://sofe.sinopec.com,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,002535,林州重机,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"林州重机 has mining/metallurgy equipment exposure, but it is more cyclical, project-based, or duplicative than retained category leaders and lacks a clearly scarce process or qualification moat.","Rejected for now. 林州重机: 林州重机 has mining/metallurgy equipment exposure, but it is more cyclical, project-based, or duplicative than retained category leaders and lacks a clearly scarce process or qualification moat. triage 61.21; moat 57.23; technology 66.46; market 57.48; quality 50.23; governance 66.00.","Reject mining and metallurgy machinery companies whose edge is mainly local equipment capacity, ordinary parts, cyclical construction/mining demand, or project execution that stronger retained peers already cover.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002535;https://www.lzzj.com,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,300084,海默科技,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"oilfield multiphase metering, production optimization, and digital oilfield service niche with overseas field references","Retained after boundary review. 海默科技: oilfield multiphase metering, production optimization, and digital oilfield service niche with overseas field references triage 60.09; moat 54.92; technology 73.23; market 51.48; quality 59.62; governance 70.62.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300084;https://www.haimo.com.cn,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,601608,中信重工,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"large mining and cement equipment plus special-robotics platform with long heavy-equipment heritage, but cyclical project exposure","Retained after boundary review. 中信重工: large mining and cement equipment plus special-robotics platform with long heavy-equipment heritage, but cyclical project exposure triage 59.55; moat 50.08; technology 60.77; market 68.10; quality 51.77; governance 67.08.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601608;https://www.citichmc.com,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,600582,天地科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"China coal science and intelligent mining technology platform with research, equipment, engineering and operating-service coverage","Retained after boundary review. 天地科技: China coal science and intelligent mining technology platform with research, equipment, engineering and operating-service coverage triage 58.44; moat 51.62; technology 57.85; market 74.71; quality 59.77; governance 68.00.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600582;https://www.tdtec.com,2026-06-09T14:34:01+00:00
机械设备-专用设备-矿山冶金机械,603135,中重科技,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"中重科技 has mining/metallurgy equipment exposure, but it is more cyclical, project-based, or duplicative than retained category leaders and lacks a clearly scarce process or qualification moat.","Rejected for now. 中重科技: 中重科技 has mining/metallurgy equipment exposure, but it is more cyclical, project-based, or duplicative than retained category leaders and lacks a clearly scarce process or qualification moat. triage 58.19; moat 54.15; technology 70.62; market 49.79; quality 43.92; governance 71.54.","Reject mining and metallurgy machinery companies whose edge is mainly local equipment capacity, ordinary parts, cyclical construction/mining demand, or project execution that stronger retained peers already cover.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603135;https://www.tjzzjt.com,2026-06-09T14:34:01+00:00
