peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
轻工制造-文娱用品-娱乐用品,002678,珠江钢琴,reject,reject,,analyst_company_by_company_review,rejected because piano manufacturing has brand history but faces discretionary demand headwinds and lacks high-growth or hard-to-copy technology moat,rejected because piano manufacturing has brand history but faces discretionary demand headwinds and lacks high-growth or hard-to-copy technology moat,Reject. 珠江钢琴: rejected because piano manufacturing has brand history but faces discretionary demand headwinds and lacks high-growth or hard-to-copy technology moat. triage 56.99; moat 54.00; technology 71.00; market 54.70; quality 38.60; governance 70.80.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002678;https://www.pearlriverpiano.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,605080,浙江自然,reject,reject,,analyst_company_by_company_review,rejected because outdoor and camping products are mostly consumer/OEM manufacturing and vulnerable to channel and product-cycle competition,rejected because outdoor and camping products are mostly consumer/OEM manufacturing and vulnerable to channel and product-cycle competition,Reject. 浙江自然: rejected because outdoor and camping products are mostly consumer/OEM manufacturing and vulnerable to channel and product-cycle competition. triage 56.78; moat 46.00; technology 56.00; market 67.10; quality 64.00; governance 70.40.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605080;https://www.zjnature.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,001222,源飞宠物,reject,reject,,analyst_company_by_company_review,rejected because pet toys and pet products have customer scale but low structural barriers and many substitute manufacturers,rejected because pet toys and pet products have customer scale but low structural barriers and many substitute manufacturers,Reject. 源飞宠物: rejected because pet toys and pet products have customer scale but low structural barriers and many substitute manufacturers. triage 56.12; moat 48.00; technology 52.00; market 71.50; quality 58.00; governance 71.00.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001222;https://www.wzyuanfei.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,301011,华立科技,reject,reject,,analyst_company_by_company_review,rejected because arcade and amusement equipment are product-cycle and venue-demand businesses without proprietary IP/platform moat,rejected because arcade and amusement equipment are product-cycle and venue-demand businesses without proprietary IP/platform moat,Reject. 华立科技: rejected because arcade and amusement equipment are product-cycle and venue-demand businesses without proprietary IP/platform moat. triage 53.94; moat 45.00; technology 58.00; market 59.50; quality 53.60; governance 65.60.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301011;https://www.wahlap.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,301335,天元宠物,reject,reject,,analyst_company_by_company_review,rejected because pet supplies and toys are fragmented consumer goods without durable technology or brand moat,rejected because pet supplies and toys are fragmented consumer goods without durable technology or brand moat,Reject. 天元宠物: rejected because pet supplies and toys are fragmented consumer goods without durable technology or brand moat. triage 53.16; moat 49.00; technology 50.00; market 68.30; quality 49.80; governance 67.40.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301335;https://www.tianyuanpet.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,301287,康力源,reject,reject,,analyst_company_by_company_review,rejected because fitness and sports equipment manufacturing is competitive and replicable by contract manufacturing and channel spend,rejected because fitness and sports equipment manufacturing is competitive and replicable by contract manufacturing and channel spend,Reject. 康力源: rejected because fitness and sports equipment manufacturing is competitive and replicable by contract manufacturing and channel spend. triage 52.99; moat 44.00; technology 55.00; market 57.90; quality 59.00; governance 68.00.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301287;https://www.kangliyuan.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,300651,金陵体育,reject,reject,,analyst_company_by_company_review,rejected because sports facility equipment and engineering have project-cycle exposure and limited product moat,rejected because sports facility equipment and engineering have project-cycle exposure and limited product moat,Reject. 金陵体育: rejected because sports facility equipment and engineering have project-cycle exposure and limited product moat. triage 51.40; moat 41.00; technology 54.00; market 47.10; quality 63.40; governance 69.20.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300651;https://www.jlsports.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,605299,舒华体育,reject,reject,,analyst_company_by_company_review,rejected because fitness equipment brand and channels are not enough to overcome low entry barriers and discretionary demand,rejected because fitness equipment brand and channels are not enough to overcome low entry barriers and discretionary demand,Reject. 舒华体育: rejected because fitness equipment brand and channels are not enough to overcome low entry barriers and discretionary demand. triage 49.82; moat 48.00; technology 37.00; market 67.00; quality 55.20; governance 66.80.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605299;https://www.shuhua.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,001300,三柏硕,reject,reject,,analyst_company_by_company_review,rejected because sports and toy products lack durable differentiation versus global consumer goods competitors,rejected because sports and toy products lack durable differentiation versus global consumer goods competitors,Reject. 三柏硕: rejected because sports and toy products lack durable differentiation versus global consumer goods competitors. triage 49.41; moat 42.00; technology 58.00; market 46.30; quality 41.60; governance 68.60.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001300;https://www.sportsoul.com,2026-06-10T00:00:00+00:00
轻工制造-文娱用品-娱乐用品,002348,高乐股份,reject,reject,,analyst_company_by_company_review,rejected because toys and smart-hardware transition claims do not establish proprietary IP or technology leadership,rejected because toys and smart-hardware transition claims do not establish proprietary IP or technology leadership,Reject. 高乐股份: rejected because toys and smart-hardware transition claims do not establish proprietary IP or technology leadership. triage 49.15; moat 43.00; technology 59.00; market 41.90; quality 49.40; governance 65.00.,"Recreational goods can be rejected as a whole group when the industry is discretionary, fragmented, and vulnerable to new capital and channel competition.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002348;https://www.高乐股份.com,2026-06-10T00:00:00+00:00
