peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
交运设备-其他交运设备-其他交运设备,301322,绿通科技,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,rejected because electric golf and sightseeing vehicles are too narrow and replicable,"绿通科技 has niche electric golf cart and sightseeing vehicle scale, but the product category is narrow and does not show a strong enough global monopoly, safety certification moat, or technology wall versus broader equipment leaders.","Reject for now. 绿通科技: 绿通科技 has niche electric golf cart and sightseeing vehicle scale, but the product category is narrow and does not show a strong enough global monopoly, safety certification moat, or technology wall versus broader equipment leaders. triage 74.32; moat 75.00; technology 92.00; market 68.10; quality 65.07; governance 71.20.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301322,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,000039,中集集团,borderline,watch,direct_watch,analyst_company_by_company_review,directly retained as a global logistics and energy equipment platform,"中集集团 has global container, logistics equipment, energy/chemical equipment and related manufacturing networks; customer qualification, engineering execution and global service footprint are not quickly replicated by capital alone.","Watch. 中集集团: 中集集团 has global container, logistics equipment, energy/chemical equipment and related manufacturing networks; customer qualification, engineering execution and global service footprint are not quickly replicated by capital alone. triage 61.57; moat 63.00; technology 61.00; market 81.05; quality 41.93; governance 66.80.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000039,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,689009,九号公司,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for personal-mobility and robotics brand/platform capability,"九号公司 has a global personal-mobility and service-robotics product platform with patents, software/IoT iteration and consumer-brand recognition, but competition and category volatility keep it boundary rather than direct watch.","Watch. 九号公司: 九号公司 has a global personal-mobility and service-robotics product platform with patents, software/IoT iteration and consumer-brand recognition, but competition and category volatility keep it boundary rather than direct watch. triage 59.51; moat 50.67; technology 60.67; market 71.72; quality 65.53; governance 65.00.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=689009,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,603129,春风动力,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for powersports product engineering and overseas dealer network,"春风动力 has differentiated motorcycles, ATV/UTV and powersports engineering with global channel expansion; it is cyclical and competitive, but stronger than ordinary vehicle assembly or export OEMs.","Watch. 春风动力: 春风动力 has differentiated motorcycles, ATV/UTV and powersports engineering with global channel expansion; it is cyclical and competitive, but stronger than ordinary vehicle assembly or export OEMs. triage 58.69; moat 50.00; technology 60.33; market 69.05; quality 63.27; governance 66.20.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603129,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,301345,涛涛车业,reject,reject_for_now,,analyst_company_by_company_review,rejected because export recreational vehicles are weaker than retained powersports/platform peers,"涛涛车业 has recreational-vehicle and export manufacturing capability, but lacks the global brand, dealer network and engineering depth visible at 春风动力 or 九号公司.","Reject for now. 涛涛车业: 涛涛车业 has recreational-vehicle and export manufacturing capability, but lacks the global brand, dealer network and engineering depth visible at 春风动力 or 九号公司. triage 58.03; moat 48.67; technology 58.00; market 64.52; quality 70.47; governance 69.40.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301345,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,603529,爱玛科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because electric two-wheeler scale is not sufficiently unreplaceable,"爱玛科技 is a large electric two-wheeler brand, but the category remains price/channel competitive and is contested by multiple large peers; capital plus channel can still challenge it more easily than in high-certification equipment.","Reject for now. 爱玛科技: 爱玛科技 is a large electric two-wheeler brand, but the category remains price/channel competitive and is contested by multiple large peers; capital plus channel can still challenge it more easily than in high-certification equipment. triage 57.88; moat 51.33; technology 56.33; market 74.38; quality 57.40; governance 65.40.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603529,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,603776,永安行,reject,reject_for_now,,analyst_company_by_company_review,rejected because bike-sharing and hydrogen optionality do not create a durable company moat,"永安行 has operating experience in shared mobility and hydrogen-related optionality, but the business model has weak pricing power and does not compare with retained equipment or rail-control platforms.","Reject for now. 永安行: 永安行 has operating experience in shared mobility and hydrogen-related optionality, but the business model has weak pricing power and does not compare with retained equipment or rail-control platforms. triage 57.80; moat 51.00; technology 69.67; market 38.50; quality 46.53; governance 71.00.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603776,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,600818,ST中路,reject,reject_for_now,,analyst_company_by_company_review,rejected because ST bicycle heritage is not a durable moat,"ST中路 has historical bicycle brand assets, but the current business quality and category barriers are not enough for a capability watchlist.","Reject for now. ST中路: ST中路 has historical bicycle brand assets, but the current business quality and category barriers are not enough for a capability watchlist. triage 56.12; moat 55.67; technology 64.33; market 53.32; quality 47.27; governance 68.80.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600818,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,688015,交控科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for rail-transit signaling and control-system qualification,"交控科技 is closer to a rail-signal safety system company than to ordinary transport equipment; urban-rail signaling qualification and installed project experience create barriers, though 中国通号 remains the stronger leader.","Watch. 交控科技: 交控科技 is closer to a rail-signal safety system company than to ordinary transport equipment; urban-rail signaling qualification and installed project experience create barriers, though 中国通号 remains the stronger leader. triage 55.47; moat 47.33; technology 62.00; market 59.18; quality 60.87; governance 66.60.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688015,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,603787,新日股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because electric two-wheeler following position is not differentiated,"新日股份 participates in electric two-wheelers, but scale, brand and technology are not enough to distinguish it from stronger competitors or justify retaining multiple similar two-wheeler names.","Reject for now. 新日股份: 新日股份 participates in electric two-wheelers, but scale, brand and technology are not enough to distinguish it from stronger competitors or justify retaining multiple similar two-wheeler names. triage 55.11; moat 52.33; technology 57.67; market 61.58; quality 52.07; governance 67.00.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603787,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,300960,通业科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because rail electrical components are weaker than retained rail-system platforms,"通业科技 has rail electrical and power-conversion products, but component-level exposure is less defensible than rail signaling/control systems and does not require separate watchlist coverage.","Reject for now. 通业科技: 通业科技 has rail electrical and power-conversion products, but component-level exposure is less defensible than rail signaling/control systems and does not require separate watchlist coverage. triage 54.45; moat 43.33; technology 65.33; market 45.58; quality 67.27; governance 69.00.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300960,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,300994,久祺股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because bicycle export/OEM capability is low barrier,"久祺股份 has bicycle and related export business, but manufacturing and channel advantages are easier to replicate and lack durable pricing power.","Reject for now. 久祺股份: 久祺股份 has bicycle and related export business, but manufacturing and channel advantages are easier to replicate and lack durable pricing power. triage 54.22; moat 48.00; technology 54.00; market 60.25; quality 54.07; governance 68.60.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300994,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,600679,上海凤凰,reject,reject_for_now,,analyst_company_by_company_review,rejected because bicycle heritage lacks current moat,"上海凤凰 has a known bicycle brand, but the current category and competitive position do not create a hard-to-replicate business advantage.","Reject for now. 上海凤凰: 上海凤凰 has a known bicycle brand, but the current category and competitive position do not create a hard-to-replicate business advantage. triage 52.75; moat 49.67; technology 49.67; market 55.72; quality 51.27; governance 69.80.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600679,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,001324,长青科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because rail interior and component exposure lacks platform power,"长青科技 has rail and vehicle interior/component exposure, but not a safety-critical or system-level position strong enough to stand beside retained rail-control names.","Reject for now. 长青科技: 长青科技 has rail and vehicle interior/component exposure, but not a safety-critical or system-level position strong enough to stand beside retained rail-control names. triage 52.43; moat 42.67; technology 63.00; market 41.32; quality 60.07; governance 70.60.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001324,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,600099,林海股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because small powersports scale is not enough versus retained stronger peers,"林海股份 has motorcycle and power-equipment exposure, but its market position and product platform are weaker than 春风动力 and do not add a distinct thesis.","Reject for now. 林海股份: 林海股份 has motorcycle and power-equipment exposure, but its market position and product platform are weaker than 春风动力 and do not add a distinct thesis. triage 51.64; moat 48.33; technology 54.33; market 47.98; quality 47.80; governance 67.40.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600099,2026-06-10T00:00:00+00:00
交运设备-其他交运设备-其他交运设备,002105,信隆健康,reject,reject_for_now,,analyst_company_by_company_review,rejected because bicycle parts and fitness equipment are low-barrier manufacturing,"信隆健康 has bicycle parts and fitness-related manufacturing, but the business is mainly capacity and customer orders rather than durable brand, certification, or technology control.","Reject for now. 信隆健康: 信隆健康 has bicycle parts and fitness-related manufacturing, but the business is mainly capacity and customer orders rather than durable brand, certification, or technology control. triage 51.43; moat 49.00; technology 57.67; market 48.25; quality 43.13; governance 68.20.","Mixed transport-equipment groups should be split by actual capability: global equipment platforms, rail safety systems, powersports brands, and ordinary two-wheeler/bicycle capacity are not comparable.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002105,2026-06-10T00:00:00+00:00
