peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
文化传媒-教育-教育信息化服务,600636,*ST国化,reject,reject,,analyst_company_by_company_review,"rejected because ST status and education-information project delivery raise the evidence bar, and the disclosed smart-education capability remains project and procurement driven","rejected because ST status and education-information project delivery raise the evidence bar, and the disclosed smart-education capability remains project and procurement driven","Reject. *ST国化: rejected because ST status and education-information project delivery raise the evidence bar, and the disclosed smart-education capability remains project and procurement driven. triage 57.89; moat 52.00; technology 65.00; market 41.30; quality 65.20; governance 71.00.","Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600636;https://www.crhc-culture.com,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,601811,新华文轩,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"retained for textbook distribution, publishing and education-service channels that resemble the protected education-publishing cash-flow cases already retained","retained for textbook distribution, publishing and education-service channels that resemble the protected education-publishing cash-flow cases already retained","Watch. 新华文轩: retained for textbook distribution, publishing and education-service channels that resemble the protected education-publishing cash-flow cases already retained. triage 54.16; moat 55.00; technology 45.00; market 75.50; quality 53.20; governance 66.80.","Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601811;https://www.winshare.com.cn,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,300192,科德教育,reject,reject,,analyst_company_by_company_review,rejected because vocational education plus oil-ink business is mixed and enrollment/asset integration are more important than durable technology moat,rejected because vocational education plus oil-ink business is mixed and enrollment/asset integration are more important than durable technology moat,Reject. 科德教育: rejected because vocational education plus oil-ink business is mixed and enrollment/asset integration are more important than durable technology moat. triage 52.39; moat 46.00; technology 52.50; market 63.50; quality 50.60; governance 68.60.,"Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300192;https://www.kede-edu.com,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,600455,博通股份,reject,reject,,analyst_company_by_company_review,rejected because software integration and local information services are generic project businesses without a strong education-platform moat,rejected because software integration and local information services are generic project businesses without a strong education-platform moat,Reject. 博通股份: rejected because software integration and local information services are generic project businesses without a strong education-platform moat. triage 51.90; moat 47.00; technology 56.00; market 48.30; quality 59.60; governance 65.60.,"Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600455,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,600880,博瑞传播,reject,reject,,analyst_company_by_company_review,"rejected because smart education, media, games and cultural exchange assets are mixed and weaker than retained media, game and publishing platforms","rejected because smart education, media, games and cultural exchange assets are mixed and weaker than retained media, game and publishing platforms","Reject. 博瑞传播: rejected because smart education, media, games and cultural exchange assets are mixed and weaker than retained media, game and publishing platforms. triage 51.38; moat 48.00; technology 55.25; market 58.30; quality 44.40; governance 69.20.","Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600880;https://www.b-raymedia.com,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,605098,行动教育,reject,reject,,analyst_company_by_company_review,rejected because management training depends on brand and sales execution rather than hard-to-replicate technology or regulated rights,rejected because management training depends on brand and sales execution rather than hard-to-replicate technology or regulated rights,Reject. 行动教育: rejected because management training depends on brand and sales execution rather than hard-to-replicate technology or regulated rights. triage 50.26; moat 45.00; technology 36.75; market 68.20; quality 62.00; governance 66.20.,"Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605098;https://www.xdjy100.com,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,003032,*ST传智,reject,reject,,analyst_company_by_company_review,rejected because ST status and IT vocational training are exposed to enrollment and curriculum competition despite course-development capability,rejected because ST status and IT vocational training are exposed to enrollment and curriculum competition despite course-development capability,Reject. *ST传智: rejected because ST status and IT vocational training are exposed to enrollment and curriculum competition despite course-development capability. triage 50.19; moat 44.00; technology 56.50; market 51.90; quality 54.40; governance 67.40.,"Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=003032;https://www.itcast.cn,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,000526,学大教育,reject,reject,,analyst_company_by_company_review,rejected because K12 tutoring and education services face policy and acquisition-cost pressure without a durable platform moat,rejected because K12 tutoring and education services face policy and acquisition-cost pressure without a durable platform moat,Reject. 学大教育: rejected because K12 tutoring and education services face policy and acquisition-cost pressure without a durable platform moat. triage 48.50; moat 46.00; technology 34.25; market 69.80; quality 52.80; governance 65.00.,"Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000526,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,002659,凯文教育,reject,reject,,analyst_company_by_company_review,rejected because international and vocational education services are asset and enrollment driven rather than hard-to-copy company capability,rejected because international and vocational education services are asset and enrollment driven rather than hard-to-copy company capability,Reject. 凯文教育: rejected because international and vocational education services are asset and enrollment driven rather than hard-to-copy company capability. triage 45.01; moat 41.00; technology 38.00; market 51.00; quality 46.80; governance 68.00.,"Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002659;https://www.kaiwenedu.com,2026-06-10T00:00:00+00:00
文化传媒-教育-教育信息化服务,300359,全通教育,reject,reject,,analyst_company_by_company_review,rejected because K12 education informatization and teacher training are project/service businesses with low switching-cost evidence,rejected because K12 education informatization and teacher training are project/service businesses with low switching-cost evidence,Reject. 全通教育: rejected because K12 education informatization and teacher training are project/service businesses with low switching-cost evidence. triage 42.78; moat 40.00; technology 39.00; market 47.00; quality 37.80; governance 69.80.,"Education information services should be separated from textbook publishing and distribution; training/project software remains low-barrier, while regulated education publishing can be boundary-watch.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300359;https://www.qtone.cn,2026-06-10T00:00:00+00:00
