peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
农林牧渔-畜牧业-养殖,603477,巨星农牧,borderline,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"巨星农牧: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 巨星农牧: 巨星农牧: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 61.46; moat 61.12; technology 64.75; market 70.75; quality 51.12; governance 67.12.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603477,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,000048,京基智农,borderline,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"京基智农: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 京基智农: 京基智农: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 60.58; moat 58.00; technology 67.25; market 64.25; quality 50.38; governance 68.25.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000048,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,300498,温氏股份,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a leading diversified livestock platform,"温氏股份 has a long-lived company-plus-farmer organization, poultry and hog scale, breeding/service systems and supply-chain execution that are hard to rebuild quickly.","Watch. 温氏股份: 温氏股份 has a long-lived company-plus-farmer organization, poultry and hog scale, breeding/service systems and supply-chain execution that are hard to rebuild quickly. triage 57.75; moat 51.38; technology 57.00; market 73.00; quality 52.50; governance 68.75.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300498,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,300967,晓鸣股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"晓鸣股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 晓鸣股份: 晓鸣股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 53.91; moat 43.25; technology 61.38; market 45.00; quality 65.00; governance 69.12.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300967,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,002458,益生股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for breeding-stock and poultry genetics exposure,"益生股份 has breeder chicken and breeding-stock exposure where genetics, biological assets and customer timing create barriers, though earnings are highly cyclical.","Watch. 益生股份: 益生股份 has breeder chicken and breeding-stock exposure where genetics, biological assets and customer timing create barriers, though earnings are highly cyclical. triage 53.73; moat 45.12; technology 59.00; market 52.50; quality 56.50; governance 70.62.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002458,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,002714,牧原股份,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as the leading integrated hog platform,"牧原股份 has the clearest integrated hog-breeding, feed, biosecurity, cost-control and scale system. Current cycle profit is secondary to the operating capability.","Watch. 牧原股份: 牧原股份 has the clearest integrated hog-breeding, feed, biosecurity, cost-control and scale system. Current cycle profit is secondary to the operating capability. triage 52.83; moat 47.00; technology 39.88; market 75.00; quality 60.25; governance 67.62.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002714,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,300761,立华股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for yellow-feather chicken integration,立华股份 has a differentiated yellow-feather broiler integration system and farmer network. It is cyclical but not a generic farm.,Watch. 立华股份: 立华股份 has a differentiated yellow-feather broiler integration system and farmer network. It is cyclical but not a generic farm. triage 51.31; moat 48.75; technology 40.38; market 70.00; quality 49.62; governance 69.88.,"Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300761,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,000735,罗 牛 山,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"罗 牛 山: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 罗 牛 山: 罗 牛 山: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 51.01; moat 45.75; technology 50.25; market 53.50; quality 59.25; governance 68.38.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000735,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,002321,华英农业,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"华英农业: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 华英农业: 华英农业: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 50.89; moat 48.25; technology 51.00; market 56.00; quality 47.75; governance 66.50.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002321,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,002982,湘佳股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"湘佳股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 湘佳股份: 湘佳股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 50.82; moat 46.38; technology 50.88; market 53.00; quality 55.00; governance 66.88.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002982,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,600975,新五丰,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"新五丰: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 新五丰: 新五丰: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 50.61; moat 49.50; technology 55.75; market 56.50; quality 41.62; governance 65.75.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600975,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,001201,东瑞股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"东瑞股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 东瑞股份: 东瑞股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 50.48; moat 43.88; technology 58.50; market 42.25; quality 53.88; governance 69.50.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001201,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,002746,仙坛股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"仙坛股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 仙坛股份: 仙坛股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 49.09; moat 49.88; technology 33.62; market 63.25; quality 49.88; governance 70.25.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002746,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,605296,神农集团,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"神农集团: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 神农集团: 神农集团: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 48.87; moat 45.62; technology 35.50; market 60.50; quality 54.75; governance 71.00.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605296,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,002234,民和股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"民和股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 民和股份: 民和股份: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 48.33; moat 44.50; technology 54.62; market 43.25; quality 42.12; governance 68.00.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002234,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,603717,天域生物,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"天域生物: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. 天域生物: 天域生物: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 47.95; moat 39.62; technology 61.12; market 39.50; quality 36.50; governance 65.38.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603717,2026-06-10T00:00:00+00:00
农林牧渔-畜牧业-养殖,300313,*ST天山,reject,reject_for_now,,analyst_company_by_company_review,rejected because livestock exposure is cyclical and not differentiated enough,"*ST天山: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers.","Reject for now. *ST天山: *ST天山: The company has hog, poultry, breeding, live-animal, or mixed agricultural exposure, but the evidence does not show a stronger low-cost, genetics, biosecurity, integration, or category-control system than retained peers. triage 47.51; moat 42.00; technology 55.12; market 39.25; quality 49.88; governance 65.00.","Livestock review should not reject leaders solely for cyclicality; the key question is whether biology, cost and operating systems create a durable edge.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300313,2026-06-10T00:00:00+00:00
