peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
建筑-基础建设-路桥建设,603843,*ST正平,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,rejected because road/bridge construction is execution-heavy and low moat,"*ST正平: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology.","Reject for now. *ST正平: *ST正平: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology. triage 70.27; moat 77.82; technology 81.00; market 64.68; quality 56.55; governance 66.00.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603843,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,600820,隧道股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for tunnel and urban infrastructure specialization,"隧道股份 has tunnel, underground and urban infrastructure engineering experience. It is still construction-cycle exposed, but the tunneling specialization creates a defensible niche.","Watch. 隧道股份: 隧道股份 has tunnel, underground and urban infrastructure engineering experience. It is still construction-cycle exposed, but the tunneling specialization creates a defensible niche. triage 51.90; moat 51.18; technology 45.00; market 73.73; quality 43.09; governance 69.82.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600820,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,000498,山东路桥,reject,reject_for_now,,analyst_company_by_company_review,rejected because road/bridge construction is execution-heavy and low moat,"山东路桥: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology.","Reject for now. 山东路桥: 山东路桥: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology. triage 51.47; moat 49.09; technology 42.45; market 77.36; quality 47.45; governance 69.27.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000498,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,601800,中国交建,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a global transport infrastructure engineering platform,"中国交建 has global transport infrastructure, ports, roads, bridges, design, dredging and large-project delivery capability. This engineering system is materially stronger than ordinary construction contractors.","Watch. 中国交建: 中国交建 has global transport infrastructure, ports, roads, bridges, design, dredging and large-project delivery capability. This engineering system is materially stronger than ordinary construction contractors. triage 50.43; moat 50.00; technology 41.18; market 81.00; quality 39.82; governance 68.73.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601800,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,002061,浙江交科,reject,reject_for_now,,analyst_company_by_company_review,rejected because road/bridge construction is execution-heavy and low moat,"浙江交科: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology.","Reject for now. 浙江交科: 浙江交科: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology. triage 47.66; moat 47.27; technology 39.55; market 70.09; quality 33.82; governance 68.18.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002061,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,600853,龙建股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because road/bridge construction is execution-heavy and low moat,"龙建股份: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology.","Reject for now. 龙建股份: 龙建股份: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology. triage 46.37; moat 46.36; technology 37.36; market 65.36; quality 39.82; governance 67.64.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600853,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,002941,新疆交建,reject,reject_for_now,,analyst_company_by_company_review,rejected because road/bridge construction is execution-heavy and low moat,"新疆交建: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology.","Reject for now. 新疆交建: 新疆交建: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology. triage 40.46; moat 35.64; technology 27.73; market 50.82; quality 46.36; governance 69.91.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002941,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,600284,浦东建设,reject,reject_for_now,,analyst_company_by_company_review,rejected because road/bridge construction is execution-heavy and low moat,"浦东建设: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology.","Reject for now. 浦东建设: 浦东建设: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology. triage 40.04; moat 34.45; technology 34.09; market 53.73; quality 31.64; governance 69.36.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600284,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,002307,北新路桥,reject,reject_for_now,,analyst_company_by_company_review,rejected because road/bridge construction is execution-heavy and low moat,"北新路桥: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology.","Reject for now. 北新路桥: 北新路桥: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology. triage 36.90; moat 33.55; technology 25.91; market 47.91; quality 45.27; governance 65.55.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002307,2026-06-10T00:00:00+00:00
建筑-基础建设-路桥建设,300517,海波重科,reject,reject_for_now,,analyst_company_by_company_review,rejected because road/bridge construction is execution-heavy and low moat,"海波重科: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology.","Reject for now. 海波重科: 海波重科: The company has road, bridge, tunnel, municipal or infrastructure construction exposure, but the advantage is mainly project bidding, local relationships and execution capacity rather than global engineering capability or specialized technology. triage 35.84; moat 29.00; technology 31.27; market 37.36; quality 35.82; governance 71.00.",Infrastructure construction watchlist inclusion should be reserved for global engineering platforms or technically specialized contractors.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300517,2026-06-10T00:00:00+00:00
