peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
农林牧渔-农业-农产品加工,300138,晨光生物,borderline,watch,direct_watch,analyst_company_by_company_review,directly retained as a plant-extraction and natural-pigment platform,"晨光生物 has global natural plant-extract and pigment capability, raw-material sourcing systems, extraction/process know-how and customer qualification; this is materially stronger than ordinary agricultural processing.","Watch. 晨光生物: 晨光生物 has global natural plant-extract and pigment capability, raw-material sourcing systems, extraction/process know-how and customer qualification; this is materially stronger than ordinary agricultural processing. triage 64.02; moat 57.83; technology 75.52; market 75.85; quality 53.48; governance 66.52.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300138,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,002772,众兴菌业,borderline,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"众兴菌业: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 众兴菌业: 众兴菌业: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 62.79; moat 58.65; technology 66.71; market 68.72; quality 64.43; governance 68.09.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002772,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,920273,一致魔芋,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for konjac category/process leadership,"一致魔芋 has a clearer konjac dietary-fiber and specialty-ingredient category focus with processing and customer-development capability, but its scale and category breadth keep it boundary.","Watch. 一致魔芋: 一致魔芋 has a clearer konjac dietary-fiber and specialty-ingredient category focus with processing and customer-development capability, but its scale and category breadth keep it boundary. triage 59.85; moat 61.61; technology 45.00; market 54.59; quality 79.48; governance 70.48.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.bse.cn/disclosure/announcement.html,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,920826,盖世食品,reject,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"盖世食品: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 盖世食品: 盖世食品: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 58.51; moat 61.17; technology 44.62; market 52.33; quality 77.13; governance 68.91.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.bse.cn/disclosure/announcement.html,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,600866,星湖科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"星湖科技: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 星湖科技: 星湖科技: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 58.41; moat 50.70; technology 61.67; market 71.33; quality 56.52; governance 66.83.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600866,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,002286,保龄宝,reject,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"保龄宝: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 保龄宝: 保龄宝: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 56.05; moat 48.52; technology 59.29; market 62.11; quality 56.00; governance 69.96.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002286,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,600737,中粮糖业,reject,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"中粮糖业: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 中粮糖业: 中粮糖业: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 55.50; moat 51.57; technology 50.90; market 73.24; quality 49.83; governance 68.39.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600737,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,002852,道道全,reject,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"道道全: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 道道全: 道道全: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 55.34; moat 52.39; technology 51.00; market 65.07; quality 50.61; governance 68.13.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002852,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,300999,金龙鱼,reject,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"金龙鱼: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 金龙鱼: 金龙鱼: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 54.82; moat 52.00; technology 50.48; market 75.50; quality 45.48; governance 66.57.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300999,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,000930,中粮科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"中粮科技: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 中粮科技: 中粮科技: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 54.63; moat 48.13; technology 58.19; market 66.28; quality 46.61; governance 68.65.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000930,2026-06-10T00:00:00+00:00
农林牧渔-农业-农产品加工,300970,华绿生物,reject,reject_for_now,,analyst_company_by_company_review,rejected because agricultural processing economics are commodity-like or easily copied,"华绿生物: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers.","Reject for now. 华绿生物: 华绿生物: The company has agricultural, grain/oil, sugar, edible fungi, food-service, fruit/vegetable, or commodity ingredient exposure, but does not show enough global niche share, process technology, or category control to overcome low barriers. triage 54.22; moat 43.35; technology 59.05; market 55.50; quality 62.17; governance 69.17.","Agricultural processing watchlist inclusion requires a specialty ingredient or category-control thesis, not only scale in staple food supply chains.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300970,2026-06-10T00:00:00+00:00
