peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
交通运输-物流-物流,002352,顺丰控股,boundary_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as China's premium integrated express and supply-chain logistics platform,顺丰控股拥有高端时效快递、航空/冷链/医药/同城/供应链网络和科技运营能力，网络密度、品牌信任和服务标准不是单靠资本短期复制。,Watch. 顺丰控股: 顺丰控股拥有高端时效快递、航空/冷链/医药/同城/供应链网络和科技运营能力，网络密度、品牌信任和服务标准不是单靠资本短期复制。 triage 64.68; moat 59.33; technology 67.50; market 81.63; quality 58.67; governance 68.93.,"Retain premium integrated logistics platforms when network density, brand, air/cold-chain assets, and customer workflow create durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002352;https://www.sf-express.com,2026-06-09T16:20:25+00:00
交通运输-物流-物流,600575,淮河能源,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because the energy-logistics mix is more coal/power-cycle exposure than differentiated logistics moat,淮河能源的“能源+物流”有区域资源和煤电属性，但物流标签不是核心壁垒，周期和资产属性强于可复利物流平台。,Reject for now. 淮河能源: 淮河能源的“能源+物流”有区域资源和煤电属性，但物流标签不是核心壁垒，周期和资产属性强于可复利物流平台。 triage 62.19; moat 57.56; technology 65.25; market 75.59; quality 55.29; governance 68.80.,Reject ordinary logistics and supply-chain trading companies when stronger retained platforms already cover the durable thesis.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600575;https://www.wjwlg.com,2026-06-09T16:20:25+00:00
交通运输-物流-物流,002010,传化智联,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for national road-port and digital freight-network infrastructure,传化智联的公路港网络和数字物流生态有基础设施与数据网络价值，但业务混合且利润质量需跟踪，作为边界关注。,Watch. 传化智联: 传化智联的公路港网络和数字物流生态有基础设施与数据网络价值，但业务混合且利润质量需跟踪，作为边界关注。 triage 60.16; moat 57.33; technology 65.25; market 72.83; quality 54.00; governance 68.40.,Boundary retain road-port and digital freight platforms when physical network and customer workflow are visible.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002010;https://www.transfarzl.com,2026-06-09T16:20:25+00:00
交通运输-物流-物流,300350,华鹏飞,reject,reject_for_now,,analyst_company_by_company_review,"rejected because this logistics business lacks differentiated network, safety qualification, infrastructure scarcity, or customer workflow moat",华鹏飞更接近普通物流、货代、供应链贸易、区域运输或弱势快递/仓储业务，价格竞争和资本投入可以复制，独立壁垒弱于顺丰、中国外运、密尔克卫等保留对象。,Reject for now. 华鹏飞: 华鹏飞更接近普通物流、货代、供应链贸易、区域运输或弱势快递/仓储业务，价格竞争和资本投入可以复制，独立壁垒弱于顺丰、中国外运、密尔克卫等保留对象。 triage 57.10; moat 54.11; technology 69.00; market 49.28; quality 53.20; governance 70.67.,Reject ordinary logistics and supply-chain trading companies when stronger retained platforms already cover the durable thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300350;https://www.huapengfei.com,2026-06-09T16:20:25+00:00
交通运输-物流-物流,002468,申通快递,reject,reject_for_now,,analyst_company_by_company_review,rejected because franchise express is weaker and more price-competitive than retained premium logistics,申通快递具备全国网络，但加盟制快递价格竞争激烈，服务和品牌壁垒弱于顺丰，且同质化强。,Reject for now. 申通快递: 申通快递具备全国网络，但加盟制快递价格竞争激烈，服务和品牌壁垒弱于顺丰，且同质化强。 triage 56.51; moat 56.22; technology 47.75; market 76.69; quality 50.00; governance 67.33.,Reject ordinary logistics and supply-chain trading companies when stronger retained platforms already cover the durable thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002468;https://www.sto.cn,2026-06-09T16:20:25+00:00
交通运输-物流-物流,002769,普路通,reject,reject_for_now,,analyst_company_by_company_review,"rejected because this logistics business lacks differentiated network, safety qualification, infrastructure scarcity, or customer workflow moat",普路通更接近普通物流、货代、供应链贸易、区域运输或弱势快递/仓储业务，价格竞争和资本投入可以复制，独立壁垒弱于顺丰、中国外运、密尔克卫等保留对象。,Reject for now. 普路通: 普路通更接近普通物流、货代、供应链贸易、区域运输或弱势快递/仓储业务，价格竞争和资本投入可以复制，独立壁垒弱于顺丰、中国外运、密尔克卫等保留对象。 triage 54.63; moat 50.22; technology 61.75; market 48.92; quality 57.96; governance 67.60.,Reject ordinary logistics and supply-chain trading companies when stronger retained platforms already cover the durable thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002769;https://www.prolto.com,2026-06-09T16:20:25+00:00
交通运输-物流-物流,603871,嘉友国际,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for cross-border multimodal logistics and overseas infrastructure,嘉友国际在蒙古、非洲、中亚等跨境陆运场景有口岸、道路、保税仓和多式联运能力，区域基础设施和客户经验形成局部壁垒。,Watch. 嘉友国际: 嘉友国际在蒙古、非洲、中亚等跨境陆运场景有口岸、道路、保税仓和多式联运能力，区域基础设施和客户经验形成局部壁垒。 triage 54.36; moat 44.78; technology 53.00; market 61.28; quality 58.27; governance 70.33.,Boundary retain cross-border logistics companies when infrastructure and operating know-how are regionally scarce.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603871;https://www.jyinternational.com.cn,2026-06-09T16:20:25+00:00
交通运输-物流-物流,300873,海晨股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for manufacturing-embedded intelligent logistics,海晨股份嵌入消费电子、新能源汽车、半导体等制造业客户的生产物流，客户流程、系统对接和仓配一体化形成一定切换成本。,Watch. 海晨股份: 海晨股份嵌入消费电子、新能源汽车、半导体等制造业客户的生产物流，客户流程、系统对接和仓配一体化形成一定切换成本。 triage 54.35; moat 42.56; technology 60.75; market 53.19; quality 64.09; governance 69.27.,Boundary retain manufacturing logistics specialists when customer process embedding and digital systems matter.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300873;https://www.hichain.com,2026-06-09T16:20:25+00:00
交通运输-物流-物流,600233,圆通速递,reject,reject_for_now,,analyst_company_by_company_review,rejected because mass-market express lacks the premium differentiation of retained express logistics,圆通速递规模较大，但通达系快递长期价格竞争，独立壁垒弱于顺丰的高端时效、航空和供应链体系。,Reject for now. 圆通速递: 圆通速递规模较大，但通达系快递长期价格竞争，独立壁垒弱于顺丰的高端时效、航空和供应链体系。 triage 54.29; moat 47.67; technology 48.50; market 71.50; quality 57.56; governance 69.53.,Reject ordinary logistics and supply-chain trading companies when stronger retained platforms already cover the durable thesis.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600233;https://www.yto.net.cn,2026-06-09T16:20:25+00:00
交通运输-物流-物流,601598,中国外运,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a global freight-forwarding and third-party logistics platform,中国外运是招商局物流统一平台，货代、3PL、跨境物流和全球网点规模突出，平台网络强于普通货代。,Watch. 中国外运: 中国外运是招商局物流统一平台，货代、3PL、跨境物流和全球网点规模突出，平台网络强于普通货代。 triage 52.97; moat 47.89; technology 48.25; market 71.86; quality 48.80; governance 68.73.,"Retain global logistics platforms when route network, customer breadth, and cross-border service products are hard to replicate.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601598;https://www.sinotrans.com,2026-06-09T16:20:25+00:00
