peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
机械设备-专用设备-楼宇设备,002367,康力电梯,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a national elevator platform,康力电梯具备电梯整机、核心部件、服务网络和民族品牌能力，安全资质、安装维保和渠道形成一定壁垒。,Watch. 康力电梯: 康力电梯具备电梯整机、核心部件、服务网络和民族品牌能力，安全资质、安装维保和渠道形成一定壁垒。 triage 65.73; moat 62.67; technology 70.56; market 72.25; quality 63.44; governance 66.00.,"Retain elevator platforms when brand, complete-machine capability, service network, and safety qualification are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002367;https://www.canny-elevator.com,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,002689,ST远智,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because ST status overrides the elevator-manufacturing case,ST远智有电梯业务和品牌历史，但 ST/经营风险较高，不适合第一轮关注。,Reject for now. ST远智: ST远智有电梯业务和品牌历史，但 ST/经营风险较高，不适合第一轮关注。 triage 62.98; moat 60.44; technology 64.11; market 63.36; quality 66.33; governance 69.33.,Reject ST elevator companies unless a scarce technology or service moat is independently clear.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002689;https://www.bltelevator.com.cn,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,603321,梅轮电梯,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because generic elevator manufacturing lacks category dominance,梅轮电梯有电梯制造能力，但品牌、服务网络和市场地位不足以区别于其他普通电梯厂商。,Reject for now. 梅轮电梯: 梅轮电梯有电梯制造能力，但品牌、服务网络和市场地位不足以区别于其他普通电梯厂商。 triage 60.48; moat 59.33; technology 71.67; market 57.58; quality 46.78; governance 71.33.,Reject generic elevator manufacturers without strong service network or category control.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603321;https://www.zjml.cc,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,300931,通用电梯,reject,reject_for_now,,analyst_company_by_company_review,rejected because elevator manufacturing capacity is not enough for a durable moat,通用电梯产品覆盖完整但行业同质化强，缺少明显全国品牌或核心部件优势。,Reject for now. 通用电梯: 通用电梯产品覆盖完整但行业同质化强，缺少明显全国品牌或核心部件优势。 triage 58.85; moat 55.22; technology 72.00; market 51.81; quality 51.00; governance 70.67.,Reject elevator makers when capacity and product breadth do not create pricing power.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300931;https://www.sge-elevator.com,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,002960,青鸟智控,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for fire-safety and IoT systems despite peer-group misclassification,青鸟智控更像消防报警与物联网安全系统公司，产品认证、渠道和安全场景壁垒高于普通楼宇设备。,Watch. 青鸟智控: 青鸟智控更像消防报警与物联网安全系统公司，产品认证、渠道和安全场景壁垒高于普通楼宇设备。 triage 58.69; moat 52.78; technology 61.89; market 66.03; quality 63.22; governance 69.00.,Boundary retain misclassified fire-safety system platforms when certification and installed-base trust are visible.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002960;https://www.jbufa.com,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,600894,广日股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for historic elevator platform and local service network,广日股份有较长电梯产业历史、区域服务网络和制造基础，但平台强度弱于康力且行业增长一般。,Watch. 广日股份: 广日股份有较长电梯产业历史、区域服务网络和制造基础，但平台强度弱于康力且行业增长一般。 triage 57.85; moat 53.89; technology 55.22; market 71.81; quality 56.56; governance 67.67.,"Boundary retain elevator platforms with historical installed base and service network, while discounting generic manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600894;https://www.guangrigf.com,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,600835,上海机电,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for Mitsubishi elevator JV scale and industrial platform value,上海机电的上海三菱电梯资产有规模、品牌和服务网络，但合资依赖和上市公司自主技术属性使其只作边界关注。,Watch. 上海机电: 上海机电的上海三菱电梯资产有规模、品牌和服务网络，但合资依赖和上市公司自主技术属性使其只作边界关注。 triage 56.16; moat 52.00; technology 53.44; market 76.25; quality 48.78; governance 65.67.,Boundary retain elevator JV platforms when scale and service network are strong but technology control is less independent.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600835;https://www.chinasec.cn,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,600243,*ST海华,reject,reject_for_now,,analyst_company_by_company_review,rejected because ST and mixed assets obscure any building-equipment moat,*ST海华业务混合且有 ST 风险，楼宇设备相关能力不清晰，先剔除。,Reject for now. *ST海华: *ST海华业务混合且有 ST 风险，楼宇设备相关能力不清晰，先剔除。 triage 54.95; moat 56.00; technology 65.00; market 44.25; quality 47.00; governance 68.00.,Reject ST mixed-equipment cases without clear company-level moat.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600243;https://www.qhhdsy.com,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,002774,快意电梯,reject,reject_for_now,,analyst_company_by_company_review,rejected because elevator brand and service moat are weaker than retained peers,快意电梯有整机制造和海外销售，但品牌、维保网络和核心技术壁垒不足。,Reject for now. 快意电梯: 快意电梯有整机制造和海外销售，但品牌、维保网络和核心技术壁垒不足。 triage 53.73; moat 47.56; technology 56.33; market 57.14; quality 51.89; governance 66.33.,Reject smaller elevator makers when stronger retained peers already cover the industry thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002774;https://www.ifelift.com,2026-06-09T15:57:54+00:00
机械设备-专用设备-楼宇设备,300669,沪宁股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for elevator safety parts,沪宁股份聚焦电梯安全部件，安全认证和整机厂客户验证有局部壁垒，但产品层级窄。,Watch. 沪宁股份: 沪宁股份聚焦电梯安全部件，安全认证和整机厂客户验证有局部壁垒，但产品层级窄。 triage 52.64; moat 43.11; technology 63.78; market 42.03; quality 55.00; governance 71.00.,Boundary retain safety-critical elevator component niches when certification and reliability matter.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300669;https://www.hzhuning.com,2026-06-09T15:57:54+00:00
