security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe0_normalized,roe0_mode,growth_confirmed,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
000001,平安银行,L2,2006-03-31,2007-04-26,2007-04-26,ok,,,,,2.7100,0.1966,0.0725,0.0786,down,0.072528,normalized(无TTM),,5,0.9073,,0.0000,0.1181,0.0725,0.0725,,tier,,,,0.1000,0.0300,0.0725,1.5285,1.3756,1.6813,0.20,1.2228,7.78,,0.6906,0.0586
000001,平安银行,L2,2006-06-30,2007-08-16,2007-08-16,ok,,,0.1160,weightavg_ttm,2.8700,0.3329,0.1160,0.0786,down,0.072528,ttm(孰高),,5,0.9073,,0.0000,0.3495,0.1160,0.1160,,tier,,,,0.1000,0.0300,0.1160,3.8959,3.5063,4.2855,0.20,3.1167,11.70,,0.6966,0.0741
000001,平安银行,L2,2006-09-30,2007-10-23,2007-10-23,ok,,,0.1343,weightavg_ttm,3.1100,0.4177,0.1343,0.0786,down,0.072528,ttm(孰高),,5,0.9073,,0.0000,0.5556,0.1343,0.1343,,tier,,,,0.1000,0.0300,0.1200,4.8988,4.4089,5.3887,0.20,3.9190,11.73,,0.7572,0.0000
000001,平安银行,L2,2006-12-31,2008-03-20,2008-03-20,ok,,0.6800,0.2283,weightavg_ttm,3.3300,0.7602,0.2283,0.1082,,0.108200,ttm(孰高),,9,0.1882,,0.0000,0.4921,0.2283,0.2283,,tier,,,,0.1000,0.0300,0.1200,8.8107,7.9297,9.6918,0.20,7.0486,11.59,12.96,0.9906,0.0000
000001,平安银行,L2,2007-03-31,2008-04-24,2008-04-24,ok,,0.8200,0.2247,eps_over_bps,3.6500,0.8200,0.2247,0.1082,,0.108200,ttm(孰高),,9,0.1882,,0.0000,0.5864,0.2247,0.2247,,tier,,,,0.1000,0.0300,0.1200,9.4831,8.5348,10.4314,0.20,7.5865,11.56,11.56,0.9858,0.0000
000001,平安银行,L2,2007-06-30,2008-08-21,2008-08-21,ok,,0.9700,0.3006,weightavg_ttm,3.6900,1.1092,0.3006,0.1082,,0.108200,ttm(孰高),,9,0.1882,,0.0000,0.7575,0.3006,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,13.5631,12.2067,14.9194,0.20,10.8504,12.23,13.98,1.0000,0.0000
000001,平安银行,L2,2007-09-30,2008-10-24,2008-10-24,ok,,1.1100,0.2583,weightavg_ttm,4.0100,1.0358,0.2583,0.1082,,0.108200,ttm(孰高),,9,0.1882,,0.0000,0.7278,0.2583,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,12.1997,10.9797,13.4197,0.20,9.7598,11.78,10.99,1.0000,0.0000
000001,平安银行,L2,2007-12-31,2009-03-20,2009-03-20,ok,,0.9700,0.3341,weightavg_ttm,5.6700,1.8943,0.3341,0.1103,,0.110300,ttm(孰高),,9,0.0529,0.1927,0.0000,1.0798,0.3341,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,23.4813,21.1332,25.8295,0.20,18.7851,12.40,24.21,0.9798,0.0000
000001,平安银行,L2,2008-03-31,2009-04-24,2009-04-24,ok,,1.0500,0.1716,eps_over_bps,6.1200,1.0500,0.1716,0.1103,,0.110300,ttm(孰高),,9,0.0529,0.1927,0.0000,1.2153,0.1716,0.1716,,tier,,,,0.1000,0.0300,0.1200,11.9784,10.7806,13.1763,0.20,9.5827,11.41,11.41,0.8766,0.0000
000001,平安银行,L2,2008-06-30,2009-08-21,2009-08-21,ok,,1.1400,0.3264,weightavg_ttm,7.0900,2.3142,0.3264,0.1103,,0.110300,ttm(孰高),,9,0.0529,0.1927,0.0000,1.4636,0.3264,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,28.6624,25.7961,31.5286,0.20,22.9299,12.39,25.14,0.9867,0.0000
000001,平安银行,L2,2008-09-30,2009-10-29,2009-10-29,ok,,1.1600,0.3944,weightavg_ttm,7.6900,3.0329,0.3944,0.1103,,0.110300,ttm(孰高),,9,0.0529,0.1927,0.0000,1.5189,0.3944,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,37.7407,33.9666,41.5148,0.20,30.1926,12.44,32.54,0.9244,0.0000
000001,平安银行,L2,2008-12-31,2010-03-12,2010-03-12,ok,,0.2000,0.0432,weightavg_ttm,5.2800,0.5713,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.2545,0.1082,0.1082,,tier,,,,0.1000,0.0300,0.1082,6.3187,5.6868,6.9505,0.20,5.0549,11.06,31.59,0.6956,0.0723
000001,平安银行,L2,2009-03-31,2010-04-29,2010-04-29,ok,,0.2200,-0.1581,weightavg_ttm,5.4975,0.5948,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.2290,0.1082,0.1082,,tier,,,,0.1000,0.0300,0.1082,6.5790,5.9211,7.2369,0.20,5.2632,11.06,29.90,0.6956,0.0723
000001,平安银行,L2,2009-06-30,2010-08-25,2010-08-25,ok,,0.2300,0.0226,weightavg_ttm,5.7900,0.6265,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.0575,0.1082,0.1082,,tier,,,,0.1000,0.0300,0.1082,6.9290,6.2361,7.6219,0.20,5.5432,11.06,30.13,0.6956,0.0723
000001,平安银行,L2,2009-09-30,2010-10-28,2010-10-28,ok,,0.2800,0.0455,eps_over_bps,6.1500,0.6654,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,-0.0169,0.1082,0.1082,,tier,,,,0.1000,0.0300,0.1082,7.3598,6.6238,8.0958,0.20,5.8879,11.06,26.29,0.6956,0.0723
000001,平安银行,L2,2009-12-31,2011-02-25,2011-02-25,ok,,1.6200,0.2659,weightavg_ttm,6.5900,1.7523,0.2659,0.1124,,0.112400,ttm(孰高),,9,0.1396,0.1977,0.0000,0.5273,0.2659,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,20.7486,18.6738,22.8235,0.20,16.5989,11.84,12.81,1.0000,0.0000
000001,平安银行,L2,2010-03-31,2010-04-29,2011-02-25,ok,,1.7700,0.2739,weightavg_ttm,7.1197,1.9501,0.2739,0.1124,,0.112400,ttm(孰高),,9,0.1396,0.1977,0.0000,0.4738,0.2739,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,23.2371,20.9134,25.5608,0.20,18.5897,11.92,13.13,1.0000,0.0000
000001,平安银行,L2,2010-06-30,2010-08-25,2011-02-25,ok,,1.8600,0.2722,weightavg_ttm,8.7291,2.3761,0.2722,0.1124,,0.112400,ttm(孰高),,9,0.1396,0.1977,0.0000,0.4179,0.2722,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,28.2733,25.4460,31.1006,0.20,22.6186,11.90,15.20,1.0000,0.0000
000001,平安银行,L2,2010-09-30,2010-10-28,2011-02-25,ok,,1.9100,0.2072,eps_over_bps,9.2200,1.9100,0.2072,0.1124,,0.112400,ttm(孰高),,9,0.1396,0.1977,0.0000,0.3824,0.2072,0.2072,,tier,,,,0.1000,0.0300,0.1200,21.8972,19.7075,24.0869,0.20,17.5178,11.46,11.46,0.9574,0.0000
000001,平安银行,L2,2010-12-31,2011-02-25,2011-02-25,ok,,1.9000,0.2332,weightavg_ttm,9.5258,2.2214,0.2332,0.1124,,0.112400,ttm(孰高),,9,0.1396,0.1977,0.0000,0.3309,0.2332,0.2332,,tier,,,,0.1000,0.0300,0.1200,25.8186,23.2368,28.4005,0.20,20.6549,11.62,13.59,0.9959,0.0000
000001,平安银行,L2,2011-03-31,2011-04-27,2011-04-27,ok,,2.0800,0.2282,weightavg_ttm,10.3200,2.3550,0.2282,0.1124,,0.112400,ttm(孰高),,9,0.1396,0.1977,0.0000,0.3137,0.2282,0.2282,,tier,,,,0.1000,0.0300,0.1200,27.2917,24.5625,30.0209,0.20,21.8333,11.59,13.12,0.9904,0.0000
000001,平安银行,L2,2011-06-30,2011-08-18,2011-08-18,ok,,2.2800,0.2271,weightavg_ttm,10.9476,2.4862,0.2271,0.1124,,0.112400,ttm(孰高),,9,0.1396,0.1977,0.0000,0.2936,0.2271,0.2271,,tier,,,,0.1000,0.0300,0.1200,28.7926,25.9133,31.6718,0.20,23.0341,11.58,12.63,0.9890,0.0000
000001,平安银行,L2,2011-09-30,2011-10-26,2011-10-26,ok,,2.4500,0.2213,weightavg_ttm,13.6100,3.0119,0.2213,0.1124,,0.112400,ttm(孰高),,9,0.1396,0.1977,0.0000,0.3106,0.2213,0.2213,,tier,,,,0.1000,0.0300,0.1200,34.7703,31.2932,38.2473,0.20,27.8162,11.54,14.19,0.9813,0.0000
000001,平安银行,L2,2011-12-31,2012-03-09,2012-03-09,ok,,2.4700,0.2032,weightavg_ttm,14.3092,2.9076,0.2032,0.2032,,0.203200,normalized,,9,0.1446,0.1736,0.0000,1.5581,0.2032,0.2032,,tier,,,,0.1000,0.0300,0.1200,33.2797,29.9517,36.6077,0.20,26.6238,11.45,13.47,0.9496,0.0000
000001,平安银行,L2,2012-03-31,2012-04-26,2012-04-26,ok,,2.4500,0.1797,weightavg_ttm,14.9932,3.0466,0.2032,0.2032,,0.203200,normalized,,9,0.1446,0.1736,0.0000,1.4904,0.2032,0.2032,,tier,,,,0.1000,0.0300,0.1200,34.8705,31.3835,38.3576,0.20,27.8964,11.45,14.23,0.9496,0.0000
000001,平安银行,L2,2012-06-30,2012-08-16,2012-08-16,ok,,1.9300,0.1595,weightavg_ttm,15.5802,3.1659,0.2032,0.2032,,0.203200,normalized,,9,0.1446,0.1736,0.0000,1.5065,0.2032,0.2032,,tier,,,,0.1000,0.0300,0.1200,36.2357,32.6122,39.8593,0.20,28.9886,11.45,18.77,0.9496,0.0000
000001,平安银行,L2,2012-09-30,2012-10-26,2012-10-26,ok,,1.7100,0.1573,weightavg_ttm,15.9500,3.2410,0.2032,0.2032,,0.203200,normalized,,9,0.1446,0.1736,0.0000,1.3944,0.2032,0.2032,,tier,,,,0.1000,0.0300,0.1200,37.0959,33.3863,40.8055,0.20,29.6767,11.45,21.69,0.9496,0.0000
000001,平安银行,L2,2012-12-31,2013-03-08,2013-03-08,ok,,1.6400,0.1678,weightavg_ttm,8.6200,1.7516,0.2032,0.2032,,0.203200,normalized,,9,0.1179,0.4311,0.0346,0.3863,0.1962,0.1962,,tier,,,,0.1000,0.0300,0.1200,20.0146,18.0131,22.0160,0.20,16.0117,11.43,12.20,0.9450,0.0000
000001,平安银行,L2,2013-03-31,2013-04-24,2013-04-24,ok,,1.4100,0.1635,weightavg_ttm,17.3244,3.5203,0.2032,0.2032,,0.203200,normalized,,9,0.1179,0.4311,0.0346,0.3521,0.1962,0.1962,,tier,,,,0.1000,0.0300,0.1200,40.2251,36.2026,44.2477,0.20,32.1801,11.43,28.53,0.9450,0.0000
000001,平安银行,L2,2013-06-30,2013-08-23,2013-08-23,ok,,1.5900,0.1648,weightavg_ttm,11.1673,2.2692,0.2032,0.2032,,0.203200,normalized,,9,0.1179,0.4311,0.0346,0.3506,0.1962,0.1962,,tier,,,,0.1000,0.0300,0.1200,25.9290,23.3361,28.5219,0.20,20.7432,11.43,16.31,0.9450,0.0000
000001,平安银行,L2,2013-09-30,2013-10-23,2013-10-23,ok,,1.5800,0.1669,weightavg_ttm,11.5785,2.3527,0.2032,0.2032,,0.203200,normalized,,9,0.1179,0.4311,0.0346,0.3448,0.1962,0.1962,,tier,,,,0.1000,0.0300,0.1200,26.8838,24.1954,29.5722,0.20,21.5071,11.43,17.02,0.9450,0.0000
000001,平安银行,L2,2013-12-31,2014-03-07,2014-03-07,ok,,1.5500,0.1657,weightavg_ttm,8.1800,1.6622,0.2032,0.2032,,0.203200,normalized,,9,0.1074,0.1323,0.0690,0.3460,0.1892,0.1892,,tier,,,,0.1000,0.0300,0.1200,18.9455,17.0510,20.8401,0.20,15.1564,11.40,12.22,0.9387,0.0000
000001,平安银行,L2,2014-03-31,2014-04-24,2014-04-24,ok,,1.4800,0.1684,weightavg_ttm,12.3205,2.5035,0.2032,0.2032,,0.203200,normalized,,9,0.1074,0.1323,0.0690,0.3316,0.1892,0.1892,,tier,,,,0.1000,0.0300,0.1200,28.5351,25.6816,31.3886,0.20,22.8281,11.40,19.28,0.9387,0.0000
000001,平安银行,L2,2014-06-30,2014-08-14,2014-08-14,ok,,1.5100,0.1667,weightavg_ttm,10.5857,2.1510,0.2032,0.2032,,0.203200,normalized,,9,0.1074,0.1323,0.0690,0.3078,0.1892,0.1892,,tier,,,,0.1000,0.0300,0.1200,24.5172,22.0655,26.9689,0.20,19.6137,11.40,16.24,0.9387,0.0000
000001,平安银行,L2,2014-09-30,2014-10-24,2014-10-24,ok,,1.5000,0.1677,weightavg_ttm,11.0930,2.2541,0.2032,0.2032,,0.203200,normalized,,9,0.1074,0.1323,0.0690,0.2778,0.1892,0.1892,,tier,,,,0.1000,0.0300,0.1200,25.6922,23.1229,28.2614,0.20,20.5537,11.40,17.13,0.9387,0.0000
000001,平安银行,L2,2014-12-31,2015-03-13,2015-03-13,ok,,1.4400,0.1635,weightavg_ttm,7.9600,1.6175,0.2032,0.2032,,0.203200,normalized,,9,0.0898,0.1502,0.1092,0.2443,0.1810,0.1810,,tier,,,,0.1000,0.0300,0.1200,18.3645,16.5281,20.2010,0.20,14.6916,11.35,12.75,0.9296,0.0000
000001,平安银行,L2,2015-03-31,2015-04-24,2015-04-24,ok,,1.4800,0.1615,weightavg_ttm,11.9654,2.4314,0.2032,0.2032,,0.203200,normalized,,9,0.0898,0.1502,0.1092,0.2170,0.1810,0.1810,,tier,,,,0.1000,0.0300,0.1200,27.6055,24.8449,30.3660,0.20,22.0844,11.35,18.65,0.9296,0.0000
000001,平安银行,L2,2015-06-30,2015-08-14,2015-08-14,ok,,1.4100,0.1614,weightavg_ttm,10.5447,2.1427,0.2032,0.2032,,0.203200,normalized,,9,0.0898,0.1502,0.1092,0.2009,0.1810,0.1810,,tier,,,,0.1000,0.0300,0.1200,24.3276,21.8948,26.7603,0.20,19.4620,11.35,17.25,0.9296,0.0000
000001,平安银行,L2,2015-09-30,2015-10-23,2015-10-23,ok,,1.3600,0.1925,weightavg_ttm,10.9819,2.2315,0.2032,0.2032,,0.203200,normalized,,9,0.0898,0.1502,0.1092,0.1942,0.1810,0.1810,,tier,,,,0.1000,0.0300,0.1200,25.3363,22.8026,27.8699,0.20,20.2690,11.35,18.63,0.9296,0.0000
000001,平安银行,L2,2015-12-31,2016-03-10,2016-03-10,ok,,1.3000,0.1494,weightavg_ttm,9.4100,1.5790,0.1678,0.1678,,0.167800,normalized,,9,0.2931,0.0712,0.1139,0.1772,0.1487,0.1487,,tier,,,,0.1000,0.0300,0.1200,17.7860,16.0074,19.5646,0.20,14.2288,11.26,13.68,0.8357,0.0000
000001,平安银行,L2,2016-03-31,2016-04-21,2016-04-21,ok,,1.2400,0.1443,weightavg_ttm,11.7143,1.9657,0.1678,0.1678,,0.167800,normalized,,9,0.2931,0.0712,0.1139,0.1807,0.1487,0.1487,,tier,,,,0.1000,0.0300,0.1200,22.1414,19.9273,24.3555,0.20,17.7131,11.26,17.86,0.8357,0.0000
000001,平安银行,L2,2016-06-30,2016-08-12,2016-08-12,ok,,1.3200,0.1388,weightavg_ttm,10.0025,1.6784,0.1678,0.1678,,0.167800,normalized,,9,0.2931,0.0712,0.1139,0.1678,0.1487,0.1487,,tier,,,,0.1000,0.0300,0.1200,18.9059,17.0153,20.7965,0.20,15.1247,11.26,14.32,0.8357,0.0000
000001,平安银行,L2,2016-09-30,2016-10-21,2016-10-21,ok,,1.3300,0.1333,weightavg_ttm,10.3827,1.7422,0.1678,0.1678,,0.167800,normalized,,9,0.2931,0.0712,0.1139,0.1541,0.1487,0.1487,,tier,,,,0.1000,0.0300,0.1200,19.6245,17.6621,21.5870,0.20,15.6996,11.26,14.76,0.8357,0.0000
000001,平安银行,L2,2016-12-31,2017-03-17,2017-03-17,ok,,1.3200,0.1318,weightavg_ttm,10.6100,1.7581,0.1657,0.1657,,0.165700,normalized,,9,0.2483,0.0970,0.1194,0.1406,0.1459,0.1459,,tier,,,,0.1000,0.0300,0.1200,19.7962,17.8166,21.7758,0.20,15.8369,11.26,15.00,0.8277,0.0000
000001,平安银行,L2,2017-03-31,2017-04-22,2017-04-22,ok,,1.2800,0.1237,weightavg_ttm,10.9366,1.8122,0.1657,0.1657,,0.165700,normalized,,9,0.2483,0.0970,0.1194,0.1083,0.1459,0.1459,,tier,,,,0.1000,0.0300,0.1200,20.4056,18.3650,22.4461,0.20,16.3245,11.26,15.94,0.8277,0.0000
000001,平安银行,L2,2017-06-30,2017-08-11,2017-08-11,ok,,1.2800,0.1204,weightavg_ttm,11.1530,1.8480,0.1657,0.1657,,0.165700,normalized,,9,0.2483,0.0970,0.1194,0.0876,0.1459,0.1459,,tier,,,,0.1000,0.0300,0.1200,20.8093,18.7283,22.8902,0.20,16.6474,11.26,16.26,0.8277,0.0000
000001,平安银行,L2,2017-09-30,2017-10-21,2017-10-21,ok,,1.2900,0.0833,weightavg_ttm,11.5407,1.9123,0.1657,0.1657,,0.165700,normalized,,9,0.2483,0.0970,0.1194,0.0620,0.1459,0.1459,,tier,,,,0.1000,0.0300,0.1200,21.5326,19.3794,23.6859,0.20,17.2261,11.26,16.69,0.8277,0.0000
000001,平安银行,L2,2017-12-31,2018-03-15,2018-03-15,ok,,1.3000,0.1162,weightavg_ttm,11.7700,1.5680,0.1332,0.1494,down,0.133224,normalized,,5,1.0000,0.0573,0.1140,0.0540,0.1180,0.1180,,tier,,,,0.1000,0.0300,0.1200,18.1465,16.3319,19.9612,0.20,14.5172,11.57,13.96,0.7186,0.0966
000001,平安银行,L2,2018-03-31,2018-04-20,2018-04-20,ok,,1.3200,0.1152,weightavg_ttm,11.8482,1.5785,0.1332,0.1494,down,0.133224,normalized,,5,1.0000,0.0573,0.1140,0.0497,0.1180,0.1180,,tier,,,,0.1000,0.0300,0.1200,18.2670,16.4403,20.0938,0.20,14.6136,11.57,13.84,0.7186,0.0966
000001,平安银行,L2,2018-06-30,2018-08-16,2018-08-16,ok,,1.3500,0.1154,weightavg_ttm,12.1248,1.6153,0.1332,0.1494,down,0.133224,normalized,,5,1.0000,0.0573,0.1140,0.0404,0.1180,0.1180,,tier,,,,0.1000,0.0300,0.1200,18.6936,16.8242,20.5629,0.20,14.9548,11.57,13.85,0.7186,0.0966
000001,平安银行,L2,2018-09-30,2018-10-24,2018-10-24,ok,,1.3800,0.1150,weightavg_ttm,12.5377,1.6703,0.1332,0.1494,down,0.133224,normalized,,5,1.0000,0.0573,0.1140,0.0388,0.1180,0.1180,,tier,,,,0.1000,0.0300,0.1200,19.3302,17.3972,21.2632,0.20,15.4641,11.57,14.01,0.7186,0.0966
000001,平安银行,L2,2018-12-31,2019-03-07,2019-03-07,ok,,1.3900,0.1149,weightavg_ttm,12.8200,1.5637,0.1220,0.1318,down,0.121972,normalized,,5,1.0000,0.0535,0.1095,0.0431,0.1086,0.1086,,tier,,,,0.1000,0.0300,0.1200,18.4974,16.6477,20.3472,0.20,14.7979,11.83,13.31,0.6760,0.1594
000001,平安银行,L2,2019-03-31,2019-04-24,2019-04-24,ok,,1.4400,0.1161,weightavg_ttm,13.2356,1.6144,0.1220,0.1318,down,0.121972,normalized,,5,1.0000,0.0535,0.1095,0.0477,0.1086,0.1086,,tier,,,,0.1000,0.0300,0.1200,19.0970,17.1873,21.0067,0.20,15.2776,11.83,13.26,0.6760,0.1594
000001,平安银行,L2,2019-06-30,2019-08-08,2019-08-08,ok,,1.5100,0.1168,weightavg_ttm,13.5655,1.6546,0.1220,0.1318,down,0.121972,normalized,,5,1.0000,0.0535,0.1095,0.0595,0.1086,0.1086,,tier,,,,0.1000,0.0300,0.1200,19.5730,17.6157,21.5304,0.20,15.6584,11.83,12.96,0.6760,0.1594
000001,平安银行,L2,2019-09-30,2019-10-22,2019-10-22,ok,,1.5700,0.1172,weightavg_ttm,13.8164,1.6852,0.1220,0.1318,down,0.121972,normalized,,5,1.0000,0.0535,0.1095,0.0700,0.1086,0.1086,,tier,,,,0.1000,0.0300,0.1200,19.9351,17.9416,21.9286,0.20,15.9481,11.83,12.70,0.6760,0.1594
000001,平安银行,L2,2019-12-31,2020-02-14,2020-02-14,ok,,1.5400,0.1130,weightavg_ttm,14.0700,1.6143,0.1147,0.1162,down,0.114736,normalized,,5,1.0000,0.0733,0.1168,0.0765,0.1013,0.1013,,tier,,,,0.1000,0.0300,0.1147,18.5477,16.6929,20.4025,0.20,14.8382,11.49,12.04,0.6649,0.1790
000001,平安银行,L2,2020-03-31,2020-04-21,2020-04-21,ok,,1.5600,0.1116,weightavg_ttm,14.5528,1.6697,0.1147,0.1162,down,0.114736,normalized,,5,1.0000,0.0733,0.1168,0.0883,0.1013,0.1013,,tier,,,,0.1000,0.0300,0.1147,19.1842,17.2658,21.1026,0.20,15.3474,11.49,12.30,0.6649,0.1790
000001,平安银行,L2,2020-06-30,2020-08-28,2020-08-28,ok,,1.3500,0.0957,weightavg_ttm,14.5035,1.6641,0.1147,0.1162,down,0.114736,normalized,,5,1.0000,0.0733,0.1168,0.0501,0.1013,0.1013,,tier,,,,0.1000,0.0300,0.1147,19.1191,17.2072,21.0310,0.20,15.2953,11.49,14.16,0.6649,0.1790
000001,平安银行,L2,2020-09-30,2020-10-22,2020-10-22,ok,,1.3300,0.0922,weightavg_ttm,14.8834,1.7077,0.1147,0.1162,down,0.114736,normalized,,5,1.0000,0.0733,0.1168,0.0540,0.1013,0.1013,,tier,,,,0.1000,0.0300,0.1147,19.6200,17.6580,21.5820,0.20,15.6960,11.49,14.75,0.6649,0.1790
000001,平安银行,L2,2020-12-31,2021-02-02,2021-02-02,ok,,1.4000,0.0958,weightavg_ttm,15.1600,1.6307,0.1076,0.1149,down,0.107568,normalized,,5,1.0000,0.0176,0.1248,0.0765,0.0941,0.0941,,tier,,,,0.1000,0.0300,0.1076,17.8577,16.0720,19.6435,0.20,14.2862,10.95,12.76,0.6609,0.1844
