peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
基础化工-化学制品-印染化学品,002440,闰土股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"retained as a major dye and intermediates oligopoly participant, though weaker and less diversified than Zhejiang Longsheng","retained as a major dye and intermediates oligopoly participant, though weaker and less diversified than Zhejiang Longsheng","Watch. 闰土股份: retained as a major dye and intermediates oligopoly participant, though weaker and less diversified than Zhejiang Longsheng. triage 53.80; moat 48.29; technology 50.14; market 72.64; quality 52.71; governance 70.57.","Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002440,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,600352,浙江龙盛,reject,watch,direct_watch,analyst_company_by_company_review,"retained as a global dye and intermediates leader with vertical integration, scale, environmental/regulatory barriers and oligopoly economics","retained as a global dye and intermediates leader with vertical integration, scale, environmental/regulatory barriers and oligopoly economics","Watch. 浙江龙盛: retained as a global dye and intermediates leader with vertical integration, scale, environmental/regulatory barriers and oligopoly economics. triage 52.39; moat 49.00; technology 45.29; market 75.50; quality 54.57; governance 65.43.","Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600352,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,002054,德美化工,reject,reject,,analyst_company_by_company_review,"rejected because textile auxiliaries, surfactants and mixed food-chemical exposure are useful but lower differentiation than retained specialty chemical peers","rejected because textile auxiliaries, surfactants and mixed food-chemical exposure are useful but lower differentiation than retained specialty chemical peers","Reject. 德美化工: rejected because textile auxiliaries, surfactants and mixed food-chemical exposure are useful but lower differentiation than retained specialty chemical peers. triage 51.73; moat 47.57; technology 49.43; market 69.79; quality 50.57; governance 65.86.","Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002054,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,300758,七彩化学,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained for high-performance organic pigments and specialty intermediates with process and application qualification beyond commodity dyes,retained for high-performance organic pigments and specialty intermediates with process and application qualification beyond commodity dyes,Watch. 七彩化学: retained for high-performance organic pigments and specialty intermediates with process and application qualification beyond commodity dyes. triage 51.49; moat 46.14; technology 55.29; market 63.21; quality 53.57; governance 66.29.,"Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300758,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,603790,雅运股份,reject,reject,,analyst_company_by_company_review,rejected because textile dye and auxiliary scale is smaller and lacks a separate durable moat beyond retained dye leaders,rejected because textile dye and auxiliary scale is smaller and lacks a separate durable moat beyond retained dye leaders,Reject. 雅运股份: rejected because textile dye and auxiliary scale is smaller and lacks a separate durable moat beyond retained dye leaders. triage 50.10; moat 43.29; technology 50.71; market 56.93; quality 58.29; governance 67.57.,"Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603790,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,688157,松井股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"retained for high-end industrial coatings used in 3C, automotive and new-energy applications where formulation know-how and customer qualification matter","retained for high-end industrial coatings used in 3C, automotive and new-energy applications where formulation know-how and customer qualification matter","Watch. 松井股份: retained for high-end industrial coatings used in 3C, automotive and new-energy applications where formulation know-how and customer qualification matter. triage 49.37; moat 44.14; technology 58.00; market 44.93; quality 54.86; governance 68.43.","Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688157,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,301036,双乐股份,reject,reject,,analyst_company_by_company_review,rejected because pigment capacity is a smaller duplicate thesis and does not exceed the retained high-performance pigment standard,rejected because pigment capacity is a smaller duplicate thesis and does not exceed the retained high-performance pigment standard,Reject. 双乐股份: rejected because pigment capacity is a smaller duplicate thesis and does not exceed the retained high-performance pigment standard. triage 49.30; moat 45.43; technology 50.86; market 59.50; quality 43.86; governance 71.00.,"Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301036,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,301618,长联科技,reject,reject,,analyst_company_by_company_review,rejected because textile printing auxiliaries are niche but small and do not yet show an irreplaceable moat beyond retained coating and dye leaders,rejected because textile printing auxiliaries are niche but small and do not yet show an irreplaceable moat beyond retained coating and dye leaders,Reject. 长联科技: rejected because textile printing auxiliaries are niche but small and do not yet show an irreplaceable moat beyond retained coating and dye leaders. triage 49.01; moat 43.43; technology 56.57; market 43.79; quality 55.43; governance 68.00.,"Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301618,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,301585,蓝宇股份,reject,reject,,analyst_company_by_company_review,rejected because digital textile ink and related materials remain small and customer qualification evidence is not strong enough for a separate watch role,rejected because digital textile ink and related materials remain small and customer qualification evidence is not strong enough for a separate watch role,Reject. 蓝宇股份: rejected because digital textile ink and related materials remain small and customer qualification evidence is not strong enough for a separate watch role. triage 48.74; moat 39.71; technology 53.00; market 46.07; quality 61.00; governance 69.29.,"Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301585,2026-06-10T00:00:00+00:00
基础化工-化学制品-印染化学品,605566,福莱蒽特,reject,reject,,analyst_company_by_company_review,rejected because disperse-dye and intermediate exposure is a smaller duplicate of stronger retained dye oligopoly participants,rejected because disperse-dye and intermediate exposure is a smaller duplicate of stronger retained dye oligopoly participants,Reject. 福莱蒽特: rejected because disperse-dye and intermediate exposure is a smaller duplicate of stronger retained dye oligopoly participants. triage 48.52; moat 42.57; technology 54.86; market 50.64; quality 46.43; governance 68.86.,"Dye and printing-chemical screening should retain oligopoly leaders and differentiated high-performance coating/pigment niches, but reject smaller commodity or duplicate chemical producers.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605566,2026-06-10T00:00:00+00:00
