peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
食品饮料-食品-肉制品,002330,得利斯,direct_watch,reject_for_now,,analyst_company_by_company_review,rejected because processed-meat capability lacks national category control versus the retained leader,得利斯有肉制品加工和品牌历史，但全国渠道、品牌心智和供应链控制弱于双汇，缺少独立观察必要。,Reject for now. 得利斯: 得利斯有肉制品加工和品牌历史，但全国渠道、品牌心智和供应链控制弱于双汇，缺少独立观察必要。 triage 66.25; moat 74.44; technology 56.44; market 66.28; quality 70.67; governance 70.00.,Reject regional meat processors when a stronger national leader already covers the processed-meat thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002330;https://www.delisi.com.cn,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,002515,金字火腿,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for traditional Jinhua ham category brand,金字火腿是金华火腿老品牌，传统品类资产和品牌认知有一定壁垒，但品类空间和复利质量不及全国肉制品龙头。,Watch. 金字火腿: 金字火腿是金华火腿老品牌，传统品类资产和品牌认知有一定壁垒，但品类空间和复利质量不及全国肉制品龙头。 triage 64.92; moat 73.00; technology 57.89; market 55.17; quality 75.11; governance 72.00.,Boundary retain traditional food-category brands when heritage and category control are visible.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002515;https://www.jinzichina.com,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,000895,双汇发展,boundary_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as the national processed-meat leader,双汇发展在肉制品、屠宰、渠道和供应链中有全国规模、品牌信任和终端覆盖，是本组最清晰的消费品牌/渠道平台。,Watch. 双汇发展: 双汇发展在肉制品、屠宰、渠道和供应链中有全国规模、品牌信任和终端覆盖，是本组最清晰的消费品牌/渠道平台。 triage 63.32; moat 72.00; technology 34.33; market 80.50; quality 76.44; governance 68.33.,"Retain national processed-food leaders with brand, channel, scale, and supply-chain trust.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000895;https://www.shuanghui.net,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,002695,煌上煌,reject,reject_for_now,,analyst_company_by_company_review,rejected because braised-food chain strength is weaker than the retained category leader,煌上煌有卤制品连锁品牌，但规模、门店网络和消费者心智弱于绝味，未形成必须单独观察的不可替代优势。,Reject for now. 煌上煌: 煌上煌有卤制品连锁品牌，但规模、门店网络和消费者心智弱于绝味，未形成必须单独观察的不可替代优势。 triage 59.21; moat 63.11; technology 43.00; market 52.94; quality 78.00; governance 70.33.,Reject weaker snack-food chain peers when a stronger category network already covers the thesis.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002695;https://www.hsh.com.cn,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,605567,春雪食品,reject,reject_for_now,,analyst_company_by_company_review,rejected because poultry processed-food capacity is not a durable moat by itself,春雪食品主要是白羽鸡调理和深加工食品，食品加工能力有价值但行业竞争和客户替代性较强。,Reject for now. 春雪食品: 春雪食品主要是白羽鸡调理和深加工食品，食品加工能力有价值但行业竞争和客户替代性较强。 triage 59.12; moat 65.33; technology 42.56; market 57.83; quality 72.44; governance 67.67.,Reject poultry processors when product capacity lacks category brand or cost moat.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605567;https://www.springsnowfood.com,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,301116,益客食品,reject,reject_for_now,,analyst_company_by_company_review,rejected because poultry full-chain integration is commodity-cycle exposure more than consumer moat,益客食品覆盖禽类产业链，但肉禽加工和养殖周期属性强，缺少高定价权品牌或不可替代技术。,Reject for now. 益客食品: 益客食品覆盖禽类产业链，但肉禽加工和养殖周期属性强，缺少高定价权品牌或不可替代技术。 triage 58.53; moat 70.89; technology 39.11; market 66.72; quality 59.56; governance 65.67.,Reject commodity protein chains unless cost position or brand control is exceptional.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301116;https://www.ecolovo.com,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,002840,华统股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because slaughtering and meat integration are not enough without brand/category control,华统股份以生猪屠宰、肉制品和养殖一体化为主，行业周期和同质化较强，第一轮不关注。,Reject for now. 华统股份: 华统股份以生猪屠宰、肉制品和养殖一体化为主，行业周期和同质化较强，第一轮不关注。 triage 58.13; moat 68.67; technology 38.78; market 63.17; quality 60.67; governance 66.33.,Reject slaughtering/integration businesses when brand and pricing power are weak.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002840;https://www.huatongmeat.com,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,000529,广弘控股,reject,reject_for_now,,analyst_company_by_company_review,rejected because regional food and cold-chain assets lack national moat,广弘控股有广东区域食品、冷链和禽类业务，但区域属性强，无法证明全国性品牌或成本护城河。,Reject for now. 广弘控股: 广弘控股有广东区域食品、冷链和禽类业务，但区域属性强，无法证明全国性品牌或成本护城河。 triage 57.44; moat 64.22; technology 40.22; market 57.39; quality 66.00; governance 67.00.,Reject regional food platforms without category leadership or scarce infrastructure control.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000529;https://www.ghkg000529.com,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,603517,ST绝味,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for casual braised-food chain leadership despite ST risk,ST绝味仍有休闲卤味连锁网络和消费者心智，业务护城河需要观察；但 ST/治理和增长问题使其只能边界关注。,Watch. ST绝味: ST绝味仍有休闲卤味连锁网络和消费者心智，业务护城河需要观察；但 ST/治理和增长问题使其只能边界关注。 triage 57.15; moat 64.56; technology 37.67; market 58.72; quality 65.56; governance 69.67.,"Boundary retain category-leading food chains when brand/channel moat exists, while flagging ST or governance risk for deep review.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603517;https://www.juewei.cn,2026-06-09T15:57:54+00:00
食品饮料-食品-肉制品,002726,ST龙大,reject,reject_for_now,,analyst_company_by_company_review,rejected because ST status and pork-cycle exposure overwhelm the capability case,ST龙大以生猪、屠宰和食品加工为主，周期和治理风险较高，且品牌壁垒弱于双汇。,Reject for now. ST龙大: ST龙大以生猪、屠宰和食品加工为主，周期和治理风险较高，且品牌壁垒弱于双汇。 triage 54.94; moat 66.78; technology 35.00; market 62.28; quality 55.56; governance 65.00.,Reject ST commodity-protein processors without clear brand or cost moat.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002726;https://www.longdameishi.com,2026-06-09T15:57:54+00:00
