peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
建材-其他建材-其他建材,000786,北新建材,borderline,watch,direct_watch,analyst_company_by_company_review,direct watch for gypsum-board and building-material systems leadership,"北新建材 is retained as the clearest gypsum-board and building-material systems leader, with scale, brand/specification access, channel reach, and category economics that ordinary property-cycle material companies cannot quickly copy.","Watch. 北新建材: 北新建材 is retained as the clearest gypsum-board and building-material systems leader, with scale, brand/specification access, channel reach, and category economics that ordinary property-cycle material companies cannot quickly copy. triage 63.36; moat 62.44; technology 64.78; market 81.94; quality 63.44; governance 71.67.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000786,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,000055,方大集团,reject,reject_for_now,,analyst_company_by_company_review,rejected because building-material exposure is too property-cycle or capacity driven,"方大集团: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat.","Reject for now. 方大集团: 方大集团: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat. triage 54.94; moat 56.67; technology 67.11; market 62.83; quality 38.89; governance 67.67.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000055,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,001212,中旗新材,reject,reject_for_now,,analyst_company_by_company_review,rejected because building-material exposure is too property-cycle or capacity driven,"中旗新材: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat.","Reject for now. 中旗新材: 中旗新材: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat. triage 53.19; moat 50.00; technology 70.89; market 46.83; quality 40.11; governance 72.00.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001212,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,002398,垒知集团,reject,reject_for_now,,analyst_company_by_company_review,rejected because building-material exposure is too property-cycle or capacity driven,"垒知集团: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat.","Reject for now. 垒知集团: 垒知集团: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat. triage 52.84; moat 47.00; technology 61.00; market 58.83; quality 55.00; governance 69.67.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002398,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,002043,兔 宝 宝,reject,reject_for_now,,analyst_company_by_company_review,rejected because building-material exposure is too property-cycle or capacity driven,"兔 宝 宝: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat.","Reject for now. 兔 宝 宝: 兔 宝 宝: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat. triage 52.67; moat 47.89; technology 51.56; market 71.72; quality 55.44; governance 67.33.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002043,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,002457,青龙管业,reject,reject_for_now,,analyst_company_by_company_review,rejected because building-material exposure is too property-cycle or capacity driven,"青龙管业: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat.","Reject for now. 青龙管业: 青龙管业: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat. triage 52.43; moat 45.11; technology 54.89; market 63.28; quality 62.22; governance 68.67.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002457,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,002271,东方雨虹,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary watch for waterproofing systems brand and channel leadership,"东方雨虹 is retained as a boundary waterproofing systems leader. Property-cycle pressure and competition are real, but product systems, channel/specification access, contractor ecosystem, and brand trust make it stronger than generic waterproofing capacity.","Watch. 东方雨虹: 东方雨虹 is retained as a boundary waterproofing systems leader. Property-cycle pressure and competition are real, but product systems, channel/specification access, contractor ecosystem, and brand trust make it stronger than generic waterproofing capacity. triage 52.41; moat 49.00; technology 51.22; market 73.50; quality 56.78; governance 67.00.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002271,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,300715,凯伦股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because building-material exposure is too property-cycle or capacity driven,"凯伦股份: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat.","Reject for now. 凯伦股份: 凯伦股份: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat. triage 51.50; moat 44.56; technology 61.44; market 58.39; quality 55.00; governance 66.33.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300715,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,300737,科顺股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because building-material exposure is too property-cycle or capacity driven,"科顺股份: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat.","Reject for now. 科顺股份: 科顺股份: The company has building-material, pipe, panel, curtain-wall, testing, home-improvement, or miscellaneous construction-material exposure, but the advantage is mainly capacity, local channels, project relationships, or property-cycle recovery rather than a hard-to-replicate category moat. triage 50.35; moat 50.33; technology 58.33; market 58.83; quality 48.78; governance 66.00.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300737,2026-06-10T00:00:00+00:00
建材-其他建材-其他建材,002791,坚朗五金,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary watch for building-hardware SKU and service-platform depth,"坚朗五金 is retained as a boundary case because its building-hardware SKU breadth, project service network, and category integration are harder to reproduce than single-product capacity. The property-cycle exposure keeps it below direct-watch leaders.","Watch. 坚朗五金: 坚朗五金 is retained as a boundary case because its building-hardware SKU breadth, project service network, and category integration are harder to reproduce than single-product capacity. The property-cycle exposure keeps it below direct-watch leaders. triage 50.05; moat 46.78; technology 56.22; market 59.28; quality 53.22; governance 69.33.",Other building-material groups should retain only clear product-system/category leaders; ordinary property-cycle materials are rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002791,2026-06-10T00:00:00+00:00
