review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-027,002461,珠江啤酒,2025年年度报告,2026年一季度报告,西南证券股份有限公司,2026年一季报点评：26Q1实现开门红，盈利能力持续提升,reviewed_authoritative_deep_review,A-DCF/现金流复利型,zero_position_watch,L4-零仓位观察,珠江啤酒是区域啤酒强品牌，盈利能力改善，但区域属性和啤酒总量增长限制护城河。,相比青岛啤酒L3，珠江区域性更强，L4。,消费疲弱，费用率上升。,区域品牌稳健，利润率改善。,高端化持续提升吨价。
batch-027,002294,信立泰,2025年年度报告,2026年一季度报告,华源证券股份有限公司,创新药收入不断增厚，研发管线未来可期,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,信立泰是心血管药和创新药企业，核心品种、研发管线和销售渠道形成一定药企壁垒。,相比恒瑞、百济等平台，信立泰管线宽度和国际化较弱，L3。,核心产品降价，管线失败。,创新药收入提升，传统业务稳定。,多条管线兑现带来重估。
batch-027,603031,安孚科技,安徽安孚电池科技股份有限公司2025年年度报告,安徽安孚电池科技股份有限公司2025年第三季度报告,国金证券股份有限公司,南孚增长稳健，股权提升增厚利润,reviewed_authoritative_deep_review,A-DCF/现金流复利型,tactical_candidate,L3-战术候选,安孚科技核心资产南孚电池具有强品牌心智、渠道和消费频次，现金流质量较好。,相比公牛的渠道平台更窄，但强品牌现金流支持L3。,消费弱，品牌老化。,南孚稳健增长，利润增厚。,新品类扩张提升成长。
batch-027,002275,桂林三金,2025年年度报告,2026年一季度报告,中邮证券有限责任公司,Q3业绩快速增长，提质增效成果显著,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,桂林三金是中成药品牌企业，产品和渠道有基础，但品类护城河和成长性有限。,相比马应龙等细分心智更强资产，桂林三金不进前三档，L4。,核心品种增长乏力，费用上升。,主业稳定，效率改善。,新品或渠道改革带来增长。
batch-027,300181,佐力药业,2025年年度报告,2026年一季度报告,中邮证券有限责任公司,利润端高增，持续深化C端布局,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,佐力药业是中药和乌灵系列企业，利润增长较快，但品类可替代性和C端运营壁垒有限。,相比强医疗器械或创新药平台，佐力不满足前三档严选，L4。,营销投入高但增长放缓。,核心产品稳健增长。,C端布局带来品牌重估。
batch-027,001301,尚太科技,2025年年度报告,2026年一季度报告,中银国际证券股份有限公司,25年负极销量同比高增，26Q1减值影响利润,reviewed_authoritative_deep_review,F-周期资源/材料型,tactical_candidate,L3-战术候选,尚太科技是负极材料和石墨化一体化企业，成本和产能一体化有优势，但负极行业产能过剩。,相比贝特瑞等更强负极平台，尚太成本优势可关注但低一档，L3。,负极价格战、库存减值。,成本优势支撑份额提升。,高端负极和客户突破带来弹性。
batch-027,688428,诺诚健华,诺诚健华医药有限公司2025年年度报告,诺诚健华医药有限公司2026年第一季度报告,长城国瑞证券有限公司,盈利拐点初现，商业化放量与技术授权双轮驱动,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,诺诚健华是创新药公司，BTK抑制剂商业化、管线和技术授权提供成长，但单品和临床风险较高。,相比百济神州平台规模和国际化，诺诚健华仍为单品/管线型创新药，L3。,核心药销售不及预期，临床失败。,商业化放量，亏损收窄。,技术授权和多管线兑现带来重估。
batch-027,600012,皖通高速,皖通高速2025年年度报告,皖通高速2026年第一季度报告,国金证券股份有限公司,Q1扣非利润大幅增长，外延收购贡献显著,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,皖通高速是收费公路资产，现金流稳定但区域交通资产成长有限。,相比大秦铁路/港口等同类高股息资产，皖通只是稳健资产，L4。,车流下滑，收购回报低。,车流稳定，分红维持。,外延收购贡献利润。
batch-027,002249,大洋电机,2025年年度报告,2026年一季度报告,国金证券股份有限公司,业绩稳健增长，新业务进展顺利,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,大洋电机做电机、电驱和氢燃料电池相关业务，业务布局广但强壁垒不突出。,相比汇川/三花等核心零部件平台，大洋差异化不足，L4。,电机价格竞争，新业务不兑现。,电机业务稳健，新业务推进。,氢能/机器人相关业务放量。
batch-027,000537,绿发电力,2025年年度报告,2026年一季度报告,民生证券股份有限公司,2024年年报及2025年一季报点评：24年业绩稳健增长，在建规模充足,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,绿发电力是新能源电力运营商，在建规模提供成长，但电站运营护城河和超额收益有限。,相比稀缺水电/核电资产，绿发电力不进前三档，L4。,电价下降，消纳受限。,在建项目逐步投产。,优质项目带来盈利增长。
