review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-048,300418,昆仑万维,2025年年度报告,2026年一季度报告,中邮证券有限责任公司,业绩高增延续，短剧、AI贡献新增量,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,昆仑万维布局AI大模型、短剧和海外互联网资产，但AI应用层竞争开放，用户迁移和流量获取壁垒不够稳。,相比算力芯片、光模块、工业软件等瓶颈环节，昆仑万维更偏应用和内容平台，L4。,AI应用变现不及预期，短剧竞争加剧。,海外互联网和短剧提供增量。,AI应用形成可规模化付费产品。
batch-048,000869,张  裕Ａ,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,A-DCF/现金流复利型,not_watch,L5-不纳入观察,张裕A是葡萄酒老品牌，但葡萄酒在中国需求长期偏弱，品牌定价权和送礼心智远弱于高端白酒。,用户此前对白酒只保留茅台、五粮液、汾酒；葡萄酒龙头护城河更弱，L5。,行业需求继续下滑。,低速经营和渠道调整。,消费复苏带来阶段性反弹。
batch-048,301095,广立微,2025年年度报告,2026年一季度报告,国元证券股份有限公司,2025年年度报告点评：营收实现较快增长，不断丰富产品矩阵,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,广立微聚焦半导体良率提升、测试芯片和EDA工具，客户工艺数据、产品验证和软件迭代形成细分门槛。,相比华大九天等平台型EDA，广立微更垂直；相比普通半导体设备材料公司，软件和数据壁垒更强，L3。,晶圆厂资本开支放缓，软件放量不及预期。,良率软件和测试芯片稳步导入。,国产EDA需求上升，公司成为关键良率平台。
batch-048,000950,重药控股,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,2025年报&2026一季报点评：批零一体化稳步推进，看好重庆药友持续贡献利润,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,重药控股以医药流通为主，批零一体化和重庆药友贡献利润，但流通业务低毛利、回款和规模竞争明显。,相比迈瑞、惠泰等强器械平台，重药控股商业模式质量明显弱，L4。,集采和回款压力拖累利润。,批零一体化稳定推进。,药友工业利润提升改善估值。
batch-048,688558,国盛智科,国盛智科2025年年度报告,国盛智科2026年第一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,国盛智科处于高端数控机床国产化方向，但国内机床企业数量多，公司尚未体现压倒性份额或不可替代技术。,相比北方华创等关键设备，国盛智科稀缺度和利润率确定性较弱，L4。,制造业资本开支下行导致订单下降。,机床国产替代低速推进。,高端机型突破并提升毛利。
batch-048,688226,威腾电气,威腾电气集团股份有限公司2025年年度报告,威腾电气集团股份有限公司2026年第一季度报告,爱建证券有限责任公司,首次覆盖：ABB合资工厂产能持续爬坡，储能业务快速增长,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,威腾电气在母线、配电和储能部件有制造基础，ABB合资有渠道背书，但产品可替代供应商较多。,相比真正的电力设备龙头或高压核心部件，威腾壁垒不足，L4。,储能价格战压缩利润。,配电和储能收入增长。,高毛利储能/数据中心产品放量。
batch-048,601002,晋亿实业,晋亿实业股份有限公司2025年年度报告,晋亿实业股份有限公司2026年第一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,not_watch,L5-不纳入观察,晋亿实业是紧固件和铁路扣件企业，制造门槛和议价权有限，竞争充分。,与高端装备核心部件或垄断资源公司相比，晋亿不符合观察池严选标准，L5。,价格竞争和原材料波动。,订单维持稳定。,轨交投资带来阶段性增长。
batch-048,002531,天顺风能,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,2026年一季报点评：陆风历史包袱出清，静待国内外海工拐点,reviewed_authoritative_deep_review,F-周期资源/材料型,zero_position_watch,L4-零仓位观察,天顺风能在风塔和海工制造有规模与基地布局，但风电零部件仍有周期、价格和资本开支压力。,相比垄断矿产或核心设备，风塔议价权弱，L4。,海风招标延期、价格下行。,陆风包袱出清，海工逐步修复。,海外海工订单放量提升利润率。
batch-048,001208,华菱线缆,2025年年度报告,2026年一季度报告,华鑫证券有限责任公司,公司事件点评报告：拟现金收购星鑫航天，聚焦航空、航天及低空经济特种电缆和材料,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,华菱线缆主业线缆竞争充分，拟收购星鑫航天强化特种电缆和材料，但交易和协同仍需验证。,在并购完成和利润兑现前，不宜等同航空航天核心部件企业，L4。,并购不及预期，常规线缆价格竞争。,特种线缆占比小幅提升。,航天线缆资产并表后形成高毛利增长。
batch-048,000415,渤海租赁,2025年年度报告,2026年一季度报告,国金证券股份有限公司,财务费用大幅下降，26Q1归母净利润+36%,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,渤海租赁是飞机和租赁资产平台，资产规模大但业务高度依赖融资成本、资产价格和周期。,更适合资产折价和困境修复研究，不适合作为高质量长期壁垒股，L4。,利率高企或资产减值侵蚀权益。,财务费用下降带来利润修复。,租赁资产重估和融资改善。
