review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-012,600196,复星医药,复星医药2025年年度报告,复星医药2026年第一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,zero_position_watch,L4-零仓位观察,复星医药是综合医药平台，年报和2026Q1披露多业务布局，但本轮未获取署名研报。,相比恒瑞、药明康德、迈瑞等医药L1/L2锚点，复星医药缺少清晰单一优势，L4。,管线不兑现，债务和投资拖累。,核心业务稳定，资产逐步优化。,若重点创新药和器械平台兑现可重评。
batch-012,300130,新国都,2025年年度报告,2026年一季度报告,太平洋证券股份有限公司,海外业务驱动增长，加速布局人工智能,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,新国都为支付终端和收单服务公司，年报、2026Q1和太平洋证券研报支持海外业务增长和AI布局。,相比同花顺、金山办公等软件/金融入口锚点，新国都护城河弱；L4。,海外竞争、监管或汇率拖累。,海外业务增长，利润稳定。,AI商户服务成功商业化可重评。
batch-012,002152,广电运通,2025年年度报告,2026年一季度报告,东莞证券股份有限公司,2025年年报点评：业绩稳健，AI机器人及数币持续推进,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,广电运通是金融机具和城市智能设备公司，年报、2026Q1和东莞证券研报显示AI机器人及数币推进。,相比海康、金山办公、同花顺等平台锚点，广电运通成长质量不足；L4。,传统金融机具下滑，新业务低毛利。,传统业务稳定，新业务小幅贡献。,机器人/数币产品规模化可重评。
batch-012,300602,飞荣达,2025年年度报告,2026年一季度报告,华鑫证券有限责任公司,公司事件点评报告：业绩显著增长，液冷进入收获期,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,飞荣达为电磁屏蔽、导热和液冷结构件供应商，年报、2026Q1和华鑫证券研报支持液冷进入收获期。,相比中际/新易盛等AI硬瓶颈，飞荣达更偏材料结构件，L3合适。,AI液冷需求不及预期，价格竞争。,液冷业务放量，传统业务稳定。,进入核心客户并量价齐升。
batch-012,000915,华特达因,2025年年度报告,2026年一季度报告,西南证券股份有限公司,2025年年报点评：深耕儿童用药，新产品研发稳步推进,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,华特达因深耕儿童用药，年报、2026Q1和西南证券研报支持新产品研发推进。,相比我武生物、片仔癀等细分药品锚点，华特达因更窄；稳定品种和新品催化支持L3。,核心品种增长放缓，新品失败。,核心品种稳健，新品小幅贡献。,新品放量打开第二曲线。
batch-012,000028,国药一致,2025年年度报告,2026年一季度报告,华源证券股份有限公司,推进提质增效&结构优化，国大药房经营趋势持续向好,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,国药一致为医药分销和零售平台，年报、2026Q1和华源证券研报支持提质增效和药房改善。,相比恒瑞、迈瑞、药明等医药锚点，国药一致不具备高利润护城河；L4。,药房竞争加剧，分销毛利下降。,经营效率改善，利润稳定。,药房整合和处方外流超预期。
batch-012,688726,拉普拉斯,2025年年度报告,2026年第一季度报告,东吴证券股份有限公司,2025年报&2026年一季报点评：业绩短期承压，看好海外需求放量,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,拉普拉斯为光伏设备公司，年报、2026Q1和东吴证券研报显示短期承压但海外需求放量预期。,相比北方华创/华海清科等设备锚点，拉普拉斯处于更周期的光伏设备，L4。,光伏扩产继续低迷，海外订单延迟。,海外需求带来恢复。,海外大单和新技术设备超预期。
batch-012,688200,华峰测控,华峰测控2025年度报告,华峰测控2026年一季度报告,太平洋证券股份有限公司,业绩持续增长，看好8600放量,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,华峰测控是半导体测试设备细分龙头，年报、2026Q1和太平洋证券研报支持业绩增长和8600放量。,相比北方华创/中微L1，华峰测控更窄但壁垒真实；可对标安集/华海清科等L2。,半导体设备周期回落，8600放量慢。,测试设备国产替代稳步推进。,高端SoC测试平台突破大客户，份额上升。
batch-012,300401,花园生物,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,zero_position_watch,L4-零仓位观察,花园生物为维生素D3及相关原料药公司，年报和2026Q1提供披露，本轮未获取署名研报。,相比新和成L2，花园生物产品更窄、周期性更强；L4。,维生素价格下行，库存减值。,价格中枢稳定，利润普通。,价格上行带来弹性。
batch-012,300545,联得装备,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,联得装备为显示面板和电子设备公司，年报和2026Q1提供披露，本轮未获取署名研报。,相比华海清科、北方华创等设备锚点，联得装备壁垒和市场空间不足；L4。,面板资本开支低迷，订单下滑。,显示设备稳定，半导体设备小幅贡献。,新型显示/封装设备放量。
batch-012,301033,迈普医学,2025年年度报告,2026年一季度报告,开源证券股份有限公司,公司首次覆盖报告：新产品放量在即，海外市场蓄势待发,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,迈普医学为神经外科植入材料公司，年报、2026Q1和开源证券首次覆盖支持新品放量和海外拓展。,相比迈瑞、惠泰、联影等医疗锚点，迈普医学更细分；新品催化支持L3。,新品放量慢，集采压价。,核心产品稳健，新品贡献增长。,海外和新品快速放量，利润率提升。
batch-012,688123,聚辰股份,聚辰股份2025年年度报告,聚辰股份2026年第一季度报告,太平洋证券股份有限公司,DDR5SPD+汽车级EEPROM快速增长，Q3创历史新高,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,聚辰股份为EEPROM和DDR5 SPD芯片公司，年报、2026Q1和太平洋证券研报支持DDR5 SPD和车规EEPROM增长。,相比澜起科技的内存接口平台，聚辰更窄；细分催化清晰，L3。,DDR5需求不及预期，竞争加剧。,SPD和车规业务增长。,AI服务器DDR5需求推高利润。
batch-012,688820,盛合晶微,,2026年第一季度报告,中航证券有限公司,国产先进封装稀缺龙头，铸就算力自主根基,reviewed_with_required_source_gap,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,盛合晶微为先进封装相关公司，2026Q1和中航证券研报支持国产先进封装稀缺性，但本轮未抓到年报链接。,相比中芯、华海清科等L1/L2锚点，盛合晶微仍需更多披露验证；暂L3且标记必要来源缺口。,客户导入慢，产能利用率低。,国产先进封装需求带来增长。,核心客户放量，产能利用率提升。
