review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-018,600030,中信证券,中信证券股份有限公司2025年年度报告,中信证券股份有限公司2026年第一季度报告,华源证券股份有限公司,定增加码高ROE境外业务，继续看好龙头优势,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,tactical_candidate,L3-战术候选,中信证券具备证券牌照、资本实力、机构客户和投行业务规模优势，但证券行业本质仍受市场成交、权益行情和监管周期影响。,相比东方财富的流量平台和交易闭环，中信证券更偏传统券商龙头，严格放在L3。,熊市成交低迷、自营亏损或监管压低ROE。,行业恢复时ROE与投行业务正常化，维持龙头溢价。,注册制、财富管理和并购周期共振带来弹性。
batch-018,600795,国电电力,国电电力2025年年度报告,国电电力2026年一季度报告,华源证券股份有限公司,水电集中投产之年 华东火电或迎拐点,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,国电电力为大型发电央企平台，水电投产和火电区域改善有看点，但发电资产仍以公用事业和燃料周期为主。,与长江电力这类稀缺水电资产相比差距明显，因此不进入前三档。,煤价反弹或电价下调压缩利润。,水电投产和火电盈利修复支撑稳定分红。,电力改革、容量电价和水电资产超预期。
batch-018,920185,贝特瑞,2025年年度报告,2026年一季度报告,开源证券股份有限公司,北交所信息更新：负极材料全球龙头2025净利润8.75亿，持续扩产深化全球布局,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,贝特瑞是负极材料头部公司，客户认证、配方工艺、规模和海外布局形成一定壁垒。,相比宁德时代、比亚迪等整链控制方，贝特瑞更像材料环节龙头，L3合适。,负极价格战和产能过剩延续。,龙头份额稳定，海外与新产品贡献增量。,硅基负极放量且海外客户提升盈利中枢。
batch-018,688009,中国通号,2025年年度报告,2026年第一季度报告,东吴证券股份有限公司,2025年三季报点评：加速聚焦主业，低空经济构筑新增长极,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,中国通号在轨交控制系统、信号系统和工程集成有安全认证、项目经验和装机基础。,相比真正高增长工业软件和设备瓶颈，中国通号更偏稳健系统商，L3。,轨交投资放缓，工程回款压力。,信号主业稳定，新业务小幅贡献。,低空/数字化业务形成第二曲线。
batch-018,000725,京东方Ａ,2025年年度报告,2026年一季度报告,中邮证券有限责任公司,“1+4+N+生态链”战略发展,reviewed_authoritative_deep_review,F-周期资源/材料型,tactical_candidate,L3-战术候选,京东方A是全球显示面板双龙头之一，规模、产线、客户和高世代线形成资本与工艺壁垒，同时有玻璃基板等新业务期权。,与TCL科技同为双龙头，值得跟踪；但相比半导体设备/核心AI瓶颈，周期性更强，L3不升L2。,面板价格回落、玻璃基板不兑现、资本开支再扩张。,双龙头格局维持，折旧下降释放利润。,玻璃基板/高端显示放量带来重估。
batch-018,002831,裕同科技,2025年年度报告,2026年一季度报告,国信证券股份有限公司,2025年报&2026年一季报：包装主业稳健增长，N业务加速成长,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,裕同科技是消费电子和精品包装龙头，客户服务和制造管理较强，但包装行业总体进入壁垒有限。,与具备不可替代技术/资源的L3公司相比，包装制造更偏执行力，L4。,消费电子弱、客户压价、原料涨价。,主业稳健，新业务贡献低双位增长。,环保包装/新业务成功提升估值。
batch-018,688116,天奈科技,天奈科技2025年年度报告,天奈科技2026年第一季度报告,东吴证券股份有限公司,25年报及26年一季报点评：业绩符合预期，单壁逐步放量,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,天奈科技在碳纳米管导电剂具备先发、客户认证和工艺积累，单壁产品放量提供技术升级期权。,相比贝特瑞同属电池材料局部龙头，技术弹性更强但规模更小，L3。,电池材料价格战，单壁产品放量慢。,CNT主业稳定，单壁逐步贡献。,单壁技术成为高端电池关键材料。
batch-018,688777,中控技术,中控技术股份有限公司2025年年度报告,中控技术股份有限公司2026年第一季度报告,华鑫证券有限责任公司,公司动态研究报告：工业AI重塑流程工业生产范式，全栈能力构筑自主运行工厂护城河,reviewed_authoritative_deep_review,C-GARP成长型,quasi_core_candidate,L2-准核心候选,中控技术是流程工业自动化和工业软件平台型公司，DCS、工业软件、现场设备与工业AI形成高粘性体系。,与一般软件公司不同，中控有工业现场闭环和流程行业装机基础，具备L2资格。,流程工业资本开支放缓，AI产品停留在概念。,自动化主业稳健，软件与海外提升增长。,工业AI和自主运行工厂打开估值上限。
batch-018,002212,天融信,2025年年度报告,2026年一季度报告,信达证券股份有限公司,收入质量提升，智算云业务快速增长,reviewed_authoritative_deep_review,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,天融信为网络安全厂商，产品线较全，但安全行业竞争激烈、项目制明显，客户预算周期影响大。,相比真正平台型软件龙头和工业控制壁垒，天融信护城河弱，L4。,预算收缩、价格竞争、应收压力。,收入质量改善但增长一般。,AI安全/云安全业务形成新增长。
batch-018,000400,许继电气,2025年年度报告,2026年一季度报告,诚通证券股份有限公司,许继电气2025年年度报告、2026年1季度报告点评报告：公司短期业绩有所承压，业务结构优化提升盈利水平,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,许继电气在电网二次设备、直流输电、智能变配电等领域有国网体系和技术积累。,与平高、思源等相比，许继具备L3关注价值，但平台成长性和独立竞争力略逊L2。,电网投资节奏放缓，毛利率恢复不及预期。,电网设备订单稳定，结构优化支撑利润。,特高压/配网投资周期上行。
batch-018,002367,康力电梯,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,exclude,L5-不纳入观察,康力电梯处于电梯制造和服务市场，行业成熟、地产相关、竞争者众多，品牌和服务网络不足以形成高护城河。,与高端装备瓶颈公司相比，电梯主机制造利润率和壁垒都偏弱，L5。,地产需求继续下滑、价格竞争加剧。,维保和旧改支撑稳定。,旧改政策大超预期。
batch-018,002158,汉钟精机,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,Q1业绩同环比改善，半导体真空泵国产替代稳步推进,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,汉钟精机在压缩机和真空泵领域有制造工艺、客户认证和半导体国产替代期权。,与半导体设备核心龙头相比，汉钟是零部件配套，L3。,半导体资本开支放缓，国产替代进度慢。,压缩机稳定，真空泵逐步放量。,真空泵进入主流客户并提升估值。
batch-018,603986,兆易创新,兆易创新2025年年度报告,兆易创新2026年第一季度报告,中邮证券有限责任公司,全芯赋能，智创未来,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,兆易创新是国内NOR Flash、MCU和利基存储平台公司，品牌、产品线和客户积累有壁垒。,相比豪威的全球CIS平台，兆易更受存储周期和MCU竞争影响，L3。,存储价格下行、MCU价格战、库存减值。,周期复苏带动营收和毛利率修复。,利基DRAM/车规MCU形成第二增长曲线。
batch-018,002698,博实股份,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,tactical_candidate,L3-战术候选,博实股份在石化后处理、工业机器人和特种机器人有细分场景 know-how，客户粘性较强。,相比北方华创/中控等强平台，博实更偏细分装备，L3。,石化资本开支放缓，订单波动。,主业订单稳定，机器人业务逐步扩张。,特种机器人形成高利润第二曲线。
batch-018,600521,华海药业,浙江华海药业股份有限公司2025年年度报告,浙江华海药业股份有限公司2026年第一季度报告,开源证券股份有限公司,公司信息更新报告：2025上半年业绩有所波动，在研项目快速推进,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,华海药业是特色原料药和制剂出口公司，合规、注册和产能有门槛，但仿制药价格竞争明显。,与恒瑞、迈瑞、联影等医疗核心资产相比，华海更偏制造和合规能力，L4。,价格竞争和质量合规问题拖累利润。,API和制剂业务稳定推进。,复杂制剂/海外市场放量改善估值。
batch-018,601126,四方股份,四方股份2025年年度报告,四方股份2026年第一季度报告,东吴证券股份有限公司,2026年一季报点评：业绩符合市场预期，SST步步为营值得期待,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,四方股份在电力二次设备、继电保护、自动化和SST等新型电力设备上有技术积累。,相比国电南瑞的系统平台，四方体量和平台性稍弱，L3。,电网投资放缓，SST推进慢。,传统二次设备稳健，新业务逐步贡献。,SST和配网升级带来业绩弹性。
batch-018,002179,中航光电,2025年年度报告,2026年一季度报告,东莞证券股份有限公司,深度报告：高端互连技术平台，多赛道布局打开成长空间,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,中航光电是高端连接器和互连方案平台，军工、航空航天、新能源等客户认证严格，产品可靠性要求高。,与普通电子连接器厂商相比，中航光电客户粘性和资质壁垒显著更强，L2。,军工订单延后，新能源连接器价格竞争。,高端互连平台稳健增长。,航空航天和数据中心互连打开空间。
batch-018,603833,欧派家居,欧派家居2025年年度报告,欧派家居2026年第一季度报告,西南证券股份有限公司,大家居与组织变革蓄力，静待拐点,reviewed_authoritative_deep_review,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,欧派家居是定制家居龙头，品牌、渠道和组织能力强，但家居行业与地产周期高度相关，产品壁垒有限。,与美的等强制造平台相比，家居龙头的护城河和现金流稳定性不足，L4。,地产链继续承压，渠道去库存。,行业底部企稳，龙头份额提升。,整装大家居转型成功提升估值。
batch-018,603613,国联股份,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,国联股份为产业互联网/B2B电商平台，过去增长较快，但平台壁垒、交易真实性和利润质量需要更高证据。,相比东方财富等强流量/金融闭环平台，国联股份护城河弱且需治理折价，L4。,交易规模放缓，现金流和应收质量恶化。,收入和利润企稳，但估值修复有限。,核心平台重获信任并恢复高质量增长。
batch-018,603501,豪威集团,2025年年度报告,2026年第一季度报告,中银国际证券股份有限公司,多业务线驱动稳健增长，车载与新兴应用引领未来,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,豪威集团是全球CIS重要玩家，车载、安防、手机和新兴应用多业务线布局，技术、客户和产品平台壁垒较高。,相比兆易创新，豪威在CIS全球竞争中平台性更强，但仍需面对索尼、三星等强竞争，L2。,手机CIS弱复苏，车载价格竞争。,多业务线稳健增长，车载提升结构。,AI视觉和车载高端CIS放量重估。
