review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-008,600004,白云机场,广州白云国际机场股份有限公司2025年年度报告,600004_白云机场_2026年_一季度报告202604291115,国金证券股份有限公司,25年业绩符合预期，三期投产开启新篇章，短期成本压力显现,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,tactical_candidate,L3-战术候选,白云机场拥有核心机场区位，年报、2026Q1和国金证券研报支持三期投产带来容量扩张但短期成本压力。,机场资产优质但受政策和客流周期影响，L3。,客流恢复慢，折旧成本压利润。,客流稳健恢复，非航收入改善。,国际线和免税/商业收入超预期。
batch-008,688331,荣昌生物,荣昌生物2025年年度报告,荣昌生物2026年第一季度报告,东海证券股份有限公司,公司简评报告：商业化+BD驱动高增长，创新研发快速推进,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,创新生物药公司，年报、2026Q1和东海证券研报支持商业化和BD驱动高增长。,与恒瑞这种成熟平台相比，荣昌仍是高波动创新药，L3。,核心品种放量慢，研发开支压利润。,商业化增长，BD支持研发。,海外BD和重磅适应症超预期。
batch-008,600026,中远海能,中远海能2025年年度报告,中远海能2026年第一季度报告,华源证券股份有限公司,26Q1点评：业绩大增有望拉开“油运大时代”序幕,reviewed_authoritative_deep_review,F-航运周期资产,zero_position_watch,L4-零仓位观察,油运公司，年报、2026Q1和华源证券研报支持油运周期景气，但航运本质周期强。,可作为周期交易研究，不适合长期重点观察。,运价回落，新船供给增加。,油运景气延续，现金流较好。,供给紧缺导致油运大周期。
batch-008,600023,浙能电力,2025年年度报告,2026年第一季度报告,国金证券股份有限公司,财报点评：25年归母净利达75亿元，26Q1受电价影响业绩承压,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,区域电力公司，年报、2026Q1和国金证券研报显示25年利润高但26Q1受电价影响承压。,低于水电/核电稀缺资产，L4。,电价下行、煤价上行、负债压力。,区域电力稳定，现金流维持。,电价机制改善和新能源贡献。
batch-008,603444,吉比特,厦门吉比特网络技术股份有限公司2025年年度报告,厦门吉比特网络技术股份有限公司2026年第一季度报告,中邮证券有限责任公司,新游爆发驱动业绩反转，分红率维持高位,reviewed_authoritative_deep_review,E-落难白马/反转型,tactical_candidate,L3-战术候选,精品游戏公司，年报、2026Q1和中邮证券研报支持新游爆发和高分红。,可作为高分红游戏公司战术观察，不是长期核心复利。,新游流水快速衰减，老游下滑。,存量稳定，新游贡献利润。,新游持续爆发，分红维持高位。
batch-008,301165,锐捷网络,2025年年度报告,2026年一季度报告,开源证券股份有限公司,公司首次覆盖报告：从高端交换机到光模块全链条布局的网络设备龙头,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,网络设备公司，年报、2026Q1和开源证券研报支持高端交换机到光模块布局。,相比中兴/海光等核心平台，锐捷仍属二线设备商，L3。,竞争压价，AI交换机订单不及预期。,企业网络稳健，高端交换机增长。,AI网络设备大客户突破。
batch-008,002690,美亚光电,2025年年度报告,2026年一季度报告,中邮证券有限责任公司,业绩稳健向上，医疗设备出口、新品销售有望带来新增长点,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,色选机和口腔CBCT公司，年报、2026Q1和中邮证券研报支持医疗设备出口和新品增长。,细分冠军可战术观察，不足以准核心。,下游需求弱，医疗新品推广慢。,色选稳健，医疗设备增长。,医疗设备海外放量。
batch-008,300054,鼎龙股份,2025年年度报告,2026年一季度报告,群益证券(香港)有限公司,CMP抛光液领域取得多项突破，给予“买进”的投资建议,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,半导体材料平台，年报、2026Q1和群益证券研报支持CMP抛光液突破。,与安集同处CMP材料链，鼎龙具备L2资格但产品纯度略低。,客户验证慢，传统材料下滑。,CMP材料增长，传统业务稳健。,CMP平台化突破，利润率提升。
batch-008,688256,寒武纪,2025年年度报告,2026年第一季度报告,第一上海证券有限公司,AI Agent时代来临，国产算力支撑AI建设,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,core_candidate,L1-核心候选,国产AI芯片公司，年报、2026Q1和第一上海研报支持国产算力建设和AI Agent需求。,与海光同属国产算力核心瓶颈，L1；但需严控估值和业绩验证。,供应受限或订单低于预期，亏损扩大。,国产算力需求推动收入高增。,大客户和生态突破带来利润拐点。
batch-008,002463,沪电股份,2025年年度报告,2026年一季度报告,中邮证券有限责任公司,高速交换机业务高增，产能扩张蓄力长期成长,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,高端PCB公司，年报、2026Q1和中邮证券研报支持高速交换机业务高增和产能扩张。,与深南/鹏鼎同属AI PCB核心链，L2。,AI订单不及预期，扩产回报低。,高速交换机PCB持续增长。,1.6T/AI交换机需求超预期。
batch-008,000429,粤高速Ａ,2025年年度报告,2026年一季度报告,太平洋证券股份有限公司,2025年报点评：广佛冲回增净利，谋划长远改扩建,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,tactical_candidate,L3-战术候选,高速公路资产公司，年报、2026Q1和太平洋证券研报支持经营和改扩建规划。,类似招商公路，L3。,车流下滑或改扩建回报低。,车流稳健，现金流稳定。,改扩建提升长期车流。
batch-008,688692,达梦数据,2025年年度报告,2026年第一季度报告,国信证券股份有限公司,25年业绩高增长，发布DM9面向AI时代,reviewed_authoritative_deep_review,C-GARP成长型,quasi_core_candidate,L2-准核心候选,国产数据库公司，年报、2026Q1和国信证券研报支持高增长和DM9面向AI时代。,基础软件稀缺，低于金山办公的用户生态但可L2。,信创预算放缓，竞争压价。,国产替代持续，收入高增。,AI数据底座和生态扩展超预期。
batch-008,688019,安集科技,2025年年度报告,2026年第一季度报告,东海证券股份有限公司,公司深度报告：抛光液市占率稳步攀升，“3+1”平台打开增长加速空间,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,CMP抛光液和半导体材料平台，年报、2026Q1和东海证券深度研报支持市占率提升和平台化。,作为半导体关键材料龙头可L2；相对设备/晶圆制造L1仍低一档。,晶圆扩产放缓，客户导入慢。,CMP市占率稳步提升，新品放量。,先进制程材料突破，平台化加速。
batch-008,300502,新易盛,2025年年度报告,2026年一季度报告,山西证券股份有限公司,1.6T环比上量将加快，盈利能力继续维持行业领先水平,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,core_candidate,L1-核心候选,高速光模块龙头，年报、2026Q1和山西证券研报支持1.6T上量和领先盈利能力。,与中际旭创同属AI光模块核心瓶颈，L1。,云厂商CAPEX放缓，价格降幅超预期。,1.6T放量，盈利能力领先。,CPO/新一代产品持续领先。
batch-008,300308,中际旭创,2025年年度报告,2026年一季度报告,山西证券股份有限公司,龙头交付优势充分体现，Scaleup光连接产品有望继续保持领先,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,core_candidate,L1-核心候选,全球光模块龙头，年报、2026Q1和山西证券研报支持交付优势和Scale-up光连接领先。,正是用户此前错过的大机会类型，处于真实瓶颈，L1。,云厂商CAPEX下调，价格竞争加剧。,高速光模块持续交付，利润高增。,Scale-up和CPO产品强化龙头地位。
batch-008,601607,上海医药,上海医药集团股份有限公司2025年年度报告,上海医药集团股份有限公司2026年第一季度报告,信达证券股份有限公司,基石业务持续巩固升级，重视工业营销转型及创新布局,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,医药商业和工业综合平台，年报、2026Q1和信达证券研报支持基石业务和工业转型。,低于恒瑞/药明/安图等更强医药资产，L4。,流通利润率下行，工业转型失败。,商业稳定，工业利润改善。,创新工业业务放量。
batch-008,920186,中科仪,,2026年一季度报告,山西证券股份有限公司,国产半导体真空泵龙头，技术壁垒深厚，为“专精特新”小巨人,reviewed_with_required_source_gap,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,半导体真空泵公司，2026Q1和山西证券研报支持国产真空泵龙头属性，但本轮未能获取年报链接，来源不完整。,具备小而专瓶颈属性，但因年报来源缺口和上市/披露节奏，暂L3。,客户验证慢，订单不及预期。,国产晶圆厂导入稳步推进。,半导体客户大规模放量。
batch-008,601156,东航物流,东航物流2025年年度报告,东航物流2026年第一季度报告,东兴证券股份有限公司,盈利符合预期，业绩稳健凸显经营韧性,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,航空物流公司，年报、2026Q1和东兴证券研报支持经营韧性。,不如港口/铁路等稳定资产，L4。,货运运价下行，需求放缓。,货量稳定，盈利韧性。,跨境电商带动货运高景气。
batch-008,600377,宁沪高速,2025年年度报告,2026年第一季度报告,东兴证券股份有限公司,公路主业毛利率提升，投资收益波动导致利润下降,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,tactical_candidate,L3-战术候选,高速公路公司，年报、2026Q1和东兴证券研报支持公路主业毛利率提升但投资收益波动。,优质路产可L3，低于京沪高铁。,车流下滑，投资收益波动。,主业毛利率提升，分红稳定。,改扩建和资产投资带来增量。
batch-008,000997,新 大 陆,2025年年度报告,2026年一季度报告,国信证券股份有限公司,Q3净利润同比提升，AI智能体扩展顺利,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,支付终端和数字商业公司，年报、2026Q1和国信证券研报支持AI智能体扩展，但支付硬件和收单竞争激烈。,与基础软件/AI芯片/光模块瓶颈相比，新大陆壁垒不足，L4。,支付竞争加剧，AI业务无收入。,支付业务稳定，AI小幅贡献。,海外支付和AI智能体放量。
