review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-051,002727,一心堂,2025年年度报告,2026年一季度报告,西南证券股份有限公司,业绩短期承压，门店调改稳步推进,reviewed_authoritative_deep_review,C-GARP成长型,not_watch,L5-不纳入观察,一心堂是区域连锁药房，门店网络有规模但零售药房竞争充分，医保政策和价格监管压制利润率。,相比真正高壁垒医疗器械和创新药，连锁药房不符合严进观察标准，L5。,医保控费和门店调改拖累利润。,门店效率修复。,整合提升集中度。
batch-051,603000,人民网,人民网股份有限公司2025年年度报告,人民网股份有限公司2026年第一季度报告,中邮证券有限责任公司,多元布局支撑业绩韧性，AI安全加速渗透,reviewed_authoritative_deep_review,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,人民网具备央媒品牌、公信力和政务资源，AI安全等业务有政策属性，但商业化和利润弹性仍不清晰。,相比平台型互联网和硬科技瓶颈，人民网盈利质量和产品壁垒不足，L4。,新业务商业化慢，传统业务承压。,政务与内容安全提供稳定增量。,AI安全成为标准化产品。
batch-051,000729,燕京啤酒,2025年年度报告,2026年一季度报告,诚通证券股份有限公司,燕京啤酒2025年年报及2026年一季报点评：中高端化产品持续发力“十四五”完美收官,reviewed_authoritative_deep_review,A-DCF/现金流复利型,zero_position_watch,L4-零仓位观察,燕京啤酒有区域品牌和渠道，高端化改善利润，但啤酒行业强者更多是华润、青啤、百威等。,相比高端白酒龙头，燕京定价权和长期增长弱，L4。,高端化放缓，费用提升。,改革推动利润率改善。,U8等产品持续放量。
batch-051,600037,歌华有线,歌华有线2025年年度报告,歌华有线2026年第一季度报告,中邮证券有限责任公司,全年业绩扭亏为盈，通信业务新增低空发展机遇,reviewed_authoritative_deep_review,E-落难白马/反转型,not_watch,L5-不纳入观察,歌华有线传统有线电视业务长期受流媒体和宽带替代，通信和低空新业务尚不能证明护城河。,落难白马需核心业务未永久受损；歌华核心业务存在结构性下行，L5。,用户流失持续。,网络资产维持低速经营。,通信/低空业务提供重估。
batch-051,300552,万集科技,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,万集科技在ETC、V2X和激光雷达有技术积累，但交通项目和车载传感竞争激烈，商业化波动大。,相比禾赛/速腾等更明确激光雷达平台，万集商业闭环弱，L4。,车路协同推进慢，项目亏损。,智能交通项目逐步恢复。,V2X和激光雷达产品放量。
batch-051,301050,雷电微力,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,雷电微力聚焦毫米波有源相控阵微系统，军工雷达场景对射频、封装、可靠性和客户认证要求高。,相比普通军工电子零部件，雷电微力处于更高频射频微系统环节，L3。,型号订单延期，军工回款慢。,军工订单稳定恢复。,低空/卫星等新场景放量。
batch-051,603600,永艺股份,永艺家具股份有限公司2025年年度报告,永艺家具股份有限公司2026年第一季度报告,信达证券股份有限公司,永艺股份：向内优化管理，向外拓展增长机遇，盈利表现优异,reviewed_authoritative_deep_review,C-GARP成长型,not_watch,L5-不纳入观察,永艺股份是办公椅和家具制造商，制造效率和客户资源有价值但行业低壁垒、出口beta明显。,普通出口制造不符合GARP严定义，L5。,海外需求下滑。,内部管理改善带来利润稳定。,自主品牌和跨境渠道放量。
batch-051,600189,泉阳泉,吉林泉阳泉股份有限公司《2025年年度报告》,2026年第一季度报告,,,reviewed_with_public_research_gap,A-DCF/现金流复利型,not_watch,L5-不纳入观察,泉阳泉具备长白山水源和品牌，但包装水行业渠道和品牌竞争激烈，难与农夫山泉等龙头抗衡。,被强势饮料龙头全面压制，缺少不可替代生态位，L5。,渠道竞争导致利润弱。,区域品牌稳定。,水源品牌全国化。
batch-051,002227,*ST特迅,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,not_watch,L5-不纳入观察,*ST特迅处于ST状态，治理和持续经营不确定性优先于题材逻辑，不能因储能概念进入观察。,体系一票否决财务/治理红旗，L5。,经营恶化或退市风险上升。,重整维持经营。,业务重组成功。
batch-051,688321,微芯生物,2025年年度报告,2026年第一季度报告,太平洋证券股份有限公司,微芯生物：核心产品快速放量，关键临床推进顺利,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,微芯生物有原创小分子药物研发平台和已上市品种，临床管线和注册经验构成研发壁垒。,相比恒瑞等平台型药企更小且管线集中，适合L3。,核心产品增速低，管线失败。,核心产品放量，管线推进。,关键临床成功打开新适应症。
