review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-005,600436,片仔癀,漳州片仔癀药业股份有限公司2025年年度报告,漳州片仔癀药业股份有限公司2026年第一季度报告,西南证券股份有限公司,收入短期承压，焦虑症药Ⅲ期入组储备潜力,reviewed_authoritative_deep_review,A-DCF/现金流复利型,quasi_core_candidate,L2-准核心候选,片仔癀拥有国家级保密配方、强品牌和稀缺定价权，年报、2026Q1和西南证券研报显示短期承压但潜力品种储备。,与茅台类似有强品牌稀缺性，但市场空间和产品扩张弱于平台型龙头，L2。,核心产品需求下行或提价失效，估值压缩。,核心药品稳健，渠道调整后恢复低速增长。,新品/适应症或大健康业务打开增量。
batch-005,000988,华工科技,2025年年度报告,2026年一季度报告,国金证券股份有限公司,光模块业务营收翻倍，积极扩产备货,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,华工科技覆盖激光设备和光模块，年报、2026Q1和国金证券研报支持光模块营收翻倍和扩产备货。,可作为AI光通信战术候选，不升L2是因为业务纯度和不可替代性不足。,AI光模块需求不及预期，传统设备下滑。,光模块增长，激光设备平稳。,高速光模块客户放量超预期。
batch-005,688315,诺禾致源,北京诺禾致源科技股份有限公司2025年年度报告,北京诺禾致源科技股份有限公司2026年第一季度报告,信达证券股份有限公司,业务平稳增长，静待行业回暖，业绩拐点显现,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,基因测序服务公司，年报、2026Q1和信达证券研报支持业务平稳和行业回暖，但服务模式壁垒有限。,相比创新药平台/高端医疗器械，诺禾致源不应进入前三档。,科研预算弱，价格竞争压利润。,行业回暖，业务稳健增长。,临床/多组学高端服务打开新空间。
batch-005,300003,乐普医疗,2025年年度报告,2026年一季度报告,国金证券股份有限公司,转型战略成效初显，医美、创新药构筑新增长极,reviewed_authoritative_deep_review,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,心血管医疗器械公司，年报、2026Q1和国金证券研报显示转型初显，但历史集采冲击和业务复杂度仍压制质量。,低于迈瑞、惠泰、鱼跃等更清晰医疗器械公司，暂零仓观察。,集采压价继续，新业务兑现慢。,传统业务企稳，新业务小幅贡献。,医美/创新药放量带来重估。
batch-005,600941,中国移动,中国移动：2025年年度报告,中国移动：2026年第一季度报告,山西证券股份有限公司,后5G时代，发力Token运营打造新引擎,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,quasi_core_candidate,L2-准核心候选,中国移动是最大通信运营商，年报、2026Q1和山西证券研报支持后5G时代发力Token运营和智能化。,作为稳健现金流和股东回报资产可L2，但非高成长核心。,ARPU下行，资本开支上升，云业务利润薄。,通信主业稳健，分红持续，智能业务增长。,AI算力和数据资产变现超预期。
batch-005,000538,云南白药,2025年年度报告,2026年一季度报告,信达证券股份有限公司,25年达成“增长、增效、增值”目标，短中长期部署多个研发项目,reviewed_authoritative_deep_review,A-DCF/现金流复利型,tactical_candidate,L3-战术候选,云南白药拥有老牌中药品牌和消费医药资产，年报、2026Q1和信达证券研报支持增长、增效、增值目标。,低于片仔癀的稀缺定价权和迈瑞等医械平台，L3。,主业增长停滞，投资/多元化拖累。,品牌业务稳定，效率改善。,研发或新消费业务打开第二曲线。
batch-005,688981,中芯国际,中芯国际2025年年度报告,中芯国际2026年第一季度报告,中邮证券有限责任公司,再上新台阶,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,core_candidate,L1-核心候选,中芯国际是中国大陆晶圆代工核心平台，年报、2026Q1和中邮证券研报支持其产能与技术再上台阶。,与北方华创/中微同属半导体核心瓶颈，战略稀缺性足够L1。,制裁升级、利用率下降、折旧压利润。,成熟制程需求稳健，国产客户支撑产能。,高端制程和国产生态放量，盈利弹性释放。
batch-005,601138,工业富联,富士康工业互联网股份有限公司2025年年度报告,富士康工业互联网股份有限公司2026年第一季度报告,信达证券股份有限公司,工业富联26Q1业绩点评：业绩实现翻倍增长，CPO交换机开始出货,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,工业富联是AI服务器和精密制造平台，年报、2026Q1和信达证券研报显示业绩翻倍和CPO交换机出货。,相比天孚等高毛利瓶颈，工业富联更偏强制造平台，L2。,AI客户订单下修，利润率被压缩。,AI服务器增长，规模效应维持利润。,CPO交换机和AI集群订单持续超预期。
batch-005,300831,派瑞股份,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,功率半导体公司，年报和2026Q1显示高压功率器件属性，本轮未获取公开署名研报。,相对圣邦、中芯、北方华创等半导体核心公司，派瑞不能进前三档。,需求波动，竞争压价，规模不足。,细分功率器件稳定增长。,高压特种器件放量。
batch-005,600563,法拉电子,法拉电子2025年年度报告,法拉电子2026年一季度报告,中邮证券有限责任公司,AI与特高压开启成长新章,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,薄膜电容龙头，年报、2026Q1和中邮证券研报支持AI与特高压开启增长。,细分冠军属性强，低于平台型L1但L2合理。,新能源需求下行，价格竞争压毛利。,特高压和AI电源带来增量，新能源稳健。,高端电容供不应求，利润率上修。
