review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-019,000156,华数传媒,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,华数传媒拥有区域有线电视、广电新媒体和智慧城市业务资源，但传统有线电视用户和付费模式承压。,相比芒果超媒等内容/IP资产或东方财富等平台，华数缺少高增长、高粘性闭环，L4。,传统有线继续下滑，智慧城市项目回款慢。,低速稳定，靠政企业务和分红维持。,AI/数据要素或广电整合带来短期重估。
batch-019,002832,比音勒芬,2025年年度报告,2026年一季度报告,国金证券股份有限公司,携手Show Peak，再筑高端壁垒,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,比音勒芬是高端运动休闲服饰品牌，渠道和品牌调性较强，但服装品牌长期护城河不如强技术/资源类公司。,与茅台、安踏这类更强品牌/规模平台相比，比音勒芬细分优势不足以进L3。,消费疲弱、库存上升、渠道扩张失速。,主品牌稳定增长，新品牌小幅贡献。,Show Peak等新品牌成功打开第二曲线。
batch-019,601158,重庆水务,重庆水务集团股份有限公司2025年年度报告,重庆水务集团股份有限公司2026年第一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,重庆水务是区域水务公用事业，特许经营和区域资产带来稳定性，但成长和超额收益有限。,与长江电力等稀缺资源型公用事业相比，重庆水务资产稀缺度和成长性较弱，L4。,水价调整慢、资本开支上升。,稳定运营和分红。,水价上调或资产注入提升回报。
batch-019,688146,中船特气,中船特气2025年年度报告,中船特气2026年第一季度报告,环球富盛理财,国内电子特气领先企业，拥有全球最大六氟化钨生产基地,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,中船特气是电子特种气体核心公司，六氟化钨等产品涉及高纯度、稳定供应和晶圆厂认证，具备明确半导体材料壁垒。,与一般化工材料公司相比，中船特气处于半导体关键材料环节，具备L2资格。,晶圆厂扩产放缓，产品价格竞争。,核心电子特气稳步国产替代。,高端特气进入更多先进客户带来利润弹性。
batch-019,002438,江苏神通,2025年年度报告,2026年一季度报告,国元证券股份有限公司,2025年及2026年一季度报告点评：业绩维持稳定，新兴产品逐步市场化,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,江苏神通在核电阀门、冶金阀门和特种阀门领域有资质、工况经验和客户认证。,相比高端半导体材料/设备，阀门市场天花板和利润率较低，L3。,核电订单放缓，新产品放量慢。,核电和冶金阀门维持稳定。,新兴产品市场化带来利润弹性。
batch-019,002078,太阳纸业,2025年年度报告,2026年一季度报告,信达证券股份有限公司,太阳纸业：大范围股权激励，底部强化成长信心,reviewed_authoritative_deep_review,F-周期资源/材料型,zero_position_watch,L4-零仓位观察,太阳纸业是纸浆造纸龙头，成本、林浆纸一体化和管理较强，但纸品仍是典型周期制造。,与垄断资源或高端材料公司相比，太阳纸业周期性更强，L4。,浆价上行、需求弱、行业新增产能。,成本优势支撑行业中枢盈利。,纸价周期上行叠加产能释放。
batch-019,600522,中天科技,江苏中天科技股份有限公司2025年年度报告,江苏中天科技股份有限公司2026年第一季度报告,中邮证券有限责任公司,AI驱动光通信需求，空芯光纤实现商业化突破,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,中天科技在光纤光缆、海缆、电力传输和通信新材料上有平台能力，空芯光纤等方向提供AI通信期权。,相比中际旭创/新易盛等AI光模块瓶颈，中天科技受益链条更间接，L3。,光纤价格弱、海风建设放缓、空芯光纤不兑现。,传统业务稳健，海缆和特种光纤贡献增量。,空芯光纤商业化突破带来重估。
batch-019,300979,华利集团,2025年年度报告,2026年一季度报告,开源证券股份有限公司,公司信息更新报告：短期业绩扰动不改韧性，全球化产能布局蓄力成长,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,华利集团是全球运动鞋履ODM龙头之一，客户认证、交付能力、海外产能布局和精益制造构成制造体系壁垒。,相比普通服装品牌/制造，华利客户粘性和制造体系更强，L3；但非不可替代技术平台，不升L2。,海外品牌去库存、订单下滑、汇率不利。,核心客户订单恢复，产能稳步扩张。,全球份额提升和新客户放量。
batch-019,300627,华测导航,2025年年度报告,2026年一季度报告,群益证券(香港)有限公司,全年业绩维持较高增速，新兴领域持续取得突破,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,华测导航是高精度GNSS和位置感知设备龙头，算法、硬件、行业方案和渠道形成一定壁垒。,相比北斗产业普通硬件公司，华测导航更具平台性，但全球垄断度不足，L3。,行业需求放缓、价格竞争。,测绘和农机稳健，新兴业务增长。,机器人/低空/自动驾驶应用带来高增长。
batch-019,600637,东方明珠,东方明珠2025年年度报告,东方明珠2026年第一季度报告,华鑫证券有限责任公司,AI时代全牌照新媒体龙头如何看？,reviewed_authoritative_deep_review,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,东方明珠有牌照、上海本地媒体资源和文化资产，但传统媒体和有线业务增长弱。,与芒果超媒、腾讯音乐等强内容/平台相比，东方明珠增长质量不足，L4。,传统业务继续下滑，AI转型不兑现。,资产和牌照维持低速经营。,AI和文旅资产重估。
