review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-063,600141,兴发集团,湖北兴发化工集团股份有限公司2025年年度报告,湖北兴发化工集团股份有限公司2026年第一季度报告,华金证券股份有限公司,业绩短期承压，静候景气回暖，多产品协同发力,reviewed_authoritative_deep_review,F-垄断资源型,tactical_candidate,L3-战术候选,兴发集团拥有磷矿资源、磷化工一体化和电子化学品布局，资源与工艺协同形成一定壁垒。,相比纯化工公司资源属性更强；相比紫金、北方稀土等资源锚点稀缺性较低，L3。,磷化工景气继续下行，电子化学品导入慢。,资源和一体化支撑周期中枢利润。,电子化学品放量叠加磷化工景气回升。
batch-063,002064,华峰化学,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,氨纶、己二酸景气共振，聚氨酯制品龙头迎来周期向上拐点,reviewed_authoritative_deep_review,F-周期资源/材料型,zero_position_watch,L4-零仓位观察,华峰化学是氨纶和己二酸等聚氨酯材料龙头，规模和成本有优势，但价格周期影响大。,相比万华、华鲁等更强化工平台，华峰更多是周期龙头，L4。,新增产能释放、价差回落。,景气修复带来盈利改善。,氨纶和己二酸同步上行，成本优势放大。
batch-063,002601,龙佰集团,2025年年度报告,2026年一季度报告,华源证券股份有限公司,钛白景气触底反弹，业绩有望修复,reviewed_authoritative_deep_review,F-垄断资源型,tactical_candidate,L3-战术候选,龙佰集团是钛白粉和钛产业链龙头，资源、规模、成本和一体化形成材料周期优势。,相比普通钛白企业更强，但商品周期和价格弹性限制其非L2，L3。,地产和出口需求弱，钛白价格继续下行。,钛白价差修复，成本优势维持。,钛材料延伸成功，资源一体化利润中枢上移。
batch-063,605589,圣泉集团,圣泉集团2025年年度报告,圣泉集团2026年第一季度报告,山西证券股份有限公司,合成树脂业绩稳健，先进电子材料高速增长,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,圣泉集团在酚醛树脂、生物质化工和电子材料上有配方、客户和规模积累，先进电子材料提供战术催化。,相比雅克/安集等半导体材料锚点，圣泉电子材料验证较弱，L3。,电子材料放量慢，树脂景气下行。,传统业务稳健，电子材料逐步贡献。,先进电子材料进入更多半导体客户并提升毛利。
batch-063,688007,光峰科技,2025年年度报告,2026年第一季度报告,国信证券股份有限公司,发布AR显示光机和水下蓝光激光雷达，打开新赛道空间,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,光峰科技拥有ALPD激光显示技术和专利积累，在影院、车载、AR光机等场景有技术差异化。,相比消费电子平台和光模块瓶颈公司，光峰市场兑现仍早，L3。,影院/家用显示需求弱，新赛道不兑现。,激光显示主业稳定，车载/AR小幅贡献。,AR光机和车载显示批量放量。
batch-063,688548,广钢气体,2025年年度报告（更正版）,2026年第一季度报告,环球富盛理财,国内领先的电子大宗气体综合性服务商，拓展电子特气业务布局,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,广钢气体是电子大宗气体综合服务商，现场供气、客户认证和长期合同形成半导体配套壁垒。,相比华特气体等特气纯度/品类平台，广钢偏大宗气体，L3。,晶圆厂扩产放缓，重资产回报率下降。,现场供气合同稳定贡献现金流。,电子特气突破并提升利润率。
batch-063,000012,南  玻Ａ,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,南玻A在浮法玻璃、工程玻璃和电子玻璃有规模与工艺积累，但行业强周期和产能竞争明显。,相比福耀、旗滨等更清晰锚点，南玻业务复杂且周期压力较大，L4。,地产需求下行，玻璃价格低迷。,建筑玻璃弱复苏，电子玻璃小幅增长。,电子玻璃突破带来重估。
batch-063,002493,荣盛石化,2025年年度报告,2026年一季度报告,中邮证券有限责任公司,各板块盈利稳健回升，新材料转型步伐坚定,reviewed_authoritative_deep_review,F-周期资源/材料型,not_watch,L5-不纳入观察,荣盛石化是大型炼化企业，规模大但炼化业务重资产、高周期、同质化和负债压力明显。,相比资源端中国海油或化工平台万华，荣盛缺少稳定超额收益，L5。,油价和化工价差不利、负债压力。,各板块盈利回升。,新材料转型成功提升利润中枢。
batch-063,600299,安迪苏,安迪苏2025年年度报告,安迪苏2026年第一季度报告,东兴证券股份有限公司,关键项目进展顺利，蛋氨酸龙头产能持续提升,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,安迪苏是全球蛋氨酸龙头之一，工艺、规模和全球客户渠道构成动物营养细分壁垒。,相比普通化工材料，安迪苏全球份额更强；周期性限制为L3。,新增供给压价，饲料需求弱。,项目投产提升份额，盈利修复。,价格上行叠加成本优势，利润大幅改善。
batch-063,688690,纳微科技,苏州纳微科技股份有限公司2025年年度报告,苏州纳微科技股份有限公司2026年第一季度报告,信达证券股份有限公司,核心主业经营趋势向好，海外市场开拓迎来机遇,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,纳微科技在色谱填料、层析介质和微球材料上有配方、粒径控制和客户验证壁垒。,相比药明/恒瑞等医药平台规模小，但材料瓶颈清晰，L3。,生物药资本开支放缓，海外开拓慢。,核心填料和介质业务恢复增长。,高端介质进入更多全球客户，利润率提升。
