review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-049,688387,信科移动,2025年年度报告,2026年第一季度报告,中邮证券有限责任公司,Q3业绩企稳，卫星互联网核心地位稳固,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,信科移动有移动通信和卫星互联网技术积累，处于国产通信设备链条，但面对华为、中兴等强竞争者，商业地位尚非绝对。,相比华为/中兴级平台，信科移动更适合作为卫星互联网弹性候选而非核心，L3。,订单兑现慢，亏损持续。,通信设备和卫星互联网项目稳步推进。,卫星互联网进入规模建设，公司核心地位兑现。
batch-049,688469,芯联集成,芯联集成电路制造股份有限公司2025年年度报告,芯联集成电路制造股份有限公司2026年第一季度报告,中邮证券有限责任公司,车载&AI等持续驱动，盈利拐点临近,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,芯联集成是功率、模拟和特色工艺晶圆制造平台，产线、客户认证和车规可靠性构成较高门槛。,相比中芯国际等更大代工平台，芯联聚焦特色工艺且仍在盈利拐点验证期，L3。,产能利用率不足，折旧拖累亏损。,车载和AI需求带动盈利拐点。,特色工艺平台放量，毛利率大幅修复。
batch-049,688800,瑞可达,2025年年度报告,2026年第一季度报告,中邮证券有限责任公司,连接AI，通信未来,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,瑞可达在新能源汽车和通信连接器积累客户认证，高速连接器具备可靠性和认证壁垒。,相比立讯等平台型连接器龙头，瑞可达规模较小；但细分高端连接器有壁垒，L3。,新能源车价格战或通信需求低于预期。,连接器业务随AI和车载需求增长。,AI高速连接器大客户放量。
batch-049,688303,大全能源,新疆大全新能源股份有限公司2025年年度报告,大全能源2026年第一季度报告,太平洋证券股份有限公司,大全能源2025年三季报点评：Q3大幅减亏，公司成本优化+行业自律持续推进,reviewed_authoritative_deep_review,F-周期资源/材料型,not_watch,L5-不纳入观察,大全能源是多晶硅龙头之一，但多晶硅行业已证明供给可快速扩张，盈利高度取决于价格周期。,相比紫金、北方稀土等资源约束型公司，多晶硅缺少资源垄断，L5。,硅料价格继续低迷。,行业自律和出清改善亏损。,供需修复带来周期反弹。
batch-049,603238,诺邦股份,诺邦股份2025年年度报告,诺邦股份2026年第一季度报告,西南证券股份有限公司,2025年半年报点评：客户及产品结构持续优化，自主品牌成长可期,reviewed_authoritative_deep_review,C-GARP成长型,not_watch,L5-不纳入观察,诺邦股份从事水刺无纺布和制品，制造壁垒有限，客户和产品结构优化不足以形成强护城河。,低壁垒消费制造不符合严进观察标准，L5。,价格竞争压缩利润。,产品结构改善。,自主品牌成功提升毛利。
batch-049,300383,光环新网,2025年年度报告,2026年一季度报告,开源证券股份有限公司,公司信息更新报告：预收款大增，字节核心合作伙伴正提速,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,光环新网拥有一线城市IDC资源和大客户合作，电力、机房、客户迁移成本构成一定基础设施壁垒。,相比纯云厂商，IDC资产和字节等大客户合作更可验证；但资本开支重，L3。,大客户需求低于预期或电力成本上升。,IDC上架率提升，现金流改善。,AI客户大规模租用带来利润弹性。
batch-049,300021,大禹节水,2025年年度报告,2026年一季度报告,西南证券股份有限公司,2025年中报点评：主业稳健增长，数字化与“软建设”优势凸显,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,大禹节水在节水灌溉和农业水利数字化有项目经验，但行业高度依赖政府项目和回款。,相比关键设备或高粘性软件平台，大禹节水项目属性更强，L4。,地方财政压力导致回款慢。,水利项目稳定增长。,数字化和运营业务提升利润质量。
batch-049,300244,迪安诊断,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,拐点已至，数智新生,reviewed_authoritative_deep_review,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,迪安诊断有第三方医学诊断网络和实验室能力，但ICL行业同质化和价格压力较强，护城河弱于器械平台。,相比迈瑞、联影、惠泰等高壁垒医疗设备，迪安更偏服务网络，L4。,集采和价格压力持续。,常规检测恢复，费用改善。,数智化和特检提升利润率。
batch-049,003021,兆威机电,2025年年度报告,2026年一季度报告,国金证券股份有限公司,业绩符合预期，机器人打开新增长极,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,兆威机电在微型传动系统、精密齿轮箱和机电一体化模组上有客户定制和可靠性积累。,相比普通零部件企业，兆威在微型传动更细分；但机器人放量仍需验证，L3。,机器人业务仅停留样品，传统业务增长慢。,汽车电子和精密模组稳步增长。,机器人微传动进入核心客户供应链。
batch-049,000582,北部湾港,2025年年度报告,2026年一季度报告,金元证券股份有限公司,公司点评：总理莅临北部湾港深入调研并作出重要指示,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,北部湾港具备区域港口和西部陆海新通道区位优势，但港口业务定价和成长受区域贸易与政策影响。,相比全国性港口龙头或高分红公用事业，北部湾港仍偏区域资产，L4。,贸易增长不及预期，资本开支拖累回报。,吞吐稳健增长。,通道建设带来货源扩张。
