review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-038,688631,莱斯信息,莱斯信息2025年年度报告,莱斯信息2026年第一季度报告,东吴证券股份有限公司,2025年报和2026一季报点评：26Q1略低于市场预期，第二曲线加速成型,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,莱斯信息是空管、指挥信息和城市治理信息化企业，民航空管体系经验和项目资质形成壁垒。,相比普通软件公司，莱斯行业壁垒更强；相比国电南瑞等平台仍小，L3。,低空业务推进慢，项目验收延迟。,空管和城市治理业务稳定，低空逐步成型。,低空经济落地带来订单高增。
batch-038,600528,中铁工业,中铁工业2025年年度报告,中铁工业2026年第一季度报告,国金证券股份有限公司,受益雅下水电工程，看好公司收入长期提升,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,中铁工业是隧道掘进机和铁路工程装备龙头，盾构/TBM设计制造和重大工程应用形成壁垒。,相比普通工程承包，中铁工业装备属性更强；但资产回报不及高端制造平台，L3。,水利/基建项目不及预期，回款拖累现金流。,隧道装备订单稳健增长。,雅下等重大工程带动长期收入提升。
batch-038,601369,陕鼓动力,西安陕鼓动力股份有限公司2025年年度报告,西安陕鼓动力股份有限公司2026年第一季度报告,东海证券股份有限公司,公司简评报告：年报收入利润承压，气体业务市场持续拓宽,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,陕鼓动力是大型透平压缩机和工业气体服务企业，设备技术、客户和气体运营形成一定壁垒。,相比杭氧，陕鼓气体运营更弱一些但透平装备壁垒明确，L3。,下游工业需求弱，气体项目回报下降。,设备和气体业务稳健。,气体服务市场拓宽提升复利能力。
batch-038,688356,键凯科技,2025年年度报告,2026年一季度报告,开源证券股份有限公司,公司首次覆盖报告：全球PEG领军企业，引领高端市场国产化,reviewed_authoritative_deep_review,C-GARP成长型,quasi_core_candidate,L2-准核心候选,键凯科技是高端医用PEG衍生物企业，产品纯度、质量体系、客户认证和全球药企供应链构成强壁垒。,相比普通化工材料公司，键凯在高端PEG细分具全球竞争力；规模和客户集中使其列L2。,客户研发进度放缓，单品需求波动。,高端PEG材料稳健增长。,新药物递送材料打开更大空间。
batch-038,601186,中国铁建,中国铁建2025年年度报告,中国铁建2026年第一季度报告,国信证券股份有限公司,单季度利润回升，静待下游需求回暖,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,中国铁建是大型基建央企，工程能力和资质强，但建筑承包利润率低、资本占用重。,相比装备/资源型央企，中国铁建投资回报和差异化不足，L4。,基建需求弱，回款压力上升。,利润回升等待下游恢复。,海外和资产盘活改善估值。
batch-038,002151,北斗星通,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,北斗星通布局北斗芯片、模块、天线和汽车电子，产业方向有价值但业务分散、盈利稳定性不足。,相比华测导航等更清晰高精度定位平台，北斗星通业务复杂度更高，L4。,业务分散、费用高、利润波动。,北斗应用需求带动修复。,高精度定位和车载业务放量。
batch-038,600989,宝丰能源,宁夏宝丰能源集团股份有限公司2025年年度报告,宁夏宝丰能源集团股份有限公司2026年第一季度报告,环球富盛理财有限公司,煤制烯烃龙头企业，26Q1归母净利润同比增长50.23%,reviewed_authoritative_deep_review,F-周期资源/材料型,tactical_candidate,L3-战术候选,宝丰能源是煤制烯烃龙头，煤化工一体化、成本控制和项目执行形成低成本优势。,相比普通化工品公司，宝丰低成本和资本纪律更强；但仍是周期材料，L3。,化工品价格弱，新项目回报低。,低成本项目投产维持盈利刚性。,行业景气修复叠加新产能释放。
batch-038,000683,博源化工,2025年年度报告,2026年一季度报告,华源证券股份有限公司,产品价格景气偏弱，项目投产兑现展现业绩刚性,reviewed_authoritative_deep_review,F-周期资源/材料型,tactical_candidate,L3-战术候选,博源化工具备天然碱资源和项目产能，资源禀赋和成本优势使其不同于普通纯碱企业。,相比普通联碱/氨碱企业，博源资源优势更强；但商品周期约束，L3。,纯碱景气弱，产能释放压价。,天然碱项目兑现带来利润刚性。,低成本资源在周期修复中释放高弹性。
batch-038,603650,彤程新材,彤程新材料集团股份有限公司2025年年度报告,彤程新材料集团股份有限公司2026年第一季度报告,上海证券有限责任公司,彤程新材2025年报&2026Q1业绩点评：电子材料业务延续高增长，启动H股上市推动国际化布局,reviewed_authoritative_deep_review,F-周期资源/材料型,tactical_candidate,L3-战术候选,彤程新材从轮胎橡胶材料延伸至电子材料，光刻胶/PI等业务具备国产替代潜力。,相比安集/南大等更纯半导体材料公司，彤程仍有传统材料周期，L3。,电子材料放量慢，传统材料周期下行。,电子材料延续高增，传统业务稳定。,光敏PI/光刻胶成为重要利润来源。
batch-038,300226,上海钢联,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,上海钢联是大宗商品数据和钢银电商平台，数据积累和交易网络有基础但盈利质量受钢贸周期影响。,相比东方财富/同花顺等强数据平台，上海钢联商业模式较重，L4。,钢贸景气弱，平台交易低毛利。,资讯业务稳健，交易平台修复。,数据服务占比提升改善利润率。
