review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-080,003008,开普检测,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型/检测认证,zero_position_watch,L4-零仓位观察,开普检测面向电力设备等领域提供检测服务，年报和季报支持其有资质与实验室能力，但本轮缺少署名研报验证高成长。,相比国电南瑞、平高电气等电网核心设备公司，开普只是服务配套，L4合适。,电网检测需求放缓、资质扩张慢、价格竞争。,检测业务稳健增长但平台壁垒有限。,若获得关键新资质并形成全国客户网络，可升L3。
batch-080,002933,新兴装备,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-军工航空机电,zero_position_watch,L4-零仓位观察,新兴装备处于航空装备/机电配套链条，年报和季报支持军工属性，但缺少署名研报和明确型号放量证据。,相比中航成飞、沈飞和江航装备等更清晰资产，新兴装备暂列L4。,型号订单推迟、毛利率下降、应收扩大。,维持航空机电配套，等待订单验证。,若核心型号批量放量且现金流改善，可升L3。
batch-080,603938,三孚股份,三孚股份：2025年年度报告（更正后）,三孚股份：2026年第一季度报告,中邮证券有限责任公司,2025年工业硅价格触底，一体化驱动成本优势凸显盈利弹性,reviewed_authoritative_deep_review,F-周期材料/工业硅,zero_position_watch,L4-零仓位观察,三孚股份一体化工业硅和化工链条有成本优势，研报指出工业硅价格触底和一体化驱动盈利弹性。,相比资源权更强的矿业公司，三孚偏周期材料修复，L4。,工业硅价格继续下行、产能过剩、一体化项目回报低。,价格触底后盈利修复，成本优势提供弹性。,若高端硅材料占比提高并稳定盈利，可升L3。
batch-080,688269,凯立新材,西安凯立新材料股份有限公司2025年年度报告,2026年第一季度报告,山西证券股份有限公司,医药、基础化工销量高增，25Q2盈利能力显著回升,reviewed_authoritative_deep_review,D-高端催化材料,tactical_candidate,L3-战术候选,凯立新材在贵金属催化剂和回收领域具备技术与客户积累，研报支持医药和基础化工销量高增、盈利能力回升。,相比中触媒等催化材料L4，凯立客户黏性和贵金属循环属性更强，可列L3。,下游项目减少、贵金属价格波动、客户导入慢。,催化剂销量增长，盈利能力修复。,若高端催化客户持续扩展并现金流稳定，可升L2。
batch-080,688295,中复神鹰,2025年年度报告,2026年第一季度报告,中航证券有限公司,2025年中报点评：二季度毛利率复苏明显,reviewed_authoritative_deep_review,D-高端材料/碳纤维,tactical_candidate,L3-战术候选,中复神鹰是国产碳纤维重要供应商，研报显示毛利率复苏；高性能碳纤维具备工艺和客户验证壁垒。,相比中简科技等更偏军工高端材料，中复神鹰规模强但周期压力更大，列L3。,碳纤维价格继续下行、扩产过快、高端客户放量慢。,毛利率修复，高端应用逐步消化产能。,若高端应用占比提高且现金流转强，可升L2。
batch-080,688190,云路股份,2025年年度报告,2026年第一季度报告,华源证券股份有限公司,春节影响营收略降，静待非晶电机产业化趋势,reviewed_authoritative_deep_review,D-关键材料/非晶合金,tactical_candidate,L3-战术候选,云路股份在非晶合金材料和节能变压器材料有领先地位，研报关注非晶电机产业化趋势。,相比更强平台型材料公司，云路环节较窄；但局部材料壁垒明确，L3。,非晶电机产业化慢、传统需求下降、毛利率回落。,非晶材料主业稳健，新应用提供增量。,若非晶电机进入规模应用，可升L2。
batch-080,301058,中粮科工,2025年年度报告,2026年一季度报告,华源证券股份有限公司,骨干冷链物流基地逐步落地，公司冷链工程业务关注度有望提升,reviewed_authoritative_deep_review,E-工程服务/冷链建设,not_watch,L5-不纳入观察,中粮科工主要提供粮油食品和冷链工程服务，研报提到冷链物流基地落地，但工程服务壁垒和利润率有限。,根据低壁垒工程服务规则，不因冷链主题进入观察池。,冷链项目延期、回款恶化、毛利率下降。,工程业务维持但超额收益有限。,除非形成高毛利标准化设备/软件平台，否则不升级。
batch-080,603931,格林达,杭州格林达电子材料股份有限公司2025年年度报告,杭州格林达电子材料股份有限公司2026年第一季度报告,华源证券股份有限公司,面板显影液龙头，IC材料国产突围有望打开成长新空间,reviewed_authoritative_deep_review,D-半导体/显示电子化学品,tactical_candidate,L3-战术候选,格林达是面板显影液细分龙头，研报指出IC材料国产突围有望打开空间。,相比容大感光L4，格林达在面板显影液主业地位更明确且IC突破有催化，列L3。,IC客户导入慢、面板周期下行、价格竞争。,面板材料稳健，IC材料打开增量。,若IC材料放量并进入主流晶圆厂，可升L2。
batch-080,300856,科思股份,2025年年度报告,2026年一季度报告,开源证券股份有限公司,公司信息更新报告：2026Q1环比改善，底部向上趋势已现,reviewed_authoritative_deep_review,C-GARP成长型/化妆品原料,zero_position_watch,L4-零仓位观察,科思股份在防晒剂和化妆品活性原料有全球客户基础，研报显示底部改善趋势。,相比真正高端电子/军工材料，科思壁垒较软；作为消费化学品龙头列L4。,价格竞争、海外法规变化、客户需求不及预期。,底部修复，核心产品维持全球竞争力。,若新品类持续放量并保持高毛利，可升L3。
batch-080,688157,松井股份,松井股份2025年年度报告,松井股份2026年第一季度报告,华鑫证券有限责任公司,公司事件点评报告：乘用车涂料业务高增，多维布局构建增长新动能,reviewed_authoritative_deep_review,C-GARP成长型/高端涂料,zero_position_watch,L4-零仓位观察,松井股份在乘用车涂料和消费电子涂料有细分客户基础，研报支持汽车涂料高增。,相比关键电子材料L3公司，松井壁垒和价值量略弱，L4。,车企订单波动、价格竞争、消费电子下行。,汽车涂料贡献增长，多品类拓展。,若进入更多头部车企并维持高毛利，可升L3。
batch-080,301508,中机认检,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型/检测认证,zero_position_watch,L4-零仓位观察,中机认检面向汽车和装备检测认证，年报和季报支持其资质服务属性，但缺少署名研报。,相比国缆检测等同类，资质价值可观察但不足L3。,检测价格竞争、设备利用率低、新业务导入慢。,检测业务稳健，新能车测试贡献增量。,若智能网联检测形成稀缺资质和高利用率，可升L3。
