review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-028,600578,京能电力,京能电力：2025年年度报告,京能电力：2026年第一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,京能电力是火电和新能源运营商，盈利受煤价、电价和容量电价影响，护城河主要是资产。,相比稀缺水电或核电，京能电力不进前三档，L4。,煤价上行，电价下调。,火电盈利稳定。,容量电价和新能源改善回报。
batch-028,002997,瑞鹄模具,2025年年度报告,2026年一季度报告,山西证券股份有限公司,装备与零部件双轮驱动，机器人业务打开成长空间,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,瑞鹄模具是汽车模具和轻量化零部件企业，车身装备、客户认证和机器人业务提供成长。,相比更强平台型汽零，瑞鹄为细分装备/零部件，L3。,车企压价，机器人不兑现。,装备与零部件双轮驱动。,机器人业务打开第二曲线。
batch-028,003039,顺控发展,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,顺控发展是区域水务和固废公用事业，现金流稳定但成长和护城河有限。,与重庆水务等类似，不进入前三档，L4。,收费调整慢，资本开支上升。,稳定运营和分红。,新项目提升增长。
batch-028,601975,招商南油,招商南油2025年年度报告,招商南油2026年第一季度报告,华源证券股份有限公司,26Q1点评：归母净利大增，关注后续地缘催化,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,招商南油是成品油/化学品运输公司，船队和招商体系有优势，但航运强周期和地缘催化主导盈利。,航运周期股不按长期高质量观察处理，L4。,运价回落，地缘催化消退。,运价维持较好，盈利稳定。,油运景气上行带来高弹性。
batch-028,688301,奕瑞科技,奕瑞科技2025年年度报告,奕瑞科技2026年第一季度报告,中邮证券有限责任公司,X线工业端探测器及硅基微显示背板业务有望开辟强劲第二曲线,reviewed_authoritative_deep_review,C-GARP成长型,quasi_core_candidate,L2-准核心候选,奕瑞科技是X线平板探测器龙头，医疗和工业探测器客户认证、核心材料/芯片和图像算法形成强壁垒。,相比普通医疗器械，奕瑞在影像核心部件环节更接近关键瓶颈，L2。,医疗设备需求弱，工业端放量慢。,探测器主业稳健，工业端增长。,工业探测器和硅基微显示打开新空间。
batch-028,002106,莱宝高科,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,莱宝高科是触控和显示模组公司，客户和制造有基础，但模组加工环节利润率和壁垒较弱。,相比京东方/TCL或关键材料公司，莱宝处于较低议价环节，L4。,消费电子弱，价格竞争。,模组业务稳定。,车载触控显示放量。
batch-028,002544,普天科技,2025年年度报告,2026年一季度报告,民生证券股份有限公司,2025年三季报点评：深度布局空天计算，构建自身重要卡位优势,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,普天科技布局通信网络、空天计算和信息化，但项目制和央企系统集成属性较强。,相比国睿/中科星图等更聚焦平台，普天科技业务复杂，L4。,项目延期，回款慢。,通信信息化业务稳定。,空天计算卡位兑现。
batch-028,301267,华厦眼科,2025年年度报告,2026年一季度报告,东海证券,公司简评报告：业绩稳健增长，诊疗术式持续提升,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,华厦眼科是民营眼科连锁，医生、医院网络和品牌有门槛，但医疗服务扩张容易受监管和竞争影响。,相比爱尔眼科的规模网络，华厦较弱；医疗服务不按高壁垒器械处理，L4。,消费医疗弱，监管压价。,诊疗术式提升，经营稳定。,区域扩张和高端术式放量。
batch-028,688385,复旦微电,2025年年度报告,2026年第一季度报告,太平洋证券股份有限公司,Q3业绩大幅提升，FPGA业务持续成长,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,复旦微电是FPGA、安全与识别芯片、存储等平台公司，FPGA国产替代和高可靠客户认证壁垒较强。,相比紫光国微同属高端国产芯片，复旦微电平台稀缺但规模略小，L2。,高可靠需求波动，FPGA竞争加剧。,FPGA业务持续成长。,国产高端FPGA突破带来重估。
batch-028,603231,索宝蛋白,2025年年度报告,2026年第一季度报告,,,reviewed_with_public_research_gap,A-DCF/现金流复利型,exclude,L5-不纳入观察,索宝蛋白是大豆蛋白加工企业，产品偏食品原料，进入壁垒和长期护城河有限。,普通食品原料符合低壁垒排除规则，L5。,原料价格上行，价格竞争。,维持稳定加工利润。,植物蛋白需求提升。
