review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-077,300813,泰林生物,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型/生命科学设备,zero_position_watch,L4-零仓位观察,泰林生物在灭菌、无菌转移和生命科学装备有细分能力，年报和季报支持其专业设备属性。,相比迈瑞、联影等医疗设备高层级公司，泰林规模和平台能力不足，L4。,生物医药资本开支下行、客户验证慢、毛利率下降。,细分无菌设备稳健但增长不确定。,若高端客户订单持续放量并证明现金流，可升L3。
batch-077,600409,三友化工,2025年年度报告,2026年第一季度报告,中邮证券有限责任公司,粘胶短纤板块较强运行，多板块产品价格具备弹性,reviewed_authoritative_deep_review,F-周期材料/化工,not_watch,L5-不纳入观察,三友化工的纯碱、粘胶短纤等多板块价格弹性明显，研报也强调产品价格弹性而非长期护城河。,与资源垄断或高端材料公司相比，三友主要是周期化工beta，不进入观察池。,化工品价格下行、供给扩张、库存积压。,多板块维持经营但价值主要来自周期反弹。,除非形成难复制高端品类，否则不升级。
batch-077,300904,威力传动,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型/风电零部件,not_watch,L5-不纳入观察,威力传动处于风电传动零部件链条，年报和季报可支持业务披露，但未取得研报证明其拥有强壁垒。,与汇川、华锐精密等更强设备/技术平台相比，威力缺少进入观察池理由。,风电招标价格下行、主机厂压价、订单不足。,随风电周期波动，缺少强复利。,若高端传动产品形成客户锁定和高毛利，可重新评估。
batch-077,688586,XD江航装,江航装备2025年年度报告,江航装备2026年第一季度报告,国金证券股份有限公司,经营业绩阶段性承压，看好大飞机、无人反无业务拓展,reviewed_authoritative_deep_review,D-产业链爆发/航空装备,tactical_candidate,L3-战术候选,江航装备在航空氧气、防护救生和机载设备等领域具备军工资质，研报提到大飞机和无人反无业务拓展。,相比航空主机厂和核心军工资产，江航是细分设备配套，列L3而非L2。,大飞机配套慢、军品订单延后、毛利率下降。,航空配套主业保持，新增无人反无业务提供弹性。,若大飞机/无人业务持续放量并改善利润，可升L2。
batch-077,605020,永和股份,浙江永和制冷股份有限公司2025年年度报告,浙江永和制冷股份有限公司2026年第一季度报告,中邮证券有限责任公司,制冷剂景气向上，高端化转型开启成长新空间,reviewed_authoritative_deep_review,F-周期材料/制冷剂配额,tactical_candidate,L3-战术候选,制冷剂景气向上且配额制度形成供给约束，研报支持永和高端化转型，具备周期资源式战术价值。,与巨化股份等更强氟化工龙头相比，永和规模和平台略弱，L3合适。,制冷剂价格回落、配额政策变化、原料成本上升。,配额约束支撑价差，高端产品带来增量。,若高端氟化工占比提升且现金流稳定，可升L2。
batch-077,300762,上海瀚讯,2025年年度报告,2026年一季度报告,山西证券股份有限公司,定增加码投入“通信+无人”，千帆星座发射有望加速,reviewed_authoritative_deep_review,D-产业链爆发/军工通信与卫星互联网,tactical_candidate,L3-战术候选,上海瀚讯处于军用宽带通信和卫星互联网相关链条，研报提到定增加码通信+无人及千帆星座发射加速。,相比海光/中兴等平台级通信算力公司，上海瀚讯更窄且订单波动大，L3。,卫星发射/商用进度慢、定增投入转化慢、订单波动。,军工通信稳住，卫星互联网形成新增量。,若卫星互联网收入实质化且现金流改善，可升L2。
batch-077,300305,裕兴股份,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,F-周期材料/薄膜,not_watch,L5-不纳入观察,裕兴股份以功能聚酯薄膜为主，年报和季报支持业务披露，但行业周期和竞争明显。,与联瑞等高端粉体材料相比，裕兴缺少不可替代性，应排除。,薄膜价格下行、光伏需求弱、存货减值。,主业维持但缺少复利能力。,除非高端膜产品持续高毛利并形成客户锁定，否则不纳入。
batch-077,300224,正海磁材,2025年年度报告,2026年一季度报告,太平洋证券股份有限公司,聚焦主业，高质量发展,reviewed_authoritative_deep_review,F-稀土永磁材料,zero_position_watch,L4-零仓位观察,正海磁材在钕铁硼永磁材料有客户和制造积累，研报支持聚焦主业，但行业内强手较多。,相比北方稀土的资源配额和金力永磁等更强头部磁材，正海缺少不可替代地位，L4。,稀土价格波动、下游压价、竞争扩产。,主业聚焦并随新能源/机器人需求增长。,若高端客户和吨毛利持续领先，可升L3。
batch-077,301092,争光股份,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,F-周期材料/离子交换树脂,zero_position_watch,L4-零仓位观察,争光股份在离子交换与吸附树脂有细分产品基础，年报和季报显示专业化属性。,与高端电子材料L3公司相比，争光证据不足，L4。,高端应用放量慢、价格竞争、原料上涨。,细分树脂稳健经营，高端产品提供期权。,若半导体/医药高端树脂占比提升，可升L3。
batch-077,603150,万朗磁塑,万朗磁塑2025年年度报告,万朗磁塑2026年第一季度报告,,,reviewed_with_public_research_gap,F-家电配件/制造,not_watch,L5-不纳入观察,万朗磁塑主营家电磁塑和零部件，年报和季报支持业务存在，但家电配件行业进入门槛和议价权有限。,根据低壁垒制造排除原则，不因龙头客户配套而纳入观察池。,家电需求下滑、客户压价、原料上涨。,维持配套业务但缺少强增长。,除非形成不可替代材料或平台化供应链优势，否则不升级。
