review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-042,600129,太极集团,太极集团2025年年度报告,太极集团2026年第一季度报告,开源证券股份有限公司,公司信息更新报告：2025年去库存强动销，期待营销转型赋能“十五五”,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,太极集团是中药品牌企业，藿香正气等品种有认知，但整体仍受渠道、库存和品种老化约束。,相比同仁堂/片仔癀等更强品牌心智，太极集团壁垒不足，L4。,去库存后增长乏力，营销费用上升。,去库存后动销改善。,营销转型带来核心品种恢复增长。
batch-042,002025,航天电器,2025年年度报告,2026年一季度报告,国信证券股份有限公司,防务互连与驱动核心供应商，AI算力开辟新增长极,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,航天电器是防务互连与微特电机核心供应商，高可靠连接器、继电器和驱动组件具备强军工壁垒。,相比普通连接器公司，航天电器军工型号和高可靠壁垒更强，L2。,军工订单延迟，AI算力业务不兑现。,防务互连稳健，AI算力贡献增量。,高可靠连接器扩展至AI高速连接，估值提升。
batch-042,300298,三诺生物,2025年年度报告,2026年一季度报告,华源证券股份有限公司,26Q1业绩环比改善，CGM海外销售持续突破,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,三诺生物是血糖监测企业，渠道、品牌和CGM产品迭代形成医疗消费壁垒。,相比迈瑞/联影等医疗器械平台，三诺产品线窄但细分有优势，L3。,CGM竞争加剧，传统血糖仪增长弱。,CGM海外突破，业绩环比改善。,CGM持续放量形成第二曲线。
batch-042,688680,海优新材,上海海优威新材料股份有限公司2025年年度报告,上海海优威新材料股份有限公司2026年第一季度报告,东吴证券股份有限公司,2025年三季报点评：25Q3出货环比略降，汽车材料业务逐步突破,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,海优新材是光伏胶膜企业，配方和客户有门槛，但胶膜行业供给可复制、价格竞争强。,相比福斯特等更强胶膜龙头，海优新材壁垒更弱，L4。,胶膜供给过剩，价格下行。,胶膜需求稳定，汽车材料逐步突破。,汽车材料成为第二曲线。
batch-042,688646,ST逸飞,逸飞激光2025年年度报告,逸飞激光2026年第一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,逸飞激光是锂电激光设备企业，工艺有门槛但ST状态和锂电设备周期增加风险。,相比海目星/联赢激光等更强平台，逸飞激光风险更高，L4。,ST风险扩大，订单不及预期。,锂电设备业务修复。,激光设备进入更多客户。
batch-042,300765,新诺威,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,2025年中报点评：持续加码研发，EGFR ADC下半年有望启动首个海外注册临床,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,新诺威从咖啡因等原料延伸至创新药ADC，传统业务现金流和创新管线构成转型逻辑。,相比百利天恒等数据更强创新药，新诺威管线确定性较弱，L3。,创新管线失败，传统业务周期下行。,主业稳定，ADC推进临床。,EGFR ADC海外临床成功打开估值。
batch-042,603678,火炬电子,火炬电子2025年年度报告,火炬电子2026年第一季度报告,东兴证券股份有限公司,公司2025年报业绩点评：行业景气度逐步改善，三大业务持续向好,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,火炬电子是军用MLCC和陶瓷材料企业，军工资质、高可靠产品和材料体系形成壁垒。,相比宏发/航天电器等更强器件平台低一档，但细分壁垒明确，L3。,军工需求延迟，元器件去库存。,行业景气改善，三大业务向好。,高端陶瓷材料放量。
batch-042,603887,城地香江,上海城地香江数据科技股份有限公司2025年年度报告,上海城地香江数据科技股份有限公司2026年第一季度报告,,,reviewed_with_public_research_gap,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,城地香江转型数据中心，资产和客户有一定基础，但IDC资本开支重、负债与利用率风险高。,相比润泽/数据港等更清晰IDC平台，城地香江不进入前三档，L4。,利用率不足，债务压力上升。,IDC资产运营改善。,AIDC客户落地带来修复。
batch-042,000066,中国长城,2025年年度报告,2026年一季度报告,太平洋证券股份有限公司,业绩大幅改善，围绕飞腾CPU布局AI算力,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,中国长城围绕飞腾CPU、整机和信创算力布局，国家级信创生态和整机渠道形成一定壁垒。,相比龙芯/海光等更纯芯片平台，中国长城整机属性更重，L3。,信创需求放缓，整机低毛利。,围绕飞腾CPU改善业绩。,AI算力国产化打开增量。
batch-042,000027,深圳能源,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,深圳能源是区域综合能源运营商，资产稳健但电力/燃气/环保资产回报受监管和资本开支约束。,相比长江电力/国投电力等优质水电资产，深圳能源护城河弱，L4。,燃料成本上升，电价下行。,能源资产稳健运营。,区域综合能源提升分红能力。
batch-042,300782,卓胜微,2025年年度报告,2026年一季度报告,交银国际证券有限公司,1Q26亏损同比扩大,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,卓胜微是射频前端芯片企业，滤波器、模组化和客户导入具备技术门槛，但当前亏损显示转型压力。,相比普通芯片设计公司，卓胜微有稀缺射频能力；但亏损和竞争使其列L3。,产线折旧拖累，客户导入慢。,射频新品逐步恢复。,高端滤波器和模组化成功重估。
batch-042,601330,绿色动力,2025年年度报告,2026年第一季度报告,东吴证券股份有限公司,与阿里云深化合作，AI“助燃”垃圾发电提质增效,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,绿色动力是垃圾焚烧运营商，项目运营稳定但行业增量放缓、收益率受监管约束。,相比优质水电/燃气资产，垃圾发电成长性和回报率较弱，L4。,垃圾量不足，补贴回款慢。,运营提效改善利润。,AI提效和新项目提升现金流。
batch-042,600059,古越龙山,古越龙山2025年年度报告,古越龙山2026年第一季度报告,华鑫证券有限责任公司,公司事件点评报告：业绩错期下边际承压，外埠市场韧性凸显,reviewed_authoritative_deep_review,A-DCF/现金流复利型,zero_position_watch,L4-零仓位观察,古越龙山是黄酒龙头，品牌和地域文化有基础，但黄酒品类增长弱、年轻化难度大。,相比茅台/汾酒等强品牌白酒，古越龙山品类和护城河明显弱，L4。,品类老化，外埠扩张不及预期。,外埠市场保持韧性。,黄酒年轻化成功带来估值修复。
batch-042,002737,葵花药业,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,zero_position_watch,L4-零仓位观察,葵花药业是儿童药和OTC中成药企业，品牌和渠道有基础但品类壁垒不够强。,相比同仁堂/片仔癀等品牌壁垒，葵花药业不足以进入前三档，L4。,OTC竞争和费用上升。,核心产品稳定销售。,儿童药品牌升级提升份额。
batch-042,688702,盛科通信,盛科通信2025年年度报告,盛科通信2026年第一季度报告,山西证券股份有限公司,以太网交换芯片国产替代先锋，Scaleup超节点需求正在爆发,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,盛科通信是国产以太网交换芯片企业，芯片架构、SerDes、软件生态和客户导入形成高壁垒。,相比普通通信设备公司，盛科处于核心芯片瓶颈；商业规模仍需验证，L2。,产品导入慢，研发投入拖累利润。,国产交换芯片渗透提升。,Scale-up需求爆发带来订单高增。
batch-042,603588,高能环境,高能环境2025年年度报告,高能环境2026年第一季度报告,东吴证券股份有限公司,2026年一季报点评：业绩大增168%，资源化板块产能释放&盈利提升,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,高能环境是环保工程和资源化企业，项目经验有基础但环保工程竞争充分、回款和周期风险明显。,相比资源矿山或高壁垒设备，高能环境可复制性较高，L4。,金属价格下行，工程回款慢。,资源化板块产能释放。,资源化盈利提升带来修复。
batch-042,300070,碧水源,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,碧水源是膜法水处理企业，技术曾有优势但环保工程回款、负债和竞争削弱护城河。,相比久吾高科等更聚焦膜材料公司，碧水源业务重、风险高，L4。,应收回款慢，负债压力。,水处理业务稳健修复。,膜技术新应用带来改善。
batch-042,300252,金信诺,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,金信诺是通信线缆、连接器和卫星/军工通信企业，方向多但核心壁垒不够清晰。,相比中航光电/航天电器等高可靠连接器龙头，金信诺壁垒不足，L4。,新业务概念化，利润不兑现。,通信连接业务修复。,卫星互联网订单带来弹性。
batch-042,002194,武汉凡谷,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,武汉凡谷是射频器件和基站滤波器企业，通信设备周期和客户需求波动明显。,相比盛科通信等核心芯片环节，武汉凡谷不可替代性不足，L4。,运营商投资下行，价格竞争。,射频器件需求修复。,新通信制式带来订单弹性。
batch-042,600699,均胜电子,均胜电子2025年年度报告,均胜电子2026年第一季度报告,东吴证券股份有限公司,2025年报&2026年一季报点评：盈利能力持续优化，前瞻布局光模块业务,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,均胜电子是全球汽车安全和电子平台，客户、全球制造和智能座舱/安全产品形成规模壁垒。,相比普通零部件，均胜全球化平台更强；但利润率历史波动和整合风险限制升档，L3。,汽车需求弱，整合费用和汇率拖累。,盈利能力持续优化。,安全+电子平台和光模块打开成长。
