review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-015,300759,康龙化成,2025年年度报告,2026年一季度报告,CMB International Capital Corporation Limited,1Q26 results: a strong start driven by CDMO services,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,康龙化成是CXO平台，年报、2026Q1和招银国际研报支持CDMO驱动改善。,相比药明康德L2，康龙平台和盈利弹性弱一档；L3。,海外政策和订单不足拖累。,CDMO恢复带动利润修复。,订单和产能利用率同步上修。
batch-015,300232,洲明科技,2025年年度报告,2026年一季度报告,国信证券股份有限公司,前三季度营收同比增长3.7%，合资成立智显机器人公司,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,洲明科技为LED显示公司，年报、2026Q1和国信证券研报提到智显机器人合作。,与艾比森、利亚德类似，LED显示不构成前三档硬瓶颈，L4。,价格竞争和需求弱。,经营效率改善但增长普通。,若AI显示/机器人场景放量可重评。
batch-015,603296,华勤技术,华勤技术2025年年度报告,华勤技术2026年第一季度报告,太平洋证券股份有限公司,26Q1业绩亮眼，超节点带来数据中心高增弹性,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,华勤技术是消费电子ODM和数据中心服务器制造平台，年报、2026Q1和太平洋证券研报支持超节点带来弹性。,相比中际、澜起、工业富联，华勤更偏制造集成，L3。,AI服务器订单不及预期，低毛利。,数据中心增长，消费电子稳定。,超节点客户放量提升利润。
batch-015,600202,哈空调,哈尔滨空调股份有限公司2025年年度报告,哈尔滨空调股份有限公司2026年第一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,no_watchlist_inclusion,L5-移出观察池,哈空调为工业空冷设备企业，年报和2026Q1披露经营，本轮无署名研报。,相比能源设备、电网、AI液冷锚点，哈空调缺少差异化；移出。,订单下滑，回款差。,普通设备业务稳定。,若高端核电/数据中心冷却形成优势可重评。
batch-015,300413,芒果超媒,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,2025年报及2026Q1季报点评：业务结构持续优化，内容电商迎来盈利拐点,reviewed_authoritative_deep_review,E-落难白马/反转型,tactical_candidate,L3-战术候选,芒果超媒拥有内容制作、会员和湖南广电生态，年报、2026Q1和东吴证券研报支持结构优化和内容电商拐点。,相比腾讯/金山等平台锚点，芒果更依赖内容周期，L3。,内容失误、广告弱、电商亏损。,内容稳定，电商改善。,爆款内容和电商盈利共振。
batch-015,002626,金达威,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,2026年一季报点评：维A高基数、汇兑扰动业绩，后续季度逐步修复,reviewed_authoritative_deep_review,C-GARP成长型,no_watchlist_inclusion,L5-移出观察池,金达威为保健品和维生素相关公司，年报、2026Q1和东吴证券研报显示维A基数和汇兑扰动。,按中宠/汤臣倍健规则，低壁垒保健消费不进观察池；移出。,价格下行和费用上升。,业绩普通修复。,维生素价格上行但不改变质量。
batch-015,002583,海能达,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,海能达为专网通信设备商，年报和2026Q1披露经营，本轮无署名研报。,相比中兴、亿联等通信锚点，海能达护城河和治理风险不占优，L4。,合规/诉讼拖累，订单弱。,专网业务稳定。,海外需求强恢复。
batch-015,600584,长电科技,江苏长电科技股份有限公司2025年年度报告,江苏长电科技股份有限公司2026年第一季度报告,华鑫证券,公司事件点评报告：盈利能力复苏，先进封装龙头受益于AI算力强劲需求,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,长电科技是全球封测龙头之一，年报、2026Q1和华鑫证券研报支持盈利复苏和AI先进封装受益。,相比中芯L1更偏制造配套，但作为封测龙头具备L2资格。,半导体周期回落，先进封装订单不及预期。,封测复苏，先进封装贡献利润。,AI先进封装需求持续超预期。
batch-015,688561,奇安信,奇安信2025年年度报告,奇安信2026年第一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,zero_position_watch,L4-零仓位观察,奇安信为网络安全平台公司，年报和2026Q1披露经营，本轮无署名研报。,相比金山办公、达梦等软件锚点，奇安信现金流和盈利质量不足；L4。,政企预算弱，亏损延续。,费用控制改善，收入稳定。,AI安全/数据安全放量。
batch-015,688347,华虹公司,2025年年度报告(修订版),2026年第一季度报告,中邮证券有限责任公司,昂扬奋进，用芯制造,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,华虹公司是特色工艺晶圆代工平台，年报、2026Q1和中邮证券研报支持制造平台价值。,相比中芯国际L1，华虹更偏特色工艺且周期更强，L2。,产能利用率低，价格下行。,特色工艺需求修复。,国产替代和功率需求带动满产。
