review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-034,920640,富士达,2025年年度报告,2026年一季度报告,东吴证券股份有限公司,2026年一季报点评：业绩小幅增长，商业航天与数据中心业务亟待放量,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,富士达是射频同轴连接器和微波组件企业，军工、通信、商业航天和数据中心客户认证构成细分壁垒。,相比中航光电等更大平台，富士达规模和产品平台弱；但细分壁垒明确，L3。,新业务放量慢，传统军工订单波动。,高可靠连接器稳健增长，新业务渐进贡献。,商业航天和高速连接放量带来利润弹性。
batch-034,000680,山推股份,2025年年度报告,2026年一季度报告,太平洋证券股份有限公司,山推股份深度报告：推土机行业龙头，迈向高端化、智能化、国际化新征程,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,山推股份是推土机行业龙头，工程机械品牌、渠道和制造体系有基础，但行业周期和同质竞争明显。,相比三一重工、徐工机械等更强平台，山推细分龙头但不进入前三档，L4。,工程机械周期回落，海外竞争加剧。,推土机龙头稳健，海外占比提升。,高端化和国际化带来盈利改善。
batch-034,600125,铁龙物流,中铁铁龙集装箱物流股份有限公司2025年年度报告,中铁铁龙集装箱物流股份有限公司2026年第一季度报告,西南证券股份有限公司,铁路特箱量效齐升，业绩弹性逐步兑现,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,铁龙物流依托铁路特箱和铁路物流资源，资产较稳，但业务回报受铁路体系和价格机制约束。,相比顺丰控股或核心港口资源，铁龙物流稳健但护城河和复利空间不足，L4。,铁路货运需求弱、价格弹性不足。,特箱量效齐升，业绩温和改善。,铁路物流改革释放资产效率。
batch-034,920183,海菲曼,2025年年度报告,2026年一季度报告,开源证券股份有限公司,北交所信息更新：自产耳机薄膜材料取得阶段性进展，WiFi6流媒体耳机打开增量空间,reviewed_authoritative_deep_review,C-GARP成长型,exclude,L5-不纳入观察,海菲曼处于耳机和消费电子声学产品领域，品牌有细分认知但行业进入门槛低。,按照严进宽出标准，消费电子品牌不符合前三档观察标准，L5。,新品不及预期，消费电子竞争加剧。,耳机新品带来阶段性收入。,自研薄膜材料形成差异化爆款。
batch-034,603530,神马电力,神马电力2025年年度报告,神马电力2026年一季度报告,东吴证券股份有限公司,全球复合外绝缘头部企业，迎来出海高速增长期,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,神马电力是全球复合外绝缘头部企业，材料体系、工艺可靠性、电网客户认证和出海渠道形成较强壁垒。,相比普通电力设备公司，神马电力全球细分龙头属性更强；但赛道较窄，列L2而非L1。,海外订单放量低于预期，电网投资节奏放缓。,复合外绝缘出海和电网投资推动稳健增长。,全球电网升级和海外客户突破带来持续高增。
batch-034,300711,广哈通信,2025年年度报告,2026年一季度报告,西南证券股份有限公司,2025半年报点评：新业务快速增长，公司步入高速成长通道,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,广哈通信处于指挥通信和调度通信领域，有行业客户积累，但公司规模较小、产品平台壁垒不够强。,相比国网信通、中航光电等更强平台，广哈通信暂列L4。,项目型订单波动，回款慢。,新业务带动收入改善。,军工和应急通信需求放量。
batch-034,603317,XD天味食,2025年年度报告,2026年第一季度报告,华源证券股份有限公司,复调龙头多元扩张，内生、外延双轮驱动成长,reviewed_authoritative_deep_review,C-GARP成长型,exclude,L5-不纳入观察,天味食品是复合调味品企业，品牌和渠道有一定基础，但复调行业进入门槛低、竞争者多。,按严进宽出标准，低壁垒食品消费品不列长期观察，L5。,竞争加剧，渠道库存和费用拖累利润。,复调龙头稳健增长。,新品和外延扩张提升份额。
batch-034,000088,盐 田 港,2025年年度报告,2026年一季度报告,西南证券股份有限公司,2025年三季报点评：引战中远加强港航协同，公路改扩建疏港再提速,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,盐田港拥有港口区位和资产资源，港航协同有价值，但港口资产回报受吞吐量、费率和资本开支约束。,相比招商港口/上港集团等平台，盐田港体量和综合平台优势不足，L4。,外贸需求弱、疏港工程资本开支压制回报。,港航协同和公路改扩建改善效率。,引战协同释放港口资产价值。
batch-034,301571,国科天成,2025年年度报告,2026年一季度报告,西南证券股份有限公司,InSb制冷红外领跑者，品类扩张贡献成长弹性,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,国科天成是InSb制冷红外领域重要企业，探测器、制冷组件和系统应用有技术与客户认证门槛。,相比高德红外/睿创微纳等更成熟平台，国科天成规模较小但细分壁垒明确，L3。,品类扩张慢，军工订单节奏波动。,制冷红外产品稳步放量。,多品类扩张打开高端红外市场。
batch-034,301299,卓创资讯,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,卓创资讯是大宗商品资讯和数据服务商，数据积累和品牌有一定门槛，但市场规模有限。,相比同花顺/东方财富等强金融数据平台，卓创资讯行业空间和粘性不足，L4。,客户预算下降，续费率下滑。,商品资讯订阅稳定。,数据产品平台化提升ARPU。
batch-034,300590,移为通信,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,zero_position_watch,L4-零仓位观察,移为通信是物联网终端设备商，海外客户和产品经验有基础，但硬件终端竞争充分。,相比移远通信等模块平台或高端工业通信公司，移为通信壁垒一般，L4。,海外需求弱、价格竞争。,物联网终端稳定增长。,高附加值终端进入更多大客户。
batch-034,600872,中炬高新,中炬高新2025年年度报告,中炬高新2026年第一季度报告,华源证券股份有限公司,Q1基本面边际改善，内生+外延双轮驱动成长,reviewed_authoritative_deep_review,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,中炬高新旗下调味品业务有品牌和渠道基础，治理改善提供反转，但酱油/调味品竞争激烈。,相比贵州茅台式强品牌或美的式平台，中炬高新不符合前三档，L4。,消费弱、渠道改革慢、竞争加剧。,基本面边际改善，收入利润修复。,治理改善和外延扩张带来估值修复。
batch-034,600131,国网信通,国网信息通信股份有限公司2025年年度报告,国网信息通信股份有限公司2026年第一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,国网信通是电网信息通信和能源数字化平台，国网体系客户、业务场景和行业准入形成门槛。,相比国电南瑞，国网信通平台能力较弱；但强于普通软件商，L3。,电网IT投资放缓，项目验收推迟。,新型电力系统建设带动稳健增长。,电力数字化成为国网投资主线，收入利润上修。
batch-034,002729,好利科技,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,好利科技主营电路保护和保险丝相关业务，产品有认证要求但行业规模小、竞争可复制。,相比宏发股份、法拉电子等更强元件平台，好利科技壁垒不足，L4。,终端需求弱，价格竞争。,电路保护业务稳定。,高端保护器件进入新能源客户。
batch-034,002946,新乳业,2025年年度报告,2026年一季度报告,西南证券股份有限公司,2026年一季报点评：26Q1低温延续增长，盈利能力进一步改善,reviewed_authoritative_deep_review,C-GARP成长型,exclude,L5-不纳入观察,新乳业是区域乳企，低温奶和渠道运营有一定基础，但乳制品行业竞争充分。,相比伊利/蒙牛等头部平台，新乳业不具备更强护城河，L5。,消费弱、原奶或渠道成本扰动。,低温奶延续增长，盈利小幅改善。,区域整合提升份额和利润率。
