review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-017,300296,利亚德,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,利亚德为LED显示和文旅显示公司，年报和2026Q1披露业务，本轮无署名研报。,与洲明、艾比森类似，LED显示不构成前三档瓶颈，L4。,需求弱、价格竞争。,显示业务稳定。,Micro LED放量可重评。
batch-017,002028,思源电气,2025年年度报告,2026年一季度报告,中航证券有限公司,首次覆盖报告：输变电设备全能选手，海外开拓和新品类扩张稳步推进,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,quasi_core_candidate,L2-准核心候选,思源电气为输变电设备全能平台，年报、2026Q1和中航证券研报支持海外开拓和新品类扩张。,可对标平高电气L2，平台宽度和海外能力支持L2。,电网招标放缓，海外交付风险。,国内外订单稳健增长。,海外和新品类扩张超预期。
batch-017,002138,顺络电子,2025年年度报告,2026年一季度报告,中邮证券有限责任公司,为智能而生，TLVR电感赋能算力服务器,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,顺络电子为电感和电子元件平台，年报、2026Q1和中邮证券研报支持TLVR电感赋能算力服务器。,相比澜起/中际等AI硬瓶颈，顺络是配套元件，L3。,AI需求不及预期，消费电子弱。,高端电感增长，主业稳定。,TLVR等服务器产品超预期。
batch-017,600114,东睦股份,东睦股份2025年年度报告,东睦股份2026年第一季度报告,华金证券股份有限公司,粉末冶金龙头，主业延伸至机器人+AI后续可期,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,东睦股份为粉末冶金和软磁材料公司，年报、2026Q1和华金证券研报支持机器人和AI后续机会。,相比中航光电、顺络等电子材料/部件锚点，东睦更周期，L3。,机器人需求不兑现，主业周期下行。,粉末冶金稳定，软磁材料增长。,机器人/AI材料放量。
batch-017,688271,联影医疗,联影医疗2025年年度报告,联影医疗2026年第一季度报告,群益证券(香港)有限公司,发布2026年股权激励计划，保障增长,reviewed_authoritative_deep_review,C-GARP成长型,quasi_core_candidate,L2-准核心候选,联影医疗为高端影像设备国产化平台，年报、2026Q1和群益证券研报支持激励保障增长。,业务质量上可高于L3，但与迈瑞相比品类和现金流仍弱，L2。,医院采购放缓，高端竞争加剧。,国产替代推进，增长恢复。,海外和高端产品放量。
batch-017,688818,电科蓝天,2025年年度报告,2026年第一季度报告,中航证券有限公司,2025年报及2026一季报点评：募投剑指商业航天，宇航电源主业提速在即,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,电科蓝天为宇航电源和储能设备公司，年报、2026Q1和中航证券研报支持商业航天募投。,相比国盾量子等硬科技，电科蓝天同样早期验证不足，L3。,商业航天订单慢，研发投入高。,宇航主业增长。,商业航天放量。
batch-017,600995,南网储能,南方电网储能股份有限公司2025年年度报告,南方电网储能股份有限公司2026年第一季度报告,国信证券股份有限公司,业绩增长49.9%，抽蓄密集投产+新型储能蓄势待发，成长动能强劲,reviewed_authoritative_deep_review,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,南网储能为抽水蓄能和储能运营平台，年报、2026Q1和国信证券研报支持抽蓄投产。,相比长江电力/中国核电，南网储能资本开支和回报不确定更高，L4。,电价机制不利，资本开支高。,抽蓄投产带来增长。,新型储能商业模式改善。
batch-017,002444,巨星科技,2025年年度报告,2026年一季度报告,信达证券股份有限公司,巨星科技：产品结构优化，增长提速可期,reviewed_authoritative_deep_review,C-GARP成长型,zero_position_watch,L4-零仓位观察,巨星科技为工具出口公司，年报、2026Q1和信达证券研报支持产品结构优化。,按低壁垒消费/出口规则，不能进前三档，L4。,海外需求弱，渠道去库存。,产品结构优化，稳健增长。,高端品牌和机器人工具放量。
batch-017,600008,首创环保,首创环保2025年年度报告,首创环保2026年第一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,首创环保为水务和固废平台，年报和2026Q1披露经营，本轮无署名研报。,相比更优公用事业锚点，首创环保稀缺性不足，L4。,回款慢，项目收益低。,水务固废稳定。,资产盘活和分红提升。
batch-017,301048,金鹰重工,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,G-股东回报型低估/稳健资产,zero_position_watch,L4-零仓位观察,金鹰重工为铁路工程装备公司，年报和2026Q1披露经营，本轮无署名研报。,相比思维列控、铁科轨道等更专用系统/材料，金鹰重工不够突出，L4。,铁路采购放缓。,订单稳定。,更新改造周期上行。
