review_batch_id,security_code,security_name,annual_report_title,current_report_title,research_report_org,research_report_title,review_status,primary_strategy_tag_final,watchlist_decision_final,quality_tier_final,moat_conclusion,peer_double_check_conclusion,bear_case_summary,base_case_summary,bull_case_summary
batch-041,300910,瑞丰新材,2025年年度报告,2026年一季度报告,华安证券股份有限公司,产销放量盈利同环比提升，海外布局提升全球竞争力,reviewed_authoritative_deep_review,A-DCF/现金流复利型,tactical_candidate,L3-战术候选,瑞丰新材是润滑油添加剂企业，配方、客户认证、产能和海外布局形成细分壁垒。,相比普通化工品，瑞丰的添加剂认证和配方壁垒更强；但非不可替代平台，L3。,原料成本上升，海外拓展不及预期。,产销放量、盈利改善。,海外布局强化全球竞争力。
batch-041,300012,华测检测,2025年年度报告,2026年一季度报告,国信证券股份有限公司,2026年一季度盈利持续改善，国际化战略加速推进落地,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,华测检测是第三方检测龙头，实验室网络、资质、客户覆盖和管理体系形成平台壁垒。,相比信测标准等小平台，华测更强；但检测服务资本可复制性仍存在，L3。,需求弱、实验室扩张导致利用率下降。,盈利改善和国际化推进。,平台化检测服务持续提升ROIC。
batch-041,000777,中核科技,2025年年度报告,2026年一季度报告,华金证券股份有限公司,核阀技术突破，行业前景可期,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,中核科技是核电阀门企业，核级阀门资质、质量体系和型号验证形成壁垒。,相比纽威等综合阀门龙头，中核科技核电属性更强但业务更窄，L3。,核电项目节奏放缓，订单确认慢。,核阀需求随核电建设增长。,核心核级阀门突破提升利润率。
batch-041,603698,航天工程,航天工程公司2025年年度报告,航天工程公司2026年第一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,zero_position_watch,L4-零仓位观察,航天工程主营煤气化工程和装备，技术来源和项目经验有基础，但项目制、煤化工周期和客户集中明显。,相比高端装备制造或资源平台，航天工程回报稳定性不足，L4。,煤化工投资放缓，项目回款慢。,煤气化工程订单稳定。,新煤化工/氢能项目带来增量。
batch-041,688305,科德数控,科德数控股份有限公司2025年年度报告,科德数控股份有限公司2026年第一季度报告,东海证券股份有限公司,公司简评报告：机床产品多领域渗透，产能扩张有序推进,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,科德数控是高端五轴数控机床企业，数控系统、整机设计、工艺应用和军工客户验证形成壁垒。,相比海天精工等规模平台，科德技术稀缺但规模小，L3。,产能扩张慢，客户导入低于预期。,机床多领域渗透，产能扩张推进。,国产五轴机床突破带来高成长。
batch-041,688757,胜科纳米,2025年年度报告,2026年第一季度报告,中邮证券有限责任公司,Labless模式持续深化，技术迭代驱动成长,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,胜科纳米是半导体第三方分析检测服务商，Labless模式、失效分析技术和客户经验形成壁垒。,相比中科飞测等设备平台，胜科纳米更偏服务，L3。,半导体客户预算收缩，服务价格竞争。,Labless模式深化带来稳健增长。,先进制程/封装分析需求爆发。
batch-041,600641,先导基电,上海先导基电科技股份有限公司2025年年度报告,上海先导基电科技股份有限公司2026年第一季度报告,东吴证券股份有限公司,2025年报点评：业绩短期承压，材料&半导体设备业务稳步推进,reviewed_authoritative_deep_review,E-落难白马/反转型,zero_position_watch,L4-零仓位观察,先导基电处于转型材料和半导体设备阶段，原有地产属性和新业务兑现不确定性仍高。,相比成熟半导体设备/材料龙头，先导基电风险透明度不足，L4。,转型业务不兑现，历史包袱拖累。,材料与半导体设备稳步推进。,转型成功带来估值修复。
batch-041,600301,华锡有色,广西华锡有色金属股份有限公司2025年年度报告,广西华锡有色金属股份有限公司2025年第三季度报告,国信证券股份有限公司,对广西关键金属研究院13%投资中的股权投资落地，广西金属产业高端智能化可期,reviewed_authoritative_deep_review,F-垄断资源型,tactical_candidate,L3-战术候选,华锡有色拥有锡、锑、铟等有色资源和区域产业资源，关键金属属性提供资源壁垒。,相比锡业股份/北方稀土等更强资源龙头，华锡规模较小但资源稀缺，L3。,金属价格下行，资源兑现慢。,关键金属资源稳定贡献利润。,关键金属景气提升带来利润弹性。
batch-041,300706,阿石创,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,阿石创是PVD镀膜材料和靶材企业，产品有认证门槛但规模和客户壁垒不够突出。,相比江丰电子等靶材龙头，阿石创壁垒和规模不足，L4。,客户认证慢，价格竞争。,镀膜材料稳健销售。,高端靶材突破。
batch-041,000049,德赛电池,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,德赛电池是消费电子和电池管理/封装企业，客户和制造经验强但代工属性明显。,相比宁德/比亚迪或核心材料商，德赛电池不可替代性弱，L4。,消费电子需求弱，大客户压价。,电池封装和管理业务稳定。,储能/车载BMS打开增量。
batch-041,002378,章源钨业,2025年年度报告,2026年一季度报告,民生证券股份有限公司,2025年半年报点评：钨价上涨增厚利润，刀具有望持续放量,reviewed_authoritative_deep_review,F-垄断资源型,tactical_candidate,L3-战术候选,章源钨业拥有钨资源和钨深加工布局，资源、冶炼和刀具一体化形成一定壁垒。,相比中钨高新/厦门钨业，章源规模较小但资源属性明确，L3。,钨价回落，深加工竞争。,钨价提升增厚利润，刀具放量。,资源+刀具一体化提升估值。
batch-041,300700,岱勒新材,2025年年度报告,2026年第一季度报告（更正后）,,,reviewed_with_public_research_gap,C-GARP成长型,zero_position_watch,L4-零仓位观察,岱勒新材是金刚线企业，产品受光伏切割需求驱动，但行业供给可复制、价格竞争强。,相比美畅也只是第二梯队光伏耗材，L4。,光伏周期低迷，价格下行。,金刚线业务随需求恢复。,新材料切割产品打开空间。
batch-041,002184,海得控制,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,海得控制是工业自动化和电力电子系统集成商，客户经验有基础但系统集成可复制。,相比汇川/国电南瑞等平台，海得控制壁垒不足，L4。,项目制订单波动，回款慢。,自动化和新能源业务修复。,储能/电力电子方案放量。
batch-041,300568,星源材质,2025年年度报告,2026年一季度报告,中银国际证券股份有限公司,业绩阶段性承压，新产品、新技术持续投入,reviewed_authoritative_deep_review,F-垄断资源型,tactical_candidate,L3-战术候选,星源材质是锂电隔膜企业，干湿法工艺、客户认证和海外布局形成一定壁垒。,相比恩捷股份规模和盈利能力较弱，但隔膜龙头属性仍支持L3。,隔膜供给过剩，价格下行。,新产品投入，盈利阶段性修复。,海外客户放量提升利润。
batch-041,603456,九洲药业,浙江九洲药业股份有限公司2025年年度报告,浙江九洲药业股份有限公司2026年第一季度报告,长城国瑞证券有限公司,2025全年业绩稳健增长，新分子平台赋能中长期发展,reviewed_authoritative_deep_review,C-GARP成长型,tactical_candidate,L3-战术候选,九洲药业是小分子CDMO和特色原料药企业，工艺开发、客户验证和合规体系形成壁垒。,相比药明康德/凯莱英平台较小，但细分CDMO能力明确，L3。,医药投融资弱，订单价格下行。,全年业绩稳健，新分子平台赋能。,海外客户和新分子平台推动高增长。
batch-041,002114,罗平锌电,2025年年度报告,2026年一季度报告,,,reviewed_with_public_research_gap,F-垄断资源型,zero_position_watch,L4-零仓位观察,罗平锌电拥有锌矿和水电资产，但规模、成本和资源优势不够突出。,相比紫金/驰宏等更强资源平台，罗平锌电不足以进入前三档，L4。,锌价下行，成本高企。,锌电资产周期修复。,锌价上行带来利润弹性。
batch-041,688696,极米科技,2025年年度报告全文,2026年第一季度报告,华源证券股份有限公司,国内格局优化、海外加速拓展，毛利率超预期改善,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,zero_position_watch,L4-零仓位观察,极米科技是智能投影品牌，产品和渠道有基础，但消费电子硬件竞争可复制。,相比石头科技等更强消费科技平台，极米竞争格局和增长确定性较弱，L4。,消费需求弱，价格战。,国内格局优化、海外拓展。,海外和高端产品改善盈利。
batch-041,688660,电气风电,上海电气风电集团股份有限公司2025年年度报告（修订版）,2026年第一季度报告,,,reviewed_with_public_research_gap,C-GARP成长型,zero_position_watch,L4-零仓位观察,电气风电是风机整机企业，背靠上海电气但风机行业价格竞争和质量风险突出。,相比金风/明阳等更强整机龙头，电气风电优势不足，L4。,风机价格战和质量成本。,风电需求修复。,海风和大兆瓦机组带来改善。
batch-041,688388,嘉元科技,广东嘉元科技股份有限公司2025年年度报告,广东嘉元科技股份有限公司2026年第一季度报告,中邮证券有限责任公司,嘉品质，创纪元,reviewed_authoritative_deep_review,F-垄断资源型,zero_position_watch,L4-零仓位观察,嘉元科技是锂电铜箔企业，产品有工艺要求但行业扩产充分、加工费周期明显。,相比诺德/德福等同业差异化有限，L4。,铜箔供给过剩，加工费下行。,出货恢复，盈利修复。,高端铜箔放量改善利润率。
batch-041,002484,江海股份,2025年年度报告,2026年一季度报告,爱建证券有限责任公司,公司深度报告：乘AI之风，踏算力浪潮,reviewed_authoritative_deep_review,D-产业链爆发/关键瓶颈型,tactical_candidate,L3-战术候选,江海股份是铝电解电容、薄膜电容和超级电容平台，客户认证、材料工艺和产品谱系形成壁垒。,相比宏发同属关键电子元件但市场地位略弱，L3。,需求不及预期，价格竞争。,电容器平台稳健增长。,AI算力和新能源推动高端电容放量。
