group,arm,metric,level_median,paired_delta_median,positive_starts,better_starts
full,BASE,年化_交易日口径,0.4587947838762385,0.0,0,
full,BASE,最低担保比例日,20150825.0,0.0,0,
full,BASE,最低股票同跌缓冲日,20150825.0,0.0,0,
full,BASE,滚动5年年化最差窗口末日,20190829.0,0.0,0,
full,BASE,最大回撤起日,20150612.0,0.0,0,
full,BASE,最大回撤止日,20160530.0,0.0,0,
full,BASE,末次净值日,20260828.0,0.0,0,
full,FIX110FR09,年化,0.4647540445220246,0.006156155952758202,8,8
full,FIX110FR09,最大回撤,0.6833104760318471,0.0033383143433564078,8,6
full,FIX110FR09,Sharpe,0.9792993924543736,0.003630220065573453,8,8
full,FIX110FR09,Calmar,0.6441144860261403,0.007431266841786521,8,8
full,FIX110FR09,平均仓位,1.6574403339111585,-0.0014541933277600894,6,8
full,FIX110FR09,年均换手,6.8237765825556185,0.13645643117621953,10,4
full,FIX110FR09,持仓数中位,7.0,0.0,3,
full,FIX110FR09,单票权重中位,0.6521065073096819,0.007560743630463884,9,
full,FIX110FR09,单票权重P90,0.8409063599324464,0.006321801744235966,9,
full,FIX110FR09,单票权重最大,1.0212552519604716,-0.006186081044128877,5,
full,FIX110FR09,前三权重中位,1.4599063348254653,0.01055955566308897,8,
full,FIX110FR09,单票超60%天数占比,0.7955397857710527,0.005271751583122264,7,
full,FIX110FR09,滚动3年年化中位,0.5257895744475524,0.0073632490594670585,8,8
full,FIX110FR09,滚动3年回撤中位,0.4454912554321154,0.0033212647437236287,10,4
full,FIX110FR09,滚动3年Calmar中位,1.1965058598654783,-0.006816384481057813,7,
full,FIX110FR09,滚动3年Sharpe中位,1.071029371780587,0.007484282121143271,9,
full,FIX110FR09,滚动3年为负的窗口占比,0.015159345391903532,0.0,3,
full,FIX110FR09,滚动5年年化中位,0.5592714491061296,0.007251646496826969,9,9
full,FIX110FR09,滚动5年年化P25,0.43758224507464205,0.0018300256387115965,7,7
full,FIX110FR09,滚动5年年化最差,0.10218075273483973,-0.005689326421759455,7,7
full,FIX110FR09,滚动5年回撤中位,0.5271737447033521,0.003757069139725955,11,3
full,FIX110FR09,滚动5年Calmar中位,1.0866729950309044,-0.04754932238796539,4,4
full,FIX110FR09,滚动5年Sharpe中位,1.0750344240260679,0.006400268627792638,7,7
full,FIX110FR09,滚动5年为负的窗口占比,0.0,0.0,2,1
full,FIX110FR09,滚动5年窗口数,102.0,0.0,0,
full,FIX110FR09,互不重叠5年块中位,0.6295887721517588,-0.002158139538931403,7,7
full,FIX110FR09,滚动10年年化中位,0.47088621227305705,0.00945391300270082,8,
full,FIX110FR09,滚动10年窗口数,42.0,0.0,0,
full,FIX110FR09,逐年收益中位,0.3818890989370245,0.0025286723455578697,8,8
full,FIX110FR09,逐年为正比例,0.7692307692307693,0.0,2,
full,FIX110FR09,逐年最差,-0.21326513105200579,0.013981686486305545,9,9
full,FIX110FR09,完整自然年数,12.5,0.0,0,
full,FIX110FR09,强平次数,0.0,0.0,0,
full,FIX110FR09,最低担保比例,1.8127928299481701,0.008008686788159802,8,
full,FIX110FR09,最低股票同跌缓冲,0.28287227468332543,0.0031668774355440854,8,
full,FIX110FR09,最低总资产冲击缓冲,0.2828722746833255,0.003166877435544113,8,
full,FIX110FR09,rf覆盖率,1.0,0.0,0,
full,FIX110FR09,年化_交易日口径,0.46613370014602606,0.006187376179815018,8,
full,FIX110FR09,最低担保比例日,20150825.0,0.0,3,
full,FIX110FR09,最低股票同跌缓冲日,20150825.0,0.0,3,
full,FIX110FR09,滚动5年年化最差窗口末日,20190829.0,0.0,0,
full,FIX110FR09,最大回撤起日,20150612.0,0.0,4,
full,FIX110FR09,最大回撤止日,20160203.0,0.0,2,
full,FIX110FR09,末次净值日,20260828.0,0.0,0,
full,PCT16OP09,年化,0.4517893237766454,0.010358604786986692,9,9
full,PCT16OP09,最大回撤,0.6735404321065692,0.011586805314974358,8,6
full,PCT16OP09,Sharpe,0.9496677822545777,0.014547512709826793,8,8
full,PCT16OP09,Calmar,0.6595204234263385,0.006760874105734671,7,7
full,PCT16OP09,平均仓位,1.6551511500792215,-0.0028403143711438483,5,9
full,PCT16OP09,年均换手,6.661193691516976,-0.041034060318411836,7,7
full,PCT16OP09,持仓数中位,7.0,0.0,4,
full,PCT16OP09,单票权重中位,0.6475108827636822,-2.9268840531893048e-05,7,
full,PCT16OP09,单票权重P90,0.8821847865097322,0.01136586740445722,9,
full,PCT16OP09,单票权重最大,1.0277313399905739,0.029327675965634292,8,
full,PCT16OP09,前三权重中位,1.4796152295132514,0.027866791393830637,11,
full,PCT16OP09,单票超60%天数占比,0.7860564523692293,-0.0015434754629369274,6,
full,PCT16OP09,滚动3年年化中位,0.4747978447946444,0.010979260609776054,8,8
full,PCT16OP09,滚动3年回撤中位,0.4623960641592444,0.022220654810550022,11,3
full,PCT16OP09,滚动3年Calmar中位,1.0333889275115482,-0.02630386972644555,5,
full,PCT16OP09,滚动3年Sharpe中位,1.0317282295464318,0.01144048785688323,10,
full,PCT16OP09,滚动3年为负的窗口占比,0.020174915523752734,0.0,5,
full,PCT16OP09,滚动5年年化中位,0.5448620665356181,0.003731130966304508,8,8
full,PCT16OP09,滚动5年年化P25,0.31640155964503247,-0.021099022300014925,5,5
full,PCT16OP09,滚动5年年化最差,0.07806229612047821,0.0041601064749128835,8,8
full,PCT16OP09,滚动5年回撤中位,0.49845253553050645,0.043328456848719055,11,3
full,PCT16OP09,滚动5年Calmar中位,1.1111828131832806,-0.03218266963754901,6,6
full,PCT16OP09,滚动5年Sharpe中位,1.0635063116890526,-0.003652513250637701,7,7
full,PCT16OP09,滚动5年为负的窗口占比,0.0,0.0,0,2
full,PCT16OP09,滚动5年窗口数,102.0,0.0,0,
full,PCT16OP09,互不重叠5年块中位,0.6491202919706451,0.004055808697576657,7,7
full,PCT16OP09,滚动10年年化中位,0.43714315541889215,0.00467499430323548,8,
full,PCT16OP09,滚动10年窗口数,42.0,0.0,0,
full,PCT16OP09,逐年收益中位,0.416740847446854,0.03145788402174471,11,11
full,PCT16OP09,逐年为正比例,0.7416666666666667,0.0,1,
full,PCT16OP09,逐年最差,-0.27026195761204697,-0.0506085408207026,6,6
full,PCT16OP09,完整自然年数,12.5,0.0,0,
full,PCT16OP09,强平次数,0.0,0.0,0,
full,PCT16OP09,最低担保比例,1.8260820386040313,0.03849883303165502,10,
full,PCT16OP09,最低股票同跌缓冲,0.28809158131774415,0.015755982263569557,10,
full,PCT16OP09,最低总资产冲击缓冲,0.28809158131774415,0.0157559822635695,10,
full,PCT16OP09,rf覆盖率,1.0,0.0,0,
full,PCT16OP09,年化_交易日口径,0.4535875314361407,0.010397994469449556,9,
full,PCT16OP09,最低担保比例日,20150824.5,0.0,2,
full,PCT16OP09,最低股票同跌缓冲日,20150824.5,0.0,2,
full,PCT16OP09,滚动5年年化最差窗口末日,20190829.0,0.0,3,
full,PCT16OP09,最大回撤起日,20150612.0,0.0,5,
full,PCT16OP09,最大回撤止日,20160614.5,1.5,7,
full,PCT16OP09,末次净值日,20260828.0,0.0,0,
full,PCT17OP09,年化,0.4128995993293392,0.008275255225847045,10,10
full,PCT17OP09,最大回撤,0.6805966368465195,0.006781338227536904,10,4
full,PCT17OP09,Sharpe,0.8973396842837003,0.007456431540074027,7,7
full,PCT17OP09,Calmar,0.6081025889514156,2.5763627859998195e-06,7,7
full,PCT17OP09,平均仓位,1.6607720715385637,-0.0027611842731944947,6,8
full,PCT17OP09,年均换手,6.754843266965153,0.12478873092649412,8,6
full,PCT17OP09,持仓数中位,7.0,0.0,2,
full,PCT17OP09,单票权重中位,0.6506127243350737,0.002167230894837391,8,
full,PCT17OP09,单票权重P90,0.9057483172724958,0.023506908258014214,9,
full,PCT17OP09,单票权重最大,1.1114271780058234,0.03162741792599655,9,
full,PCT17OP09,前三权重中位,1.4771366139769344,0.02466371659533395,12,
full,PCT17OP09,单票超60%天数占比,0.7747925308469538,-0.0100704682395798,5,
full,PCT17OP09,滚动3年年化中位,0.43629083425548243,0.0026687703198509105,7,7
full,PCT17OP09,滚动3年回撤中位,0.46213775410915825,0.02012635327822182,12,2
full,PCT17OP09,滚动3年Calmar中位,0.958731577874316,-0.029592753351134482,5,
full,PCT17OP09,滚动3年Sharpe中位,0.9578808508913101,-0.007020834843006585,6,
full,PCT17OP09,滚动3年为负的窗口占比,0.016298946531504672,0.0,2,
full,PCT17OP09,滚动5年年化中位,0.4827387419607082,0.006997093399109144,8,8
full,PCT17OP09,滚动5年年化P25,0.3466891602326997,-0.0134248665807013,6,6
full,PCT17OP09,滚动5年年化最差,0.0899032767117246,-0.003861045690289555,6,6
full,PCT17OP09,滚动5年回撤中位,0.4833524144521782,0.02855016047610054,11,3
full,PCT17OP09,滚动5年Calmar中位,0.9893257347932163,-0.055553294838362355,5,5
full,PCT17OP09,滚动5年Sharpe中位,0.9594332740887994,-0.018171740388569835,6,6
full,PCT17OP09,滚动5年为负的窗口占比,0.0,0.0,0,3
full,PCT17OP09,滚动5年窗口数,102.0,0.0,0,
full,PCT17OP09,互不重叠5年块中位,0.6335736157193345,0.010599237100499204,9,9
full,PCT17OP09,滚动10年年化中位,0.4271816430208838,0.010288526335429093,9,
full,PCT17OP09,滚动10年窗口数,42.0,0.0,0,
full,PCT17OP09,逐年收益中位,0.416919124491255,0.024534292922414436,11,11
full,PCT17OP09,逐年为正比例,0.7303030303030302,0.0,1,
full,PCT17OP09,逐年最差,-0.2710201009657489,-0.03496843257202731,3,3
full,PCT17OP09,完整自然年数,12.5,0.0,0,
full,PCT17OP09,强平次数,0.0,0.0,0,
full,PCT17OP09,最低担保比例,1.8311644275162826,0.000598190811413879,7,
full,PCT17OP09,最低股票同跌缓冲,0.2900597842270063,0.00022043129022900065,7,
full,PCT17OP09,最低总资产冲击缓冲,0.29005978422700623,0.0002204312902290284,7,
full,PCT17OP09,rf覆盖率,1.0,0.0,0,
full,PCT17OP09,年化_交易日口径,0.4143456987325925,0.008309651437864773,10,
full,PCT17OP09,最低担保比例日,20200323.0,0.0,3,
full,PCT17OP09,最低股票同跌缓冲日,20200323.0,0.0,3,
full,PCT17OP09,滚动5年年化最差窗口末日,20200430.0,0.0,3,
full,PCT17OP09,最大回撤起日,20150612.0,0.0,2,
full,PCT17OP09,最大回撤止日,20160616.0,3.0,8,
full,PCT17OP09,末次净值日,20260828.0,0.0,0,
full,PCT18OP09,年化,0.4489265875368278,0.007697779210173006,8,8
full,PCT18OP09,最大回撤,0.6960638171818198,0.018519713985302444,12,2
full,PCT18OP09,Sharpe,0.9427063057283331,0.011027149326700458,9,9
full,PCT18OP09,Calmar,0.6301428659462595,-0.005146097600362387,6,6
full,PCT18OP09,平均仓位,1.663873832149882,-0.0007819319894728505,6,8
full,PCT18OP09,年均换手,6.761188791330717,0.1728695293319622,9,5
full,PCT18OP09,持仓数中位,7.0,0.0,3,
full,PCT18OP09,单票权重中位,0.660699898443627,0.005068722425010885,10,
full,PCT18OP09,单票权重P90,0.9230844295204711,0.017345921545179666,11,
full,PCT18OP09,单票权重最大,1.1261664328849004,0.03624084633129887,11,
full,PCT18OP09,前三权重中位,1.4664851843593159,0.019401009431886385,10,
full,PCT18OP09,单票超60%天数占比,0.7933151006635232,-0.0023555646690244236,6,
full,PCT18OP09,滚动3年年化中位,0.4636627549717789,-0.003352995435534023,6,6
full,PCT18OP09,滚动3年回撤中位,0.4728097197996149,0.015622861208745287,12,2
full,PCT18OP09,滚动3年Calmar中位,1.0467020617862828,-0.035246350382993674,3,
full,PCT18OP09,滚动3年Sharpe中位,1.0107254817628375,0.008458819286057961,8,
full,PCT18OP09,滚动3年为负的窗口占比,0.0227390180878553,0.0,4,
full,PCT18OP09,滚动5年年化中位,0.51440564715584,0.003947394228542511,7,7
full,PCT18OP09,滚动5年年化P25,0.3114501392883541,-0.01826522602165792,5,5
full,PCT18OP09,滚动5年年化最差,0.06996847392096694,-0.01650698716621657,5,5
full,PCT18OP09,滚动5年回撤中位,0.49412901923342156,0.03487014323493248,12,2
full,PCT18OP09,滚动5年Calmar中位,1.0583081264367582,-0.054026131352222895,4,4
full,PCT18OP09,滚动5年Sharpe中位,1.0133198575004276,0.0019681622326870873,7,7
full,PCT18OP09,滚动5年为负的窗口占比,0.0,0.0,1,1
full,PCT18OP09,滚动5年窗口数,102.0,0.0,0,
full,PCT18OP09,互不重叠5年块中位,0.635593731073148,0.002792512991500573,7,7
full,PCT18OP09,滚动10年年化中位,0.40853126898843906,-0.0034805585944465145,7,
full,PCT18OP09,滚动10年窗口数,42.0,0.0,0,
full,PCT18OP09,逐年收益中位,0.3937308481724966,0.02888742356631263,10,10
full,PCT18OP09,逐年为正比例,0.7416666666666667,0.0,1,
full,PCT18OP09,逐年最差,-0.28576492907816753,-0.041609013755598556,2,2
full,PCT18OP09,完整自然年数,12.5,0.0,0,
full,PCT18OP09,强平次数,0.0,0.0,0,
full,PCT18OP09,最低担保比例,1.7985935363306882,0.015994976917305448,9,
full,PCT18OP09,最低股票同跌缓冲,0.2771421774709498,0.0065682925548739,9,
full,PCT18OP09,最低总资产冲击缓冲,0.2771421774709498,0.006568292554873845,9,
full,PCT18OP09,rf覆盖率,1.0,0.0,0,
full,PCT18OP09,年化_交易日口径,0.450623488481979,0.007728180189846667,8,
full,PCT18OP09,最低担保比例日,20150824.0,0.0,2,
full,PCT18OP09,最低股票同跌缓冲日,20150824.0,0.0,2,
full,PCT18OP09,滚动5年年化最差窗口末日,20200430.0,0.0,4,
full,PCT18OP09,最大回撤起日,20150612.0,0.0,3,
full,PCT18OP09,最大回撤止日,20160616.0,1.5,7,
full,PCT18OP09,末次净值日,20260828.0,0.0,0,
full,PCT19OP09,年化,0.46113003402840946,-0.011479933300264089,4,4
full,PCT19OP09,最大回撤,0.6927251982672987,0.011557764502488299,10,4
full,PCT19OP09,Sharpe,0.9543050644384217,-0.015230551313901719,5,5
full,PCT19OP09,Calmar,0.6313488599979171,-0.029262548724284576,5,5
full,PCT19OP09,平均仓位,1.6666102037322648,0.007569586846504661,9,5
full,PCT19OP09,年均换手,6.799195793169453,0.07076989945248169,8,6
full,PCT19OP09,持仓数中位,7.0,0.0,4,
full,PCT19OP09,单票权重中位,0.6619110227365628,0.01002620889738276,10,
full,PCT19OP09,单票权重P90,0.9178360133324193,0.00873656527355171,9,
full,PCT19OP09,单票权重最大,1.1304976054042943,0.011612192209660921,8,
full,PCT19OP09,前三权重中位,1.460426391368888,0.01241674239751045,10,
full,PCT19OP09,单票超60%天数占比,0.7936059720869848,-0.007157710057967448,5,
full,PCT19OP09,滚动3年年化中位,0.4682921443140877,-0.018457841720400547,4,4
full,PCT19OP09,滚动3年回撤中位,0.4797876411520217,0.03723753187361456,14,0
full,PCT19OP09,滚动3年Calmar中位,1.0189817754567057,-0.07239115635700988,2,
full,PCT19OP09,滚动3年Sharpe中位,1.009958922231593,-0.03056695342033955,6,
full,PCT19OP09,滚动3年为负的窗口占比,0.01216931216931217,0.0,2,
full,PCT19OP09,滚动5年年化中位,0.5237444763993071,-0.009299811942462655,6,6
full,PCT19OP09,滚动5年年化P25,0.3236749284617041,-0.013661990181425332,3,3
full,PCT19OP09,滚动5年年化最差,0.0834457357837648,-0.01174640956046169,6,6
full,PCT19OP09,滚动5年回撤中位,0.5335849489289288,0.03743968026845651,13,1
full,PCT19OP09,滚动5年Calmar中位,1.0459849888607586,-0.09470905902860122,3,3
full,PCT19OP09,滚动5年Sharpe中位,1.032379775544716,-0.018622535661283024,6,6
full,PCT19OP09,滚动5年为负的窗口占比,0.0,0.0,0,3
full,PCT19OP09,滚动5年窗口数,102.0,0.0,0,
full,PCT19OP09,互不重叠5年块中位,0.6178710980282779,-0.023608476393536026,5,5
full,PCT19OP09,滚动10年年化中位,0.4222637272351829,-0.013545099996056242,5,
full,PCT19OP09,滚动10年窗口数,42.0,0.0,0,
full,PCT19OP09,逐年收益中位,0.38277568759083636,0.0102907180563645,8,8
full,PCT19OP09,逐年为正比例,0.7928571428571429,0.0,5,
full,PCT19OP09,逐年最差,-0.27783152961227486,-0.0457331206515853,2,2
full,PCT19OP09,完整自然年数,12.5,0.0,0,
full,PCT19OP09,强平次数,0.0,0.0,0,
full,PCT19OP09,最低担保比例,1.794239132798113,0.028339706701422163,8,
full,PCT19OP09,最低股票同跌缓冲,0.2754588971044013,0.011674348953536806,8,
full,PCT19OP09,最低总资产冲击缓冲,0.2754588971044013,0.011674348953536806,8,
full,PCT19OP09,rf覆盖率,1.0,0.0,0,
full,PCT19OP09,年化_交易日口径,0.46274769067554955,-0.011525472825720251,4,
full,PCT19OP09,最低担保比例日,20195213.0,0.0,4,
full,PCT19OP09,最低股票同跌缓冲日,20195213.0,0.0,4,
full,PCT19OP09,滚动5年年化最差窗口末日,20200430.0,0.0,4,
full,PCT19OP09,最大回撤起日,20150612.0,0.0,2,
full,PCT19OP09,最大回撤止日,20160613.0,0.0,4,
full,PCT19OP09,末次净值日,20260828.0,0.0,0,
full,PCT20OP09,年化,0.46387486828166846,0.0069994133928117375,9,9
full,PCT20OP09,最大回撤,0.6827546209090232,0.001993075135196143,7,7
full,PCT20OP09,Sharpe,0.9633386844234608,0.002108155034792003,8,8
full,PCT20OP09,Calmar,0.6404625084815498,-0.013983616206262928,7,7
full,PCT20OP09,平均仓位,1.667328228622205,0.007075608309376813,9,5
full,PCT20OP09,年均换手,6.75816965467611,0.19876627196987284,10,4
full,PCT20OP09,持仓数中位,7.0,0.0,6,
full,PCT20OP09,单票权重中位,0.6592640848011881,0.006212940658623545,10,
full,PCT20OP09,单票权重P90,0.8870914586729831,0.0023348682725566894,7,
full,PCT20OP09,单票权重最大,1.0417913400901992,0.013798675215679679,8,
full,PCT20OP09,前三权重中位,1.4723161340093178,0.024551879438892366,10,
full,PCT20OP09,单票超60%天数占比,0.7980765881066805,0.006471159082415023,8,
full,PCT20OP09,滚动3年年化中位,0.47834415461171287,-0.006784825465529276,6,6
full,PCT20OP09,滚动3年回撤中位,0.4902250949247513,0.044792123049754606,13,1
full,PCT20OP09,滚动3年Calmar中位,1.0759761594650947,-0.061718270679244125,5,
full,PCT20OP09,滚动3年Sharpe中位,1.0387493622263584,0.0013166551117053116,7,
full,PCT20OP09,滚动3年为负的窗口占比,0.018863049095607237,-0.003030303030303029,2,
full,PCT20OP09,滚动5年年化中位,0.5535245423254603,0.013443508417814831,9,9
full,PCT20OP09,滚动5年年化P25,0.39748080878476044,-0.005623055811986188,6,6
full,PCT20OP09,滚动5年年化最差,0.08441495822757894,-0.003944781424439436,7,7
full,PCT20OP09,滚动5年回撤中位,0.5511007959668657,0.05702722091879503,12,2
full,PCT20OP09,滚动5年Calmar中位,1.0236011311874231,-0.08819591888614464,3,3
full,PCT20OP09,滚动5年Sharpe中位,1.0638405773859159,0.0009345094913431051,7,7
full,PCT20OP09,滚动5年为负的窗口占比,0.0,0.0,1,3
full,PCT20OP09,滚动5年窗口数,102.0,0.0,0,
full,PCT20OP09,互不重叠5年块中位,0.6393051053480459,0.003962230188228055,8,8
full,PCT20OP09,滚动10年年化中位,0.45582935293209603,-0.0015733552236768533,7,
full,PCT20OP09,滚动10年窗口数,42.0,0.0,0,
full,PCT20OP09,逐年收益中位,0.389485981948981,0.01632479473829901,8,8
full,PCT20OP09,逐年为正比例,0.7846153846153847,0.0,4,
full,PCT20OP09,逐年最差,-0.26869769829346524,-0.038464329953135146,3,3
full,PCT20OP09,完整自然年数,12.5,0.0,0,
full,PCT20OP09,强平次数,0.0,0.0,0,
full,PCT20OP09,最低担保比例,1.7944302252660105,0.010709818511690283,8,
full,PCT20OP09,最低股票同跌缓冲,0.2755357103423197,0.004744180329367617,8,
full,PCT20OP09,最低总资产冲击缓冲,0.2755357103423197,0.004744180329367631,8,
full,PCT20OP09,rf覆盖率,1.0,0.0,0,
full,PCT20OP09,年化_交易日口径,0.4655117276338814,0.007024728778746381,9,
full,PCT20OP09,最低担保比例日,20200323.0,0.0,6,
full,PCT20OP09,最低股票同跌缓冲日,20200323.0,0.0,6,
full,PCT20OP09,滚动5年年化最差窗口末日,20200430.0,0.0,3,
full,PCT20OP09,最大回撤起日,20150612.0,0.0,3,
full,PCT20OP09,最大回撤止日,20160519.0,0.0,4,
full,PCT20OP09,末次净值日,20260828.0,0.0,0,
full,PCT21OP09,年化,0.4522160287954,-0.0022014392066752597,6,6
full,PCT21OP09,最大回撤,0.6928793216799953,0.007247118144024789,7,7
full,PCT21OP09,Sharpe,0.9615538181214276,-0.005570811463723291,6,6
full,PCT21OP09,Calmar,0.6092555322521345,0.012146198431465083,8,8
full,PCT21OP09,平均仓位,1.6674734578070107,0.005983238371148336,10,4
full,PCT21OP09,年均换手,6.814292723968624,0.30054907792508034,8,6
full,PCT21OP09,持仓数中位,7.0,0.0,5,
full,PCT21OP09,单票权重中位,0.6524676022977338,0.004905201734674236,11,
full,PCT21OP09,单票权重P90,0.882673551135065,0.008564944942162145,8,
full,PCT21OP09,单票权重最大,1.006338078858457,0.012852801783980017,8,
full,PCT21OP09,前三权重中位,1.4731885236089117,0.01343750166185842,10,
full,PCT21OP09,单票超60%天数占比,0.7861091432406198,-0.0028202064480720157,7,
full,PCT21OP09,滚动3年年化中位,0.4973482506898419,-0.011520031207067905,6,6
full,PCT21OP09,滚动3年回撤中位,0.4812852148572992,0.03304205768380114,10,4
full,PCT21OP09,滚动3年Calmar中位,1.0845598591856285,-0.055874138201671864,5,
full,PCT21OP09,滚动3年Sharpe中位,1.0395256144580785,0.001710533668830616,7,
full,PCT21OP09,滚动3年为负的窗口占比,0.014499605988967691,-0.007768744354110208,2,
full,PCT21OP09,滚动5年年化中位,0.5467881627351451,0.002099961943409223,8,8
full,PCT21OP09,滚动5年年化P25,0.4334349693435958,-0.0030468666799966515,6,6
full,PCT21OP09,滚动5年年化最差,0.06895453186291123,-0.008075174064691049,6,6
full,PCT21OP09,滚动5年回撤中位,0.553873527338528,0.07300982443624482,11,3
full,PCT21OP09,滚动5年Calmar中位,0.9995649880411872,-0.08182607622251592,3,3
full,PCT21OP09,滚动5年Sharpe中位,1.0604286048659848,0.005641324998187258,9,9
full,PCT21OP09,滚动5年为负的窗口占比,0.0,0.0,3,2
full,PCT21OP09,滚动5年窗口数,102.0,0.0,0,
full,PCT21OP09,互不重叠5年块中位,0.6434330976639859,-0.017660205631702897,6,6
full,PCT21OP09,滚动10年年化中位,0.45985606859175365,0.0014802750322822078,7,
full,PCT21OP09,滚动10年窗口数,42.0,0.0,0,
full,PCT21OP09,逐年收益中位,0.38939278789550646,0.0021230957510840476,7,7
full,PCT21OP09,逐年为正比例,0.7774725274725275,0.0,4,
full,PCT21OP09,逐年最差,-0.27378156270057386,-0.03749836565264669,4,4
full,PCT21OP09,完整自然年数,12.5,0.0,0,
full,PCT21OP09,强平次数,0.0,0.0,0,
full,PCT21OP09,最低担保比例,1.7940385639479333,0.01003989087861179,8,
full,PCT21OP09,最低股票同跌缓冲,0.2753778154378983,0.003980764098933054,8,
full,PCT21OP09,最低总资产冲击缓冲,0.2753778154378983,0.003980764098933054,8,
full,PCT21OP09,rf覆盖率,1.0,0.0,0,
full,PCT21OP09,年化_交易日口径,0.45339462020899923,-0.0022100672965157386,6,
full,PCT21OP09,最低担保比例日,20200323.0,24748.5,7,
full,PCT21OP09,最低股票同跌缓冲日,20200323.0,24748.5,7,
full,PCT21OP09,滚动5年年化最差窗口末日,20200430.0,0.0,4,
full,PCT21OP09,最大回撤起日,20150612.0,0.0,5,
full,PCT21OP09,最大回撤止日,20160519.0,0.0,4,
full,PCT21OP09,末次净值日,20260828.0,0.0,0,
full,PCT22OP09,年化,0.45950574751777395,-0.0031866133791793594,7,7
full,PCT22OP09,最大回撤,0.6887058602591176,0.007355880398393466,7,7
full,PCT22OP09,Sharpe,0.9590522818561411,-0.013308357719245323,6,6
full,PCT22OP09,Calmar,0.6244508788988584,-0.00015749292732447628,7,7
full,PCT22OP09,平均仓位,1.667175281639638,0.011477962955806609,10,4
full,PCT22OP09,年均换手,6.8515488392455355,0.2263206428082709,9,5
full,PCT22OP09,持仓数中位,7.0,0.0,4,
full,PCT22OP09,单票权重中位,0.6567422572330739,0.00636230096368412,10,
full,PCT22OP09,单票权重P90,0.8759739483649782,0.0006567044740139472,7,
full,PCT22OP09,单票权重最大,1.0311300937388013,0.0029489941452467416,8,
full,PCT22OP09,前三权重中位,1.4691001234709118,0.010224241864065342,12,
full,PCT22OP09,单票超60%天数占比,0.7823538022026832,0.005497510550015239,8,
full,PCT22OP09,滚动3年年化中位,0.4931205496988914,-0.003715473094212829,7,7
full,PCT22OP09,滚动3年回撤中位,0.49132443377102003,0.04149504294072481,13,1
full,PCT22OP09,滚动3年Calmar中位,1.0685206119602022,-0.04005319490170811,6,
full,PCT22OP09,滚动3年Sharpe中位,1.0255085663184897,-0.0003146166129168737,7,
full,PCT22OP09,滚动3年为负的窗口占比,0.014499605988967691,-0.0035460992907801418,3,
full,PCT22OP09,滚动5年年化中位,0.5422821893976197,0.009608751865139875,7,7
full,PCT22OP09,滚动5年年化P25,0.39536306366066365,-0.00285669933438526,7,7
full,PCT22OP09,滚动5年年化最差,0.08472963590848837,-0.02132375491498939,5,5
full,PCT22OP09,滚动5年回撤中位,0.552574062877462,0.07690034611060426,10,4
full,PCT22OP09,滚动5年Calmar中位,0.9942809228615744,-0.10597218186249269,5,5
full,PCT22OP09,滚动5年Sharpe中位,1.0393098050427696,0.0055787881915688176,8,8
